title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Категорийный менеджер,ТОО ASSEN GROUP,Алматы,"от 400 000 до 600 000 ₸ за месяц, на руки","Интернет-магазин ASSEN — это надежный поставщик компьютерной техники, офисного оборудования и бытовой электроники с официальной гарантией и учётом НДС. Мы специализируемся на работе с корпоративными клиентами, включая ТОО, ИП, АО, РГП, КГП, ПХВ, ГККП на ПХВ и ПОУ по всей территории Казахстана.

Обязанности:

Формирование товарной матрицы по данному категории
Анализ рынка, конкурентов
Поиск и договорная работа с поставщиками
Организация процесса закупа
Ценообразование и маркетинг
Анализ продаж
Требования:
Высшее образование в области менеджмента экономики или технической сфере
Опыт работы в сфере электроники
Английский(Обязательно)
Умение работать с числовой информацией анализ данных
Знание основ логистики + основы ВЭД
Условия:
Интересные задачи и построение многих процессов с нуля
Уютный офис на Саяхате
Работа в молодой команде специалистов
Оформление по ТК РК и 5/2
Испытательный срок - 3 месяца;
ЗП + бонусы от KPI",3–6 лет,Полная занятость,График: 5/2,9,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120464735,Не указано,400000-600000 ₸,2025-05-13
Координатор отдела продаж,ТОО TechBridge,Алматы,Не указано,"Обязанности:

Работа с документами:

Подготовка, обработка и проверка документов, связанных с продажами (счета, договора, акты и пр.);
Ведение и систематизация документации отдела продаж в соответствии с внутренними стандартами компании;
Контроль своевременного оформления и передачи документов между подразделениями.

Обзвон клиентов (горячие, теплые, холодные звонки):

Проведение исходящих звонков потенциальным клиентам для первичного знакомства и выявления потребностей;
Общение с существующими клиентами (горячие и тёплые звонки) для уточнения запросов и сопровождения сделок;
Информирование клиентов о текущих акциях, новинках и изменениях в продукции или услугах;
Заполнение карточек клиентов по результатам звонков.

Выполнение поручений руководителя:

Выполнение разовых и регулярных задач, связанных с поддержкой работы отдела продаж;
Сбор и предоставление отчётов или аналитики по запросу руководства;
Координация внутренних процессов отдела для обеспечения своевременного выполнения задач.

Работа во внутренних системах компании:

Использование внутренних систем компании для учёта и анализа продаж;
Контроль правильности внесения данных и корректировка информации в системах при необходимости.

Требования:

Умение эффективно организовать своё время и вести многозадачность;
Коммуникабельность и стрессоустойчивость для работы с клиентами разных категорий;
Внимательность к деталям при работе с документами и данными;
Базовые знания офисного ПО (Word, Excel) и опыт работы с CRM/ERP-системами будет преимуществом;
Готовность обучаться новым навыкам и программам.

Условия:

Рабочий график: полный рабочий день, с 9:00 до 18:00;
Социальные гарантии: официальное трудоустройство, полный социальный пакет;
Перспективы: возможности для профессионального и карьерного роста внутри компании.",не требуется,Полная занятость,График: 5/2,8,Не указано,13 мая 2025,https://hh.kz/vacancy/120471542,Не указано,Не указано,2025-05-13
Преподаватель Python в IT-школу,ТОО ACADEMICA COURSES,Алматы,Не указано,"Привет!

Мы — Academica Courses, онлайн-школа из сердца крупнейшего IT-технопарка Центральной Азии — Astana Hub. За 4 года мы помогли 2500+ студентам освоить новые навыки и построить карьеру в Kaspi, Air Astana, Schlumberger, 2GIS, BI Group и сотне других компаний.

Сейчас в нашу команду мы ищем преподавателя Python — действующего Middle/Senior Data Analyst/Data Scientist, который хочет не просто работать, а менять жизни.

Почему стоит работать с нами?

Вдохновляющая миссия — вы не просто обучаете, а помогаете людям перейти в IT и найти дело всей жизни.

Влияние на будущее — ваш вклад будет частью развития человеческого капитала Казахстана.

Принципы — честность, открытость и свобода в работе.

Что мы предлагаем:

Конкурентную оплату труда.

Официальное оформление по договору ГПХ.

Полностью удалённый формат — работайте, откуда удобно.

Рост и развитие — наставничество от сильных руководителей и обучение внутри команды.

Сильный продукт, за который не стыдно. Мы действительно меняем жизни людей.

Профессиональное окружение, с которым хочется расти.

Ваши задачи:

Проводить практико-ориентированные занятия онлайн 2 раза в неделю по вечерам.

Помогать студентам решать реальные бизнес-задачи.

Поддерживать высокий уровень удовлетворённости обучением.

Что для нас важно:

Опыт работы Middle/Senior Data Analyst/Data Scientist.

Глубокие знания Python и умение объяснять сложное — простым языком.

Опыт работы с библиотеками: pandas, NumPy, scikit-learn, matplotlib/seaborn.

Знание основ статистики и анализа данных.

Настоящая любовь к обучению и желание делиться знаниями.

Ответственность, структура и командность.

Если вы читаете эти строки и чувствуете отклик — эта вакансия для вас.
Напишите короткое сопроводительное письмо и укажите 3 причины, почему именно вы — идеальное пополнение нашей команды.

Ждём вашу заявку!",1–3 года,Частичная занятость,Не указано,по договорённости,Удалённо,13 мая 2025,https://hh.kz/vacancy/120462292,Не указано,Не указано,2025-05-13
"Консультант проекта ERP (Казначейство, Бюджетирование)",ТОО Sary-Arka Copper Processing,Алматы,Не указано,"Группа компаний Caravan Resources - это группа компаний, ориентированных на горнорудную, строительную и проектную отрасли. Мы специализируемся на производстве катодной меди и золота, а также на предоставлении высококачественных услуг по проектированию и строительству промышленных объектов в горнодобывающей индустрии.

Активы компании присутствуют в трех регионах Казахстана: в области Улытау, Карагандинской и Костанайской областях. В настоящее время ведутся геологоразведочные работы в Костанайской области

Обязанности:
Моделирование процессов в 1С
Настройка 1С в рамках функционального модуля
Постановка задач Разработчикам
Консультирование Пользователей по работе в 1С
Использование обработок 1С (Загрузка Таблиц, сопоставление данных, изменение реквизитов)
Требования:
Опыт работы в сфере не менее 3 лет на позиции Консультант-Аналитик (Казначейство, Бюджетирование)
Высшее образование (Экономика, Бухгалтерия, Финансы)
Опыт внедрения систем оперативного учета уровня ERP, предпочтительно на платформе 1С: ERP, УХ, КА
Опыт построения бизнес процессов – схематически, MS Visio, Draw io
Экспертные знания в области Казначейства и Бюджетирования, для оказания качественных консультаций Пользователей – уровня ТОП Менеджмента
Условия:
График работы 5/2, с 8:30 до 17:30
Офис на пересечении Абая-Достык",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120480101,Не указано,Не указано,2025-05-13
Системный администратор,ТОО Коркем Телеком,Астана,"до 550 000 ₸ за месяц, на руки","Sergek Group – казахстанская группа IT-компаний. Наши сотрудники – это разработчики программного обеспечения, компьютерного зрения и искусственного интеллекта, опытные проектные и продуктовые менеджеры, системные аналитики, бизнес аналитики, дата аналитики, финансовые, экономические и кадровые специалисты, юристы, закупщики, сотрудники HR, PR и GR. Мы разрабатываем технологии по трем основным направлениям Smart City — общественная и дорожная безопасность, транспорт и экология.

Вакансия: Системный администратор
Компания: ТОО ""ZEREK RoadTech""
Формат работы: Работа в офисе, 5/2, с 9:00 до 18:00

Обязанности:

знание VMware
знание KVM, Proxmox (будет преимуществом)
установка, настройка и сопровождение ОС Widows Server 20xx
установка, настройка и сопровождение ОС семейства Linux (Linux Oracle, Ubuntu)
установка, настройка и сопровождение систем мониторинга Zabbix (написание кастомных отчетов - будет преимуществом)
установка, настройка и сопровождение серверного оборудования и СХД
установка, настройка и сопровождение - коммутационного оборудования
установка, настройка и сопровождение - Veeambackup (будет преимуществом)

Требования:

опыт в обслуживании серверного оборудования (Huawei/Lenovo/Dell)
работа с FortiNet, FortiGate, Forti Manager, Cisco, AD, DNS, VPN, DHCP, VMware VSphere, Linux, Windows Server, Kaspersky Endpoint Security, SQUID, Cacti
навыки работы на ПК (Google Docs, Jira, MSOffice
Знание ИС: Atlassian confluence)
Понимание работы базовых протоколов (SSH, SNMP, DNS, DHCP, NTP, HTTP/HTTPS, SNMTP, TCP, UDP, ICMP, ARP)

Что мы предлагаем:

работа в стабильной компании
предварительный инструктаж
получение хорошего опыта в сфере системного администрирования
карьерный рост
курсы и тренинги за счет компании
экстра day offs, помимо отпускных
комфортный офис с кухней и парковкой
выездные тимбилдинги
материальную помощь к отпуску, а также к памятным событиям",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120456919,Не указано,до 550000 ₸,2025-05-13
Финансовый аналитик,АО Астана Өнім,Астана,Не указано,"О компании:

Мы — управляющая компания, курирующая диверсифицированную группу бизнесов в рамках холдинговой структуры (сельское хозяйство, HoReCa, мед.центры и др.)

Наша задача — стратегическое управление, финансовый контроль и развитие всех направлений группы.

Что предстоит делать:

Анализ финансовой деятельности компаний внутри холдинга

Мониторинг и контроль внутригрупповых расчетов, перетоков средств между юрлицами

Составление управленческой отчетности в разрезе бизнес-направлений

Подготовка финансовых моделей и прогнозов (P&L, CF, B/S)

Участие в бюджетировании, консолидация бюджетов дочерних структур

Оценка рентабельности проектов, продуктов, бизнес-единиц

Взаимодействие с бухгалтерами, экономистами и финансовыми руководителями компаний группы

Поддержка инвестиционных и стратегических инициатив (оценка окупаемости, финансовые риски и пр.)

✅ Что важно:

Опыт работы финансовым аналитиком/экономистом в группе компаний или холдинге

Понимание принципов холдинговой структуры и межфирменных расчетов

Уверенное владение Excel, знание BI-систем (Power BI, Looker и др.) будет плюсом

Сильные аналитические навыки и системное мышление

Внимательность, умение работать с большим объемом данных и дедлайнами

Мы предлагаем:

Работа в управляющей компании с широким кругом задач и возможностью развития

Конкурентоспособная заработная плата

Участие в построении эффективной финансовой системы внутри группы

Возможность влиять на управленческие решения и видеть результат своей работы",более 6 лет,Полная занятость,График: 5/2,10,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120461563,Не указано,Не указано,2025-05-13
Sales Operations Compliance Control Supervisor,АО ИП Эфес Казахстан,Алматы,Не указано,"Efes Kazakhstantakes a leading position in the beer market of Kazakhstan. The company is a member of Efes Beer Group, which is a multinational group in the beverage industry specializing in the production and sale of beer and non-alcoholic beverages in Turkey, Eastern Europe and the CIS. Efes Kazakhstan owns two beer production plants in Almaty and Karaganda, as well as regional representative offices in Kazakhstan. We are glad to invite candidates to consider our vacancy of Sales Operations Control Supervisor.

Responsibilities:

Develop, implement trainings on internal control frameworks, policies, and procedures to ensure compliance with regulatory requirements and industry standards.
Evaluate the design and effectiveness of internal controls, including segregation of duties, access controls, and authorization processes.
Perform internal audits, reviews, and testing procedures to assess the reliability and accuracy of financial and operational information for sales function and its partners/ suppliers.
Control sales incentives, investments, commission programs to confirm accuracy, fairness, and compliance with company policies.
Document findings, observations, and recommendations in control reports, and communicate results to sales management and stakeholders.
Act as business partner sales leadership to address control deficiencies and implement corrective actions.
Monitor and track remediation efforts and action plans to address audit findings and control weaknesses.
Conduct investigations into suspected fraud, misconduct, or irregularities, and recommend appropriate actions and preventive measures.
Assess the control of sales-related expenses and costs to identify potential savings and areas for improvement.
Ensure that customer contracts and agreements align with sales strategies, pricing, and terms.
Collaborate with the Sales team to communicate audit findings and recommendations, fostering a culture of compliance and continuous improvement.
Promote ethical behavior and integrity within the sales department, emphasizing adherence to ethical sales practices.
Participate in cross-functional teams and committees to support organizational initiatives and projects.
Liaise with auditors, regulators, and other stakeholders during audits and inspections.
Analyze data and trends to identify emerging risks and areas for improvement in internal control processes.

Requirements:

Higher education
Minimum of 3 years’ experience as internal control / compliance / finance / manager, external Sn. auditor or similar position.
Outstanding communication and interpersonal abilities
An analytical mindset with organizational skills.
Knowledge of the specifics and legislative and regulatory framework related to sales organization, delivery of finished products, production, and advertising of alcoholic/non-alcoholic beverages.
Knowledge of methods and procedures for developing forecasts and current product sales plans, as well as methods for studying product demand.
Knowledge of contracts negotiation and execution.
Basic knowledge of accounting and financial reporting.
Knowledge of SAP, Excel, MS office, Internet.
English, Kazakhs (intermediate level).
High level of interpersonal skills, organization and planning, result, and people orientation.
Communication skills, responsibility, analytical skills, loyalty, efficiency, ability to maintain confidentiality.
The ability to take well-founded decisions, work independently and in a team.

Conditions:

Work in a big international FMCG Company;
Competitive salary;
Corporate work car, meals, medical insurance;
Flexible benefits program;
30 days paid vacation.",более 6 лет,Полная занятость,График: 5/2,8,Не указано,13 мая 2025,https://hh.kz/vacancy/120443057,Не указано,Не указано,2025-05-13
Data Scientist (Специалист по анализу данных),ООО Топассистент,Алматы,"от 4 000 € за месяц, на руки","Крупная международная компания, специализирующаяся на создании передовых решений в области iGaming, в поиске Data Scientist в офис в Лимасоле.

Что от вас требуется:
- опыт работы с ML-моделями: классификация, регрессия, рекомендации;
- владение методами feature engineering и оценкой качества моделей;
- отличное знание SQL и Python (pandas, numpy, seaborn);
- опыт проведения A/B-тестов, статистики и причинно-следственного анализа;
- опыт работы на аналогичной позиции от 3-х лет;
- высшее профильное образование или коммерческий опыт в топовых Российских компаниях;
- наличие GitHub с проектами и портфолио с кейсами.

Что будет входить в круг ваших обязанностей:
- построение моделей и формулирование предсказаний, которые реально работают;
- анализ продуктовых метрик, поиск закономерностей и помощь команде в принятии эффективных решений;
- поиск точек роста продукта и генерация гипотез и предложений;
- выстраивание инфраструктуры для автоматизированного мониторинга и анализа.

Что вас ждет:
- удаленный формат работы из любой страны на время испытательного срока;
- своевременная индексация заработной платы;
- команда профессионалов, увлеченных своим делом;
- медицинское страхование;
- бесплатные завтраки и обеды в офисе в Лимасоле;
- компенсация курсов английского и греческого языка в размере 50%;
- компенсация абонемента в спортзал;
- регулярные тимбилдинги и корпоративы.",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120463073,Не указано,от 4000 €,2025-05-13
AI Архитектор,АО Home Credit Bank,Алматы,Не указано,"Задачи, которые ты будешь выполнять:

Проектирование AI/ML-систем:

Участие во всех стадиях проектирования / разработки архитектуры и стратегии внедрения высоконагруженных AI/ML-решений (NLP, LLM, Computer Vision, Predictive Analytics, Generative AI и др.).
Выбор оптимальных алгоритмов, моделей и фреймворков под бизнес-задачи.
Участие в интеграции AI-компонентов в существующие IT-системы (микросервисы, системы, процессы).

Работа с данными:

Проектирование Data Pipelines для обучения и инференса моделей.
Обеспечение корректности, безопасности и эффективности обработки данных.

Инфраструктура и DevOps для AI:

Понимание и участие во всех этапах настройки MLOps-процессов (CI/CD для моделей, мониторинг, A/B-тестирование).
Работа с облачными платформами (Azure ML) и on-premise-решениями.

Исследования и инновации:

Анализ state-of-the-art решений в AI/ML.
Эксперименты с новыми подходами (LLM, мультимодальные модели, автономные агенты).

Технические требования (Hard Skills):

Программирование:

Python (основной язык), экспертные знание PyTorch.
Опыт работы с CUDA, оптимизацией вычислений (например, ONNX).

ML/Deep Learning:

Понимание архитектур нейросетей (Transformer, CNN, RNN, Diffusion Models и др.).
Практический опыт fine-tuning и deployment моделей (включая LLM: GPT, Llama, Mistral и др.).

Инфраструктура:

Docker, Kubernetes, Airflow, MLflow, Kubeflow.
Реляционные и NoSQL БД, векторные базы (Oracle, Postgres, FAISS, MongoDB).

Облака и Big Data:

Опыт с Azure, Spark, Hadoop, Kafka.

Гибкие навыки (Soft Skills):

Коммуникация:

Умение объяснять сложные концепции нетехническим стейкхолдерам, умение мотивировать целесообразность выбранного стека / технологий.

Управление проектами:

Знание Agile/Scrum, работа с Jira/Confluence.

Лидерство:

Способность принимать решения в условиях неопределённости.

Нам по пути, если у тебя есть:

Стать частью IT-команды международного банка
Офис, где приятно работать и крутых наставников, коллег
Конкурентоспособную заработную плату
Возможность повышения квалификации (внутренние и внешние обучения)
Система льгот для сотрудников – OLJA: ежемесячные лимиты на спорт, здоровье, саморазвитие или на заботу о семье.",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120450627,Не указано,Не указано,2025-05-13
"Консультант проекта ERP (Закупки, Склады и Логистика)",ТОО Sary-Arka Copper Processing,Алматы,Не указано,"Группа компаний Caravan Resources - это группа компаний, ориентированных на горнорудную, строительную и проектную отрасли. Мы специализируемся на производстве катодной меди и золота, а также на предоставлении высококачественных услуг по проектированию и строительству промышленных объектов в горнодобывающей индустрии.

Активы компании присутствуют в трех регионах Казахстана: в области Улытау, Карагандинской и Костанайской областях. В настоящее время ведутся геологоразведочные работы в Костанайской области

Обязанности:
Моделирование процессов в 1С
Выполнение задач в установленные сроки
Настройка 1С в рамках функционального модуля
Постановка задач Разработчикам
Консультирование Пользователей по работе в 1С
Использование обработок 1С (Загрузка Таблиц, сопоставление данных, изменение реквизитов)
Требования:
Опыт работы в сфере не менее 3 лет на позиции Консультант-Аналитик (Закупки, Склады и Логистика)
Опыт внедрения систем уровня ERP, предпочтительно на платформе 1С: ERP, УХ, КА
Опыт построения бизнес процессов – схематически MS Visio, Draw io
Профессиональное консультирование Пользователей по блокам Закупа и Складским операциям
Условия:
График работы 5/2, с 8:30 до 17:30
Офис на пересечении Абая-Достык",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120479725,Не указано,Не указано,2025-05-13
Instrument and Telecom Project Specialist Leader,ТОО FSSA,Актау,Не указано,"Required Education:

Bachelor’s degree in Electrical/Telecom Engineering.


Required Skills:

At least 5 years of work in EPC or OIL and GAS companies;
Experience in handling Oil and Gas project/s is a MUST;
English language: fluent, both speaking, reading and writing;
Good communication skills.

Responsibilities:

Capable to manage Instrument detail&construction engineering design within Oil Gas&Civil sector with autonomy.
Capable to supervise and partially execute Instrument calculations, specifications, MTO, MR, data sheets, CAD designing, interface with 3D model PDMS/AVEVA.
Capable to interface with Client Instrument discipline and conduct discipline meeting in autonomy.",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120479380,Не указано,Не указано,2025-05-13
Microsoft Dynamics CRM expert,LeverX,Астана,Не указано,"At LeverX, we have had the privilege of delivering over 950 projects. With 20+ years on the market, our team of 1,800 is strong, reliable, and always evolving: learning, growing, and striving for excellence.

We are looking for a Microsoft Dynamics CRM Expert to join us. Let’s see if we are a good fit for each other!

What we offer:

Projects in different domains: Healthcare, manufacturing, e-commerce, fintech, etc.
Projects for every taste: Startup products, enterprise solutions, research & development projects, and projects at the crossroads of SAP and the latest web technologies.
Global clients based in Europe and the US, including Fortune 500 companies.
Employment security: We hire for our team, not just for a specific project. If your project ends, we will find you a new one.
Healthy work atmosphere: On average, our employees stay in the company for 4+ years.
Market-based compensation and regular performance reviews.
Internal expert communities and courses.
Perks to support your growth and well-being.

Required skills:

4+ years of experience in CRM system administration, support, or a consulting role related to Microsoft Dynamics, including its implementation, configuration, and maintenance.
Profound knowledge of Dynamics CRM software: functionalities, customizations, integrations, and data migration practices and tools.
Proficiency in programming languages (C#, .NET, JavaScript, or HTML) for custom development and scripting within Dynamics.
Ability to create and modify workflows, plugins, and integrations with other systems.
Knowledge of Microsoft SQL Server: writing queries, designing databases, and performing data analysis.
English B2+.

Nice-to-have skills:

Microsoft certifications: Dynamics 365 Sales Functional Consultant Associate, Dynamics 365 Customer Service Functional Consultant, or equivalent.

Responsibilities:

Configure and customize Microsoft Dynamics CRM solutions to meet business and technical requirements.
Develop and maintain custom components such as plugins, workflows, and integrations using C#, .NET, and JavaScript.
Collaborate with stakeholders to gather requirements, design scalable solutions, and ensure alignment with project goals.
Integrate Dynamics CRM with other tools and services where needed.
Troubleshoot system issues, optimize performance, and support CRM deployments and updates.
Provide user support, documentation, and training to ensure effective system adoption.",более 6 лет,Полная занятость,График: 5/2,8,Не указано,13 мая 2025,https://hh.kz/vacancy/120471265,Не указано,Не указано,2025-05-13
Финансовый менеджер в компанию лидеров UniGroup,ТОО UniGroup Юг,Астана,"от 600 000 ₸ за месяц, на руки","Вы ищете работу, где Ваши навыки и опыт будут по-настоящему цениться? Unigroup в поиске Финансового Менеджера в команду лидеров – откликайтесь, и с Вами свяжемся уже в течение нескольких часов!

Станьте частью лидирующей компании Unigroup и получите широкие возможности для карьерного роста и профессионального развития!

UniGroup – одна из ведущих аутсорсинговых и кадровых компаний в Казахстане, работающая с 2018 года и представленная в более чем 10 городах. Все сотрудники имеют официальное трудоустройство и получают зарплату без задержек уже 6 лет. Это подтвердят 32 специалиста компании UniGroup!

Следите за новостями компании:

Вам предстоит:

Оптимизация денежного потока компании;

Контроль финансовой деятельности и минимизация финансовых рисков;

Планирование и контроль бюджетных расходов;

Разработка решений для обеспечения экономической стабильности предприятия;

Что мы ищем в Вас:

Высшее финансовое образование;

Знание программы 1С 8.3;

Опыт работы в аналогичной должности не менее 3-х лет;

Высокие коммуникативные и личностные навыки;

Что мы предлагаем?

ОПЛАТА: оклад от 600.000 тенге в зависимости от опыта работы кандидата;

АДРЕС: г. Астана, улица Кажымукана 12А, БЦ Lasalle corporation, в 2 минутах ходьбы от остановки, ориентир университет ЕНУ;

ГРАФИК РАБОТЫ: 5/2, с 9:00 до 18:00;

Почему мы интересны как работодатель?

Гарантированная выплата зарплаты точно в срок, без задержек до 10 числа каждого месяца;

Топовые сотрудники получают возможность проводить активный отдых за счет компании: яхтинг за границей (Турция, Черногория), сплав по рекам Казахстана и т.д.;

Регулярные корпоративные мероприятия и тимбилдинги за счет компании, как минимум 2 раза в год;

Имеется отдельная парковка для сотрудников компании;

Обучение и повышение квалификации наших сотрудников: вебинары, бизнес форумы, тренинги с лучшими экспертами оплачивается за счет компании;

Уютный, комфортный и оборудованный офис со всем необходимым (закрытая зона, микроволновка и т.д.);

Официальное трудоустройство по ТК РК;

Присоединяйтесь к лидерам своего дела и развивайте свою карьеру вместе с командой UniGroup!

Откликайтесь на вакансию, и мы свяжемся с Вами в течение нескольких часов.

P.S. Вакансия также подойдет Экономист, Главный бухгалтер, Аудитор, Менеджер по работе с финансами, Финансовый менеджер, Аналитик по финансам, Финансист.",3–6 лет,Полная занятость,График: 5/2,8,Не указано,13 мая 2025,https://hh.kz/vacancy/118476657,Не указано,от 600000 ₸,2025-05-13
Заместитель финансового директора,ИП Recruit expert,Алматы,"от 700 000 до 1 000 000 ₸ за месяц, на руки","Открыта вакансия заместителя финансового директора! Если вы готовы использовать свои финансовые знания и навыки для достижения стратегических целей компании, мы будем рады видеть вас в нашей команде!

Основные обязанности:

Сбор, подготовка и анализ квартальной и годовой финансовой отчетности для кредиторов и банковских организаций.
Составление управленческой отчетности для учредителей, подготовка финансовых планов, прогнозных балансов, бюджетов денежных средств и план-фактного анализа.
Формирование реестра платежей и согласование с учредителями.
Проведение платежей через интернет-банкинг на ежедневной основе.
Взаимодействие с банками по расчетно-кассовому обслуживанию и кредитным линиям, обеспечение своевременного погашения задолженности.
Получение и пролонгация тендерных и банковских гарантий для обеспечения исполнения обязательств.

Наши требования:

Высшее образование в области финансов, экономики или бухгалтерии.
Опыт работы на аналогичной должности от 3 лет, желательно в крупной компании.
Глубокие знания финансового анализа, составления отчетности и бюджетирования.
Опыт работы с банковскими и кредитными учреждениями.
Уверенное владение программами для бухгалтерии и финансового анализа (1С, Excel, другие).
Отличные коммуникативные навыки, способность работать с большими объемами информации и принимать ответственные решения.

Мы предлагаем:

Конкурентоспособную заработную плату.
Обширные возможности для профессионального роста и развития.
Динамичную и увлекательную работу в стабильной компании.
Современный офис и комфортные условия труда.
Работу в команде профессионалов, нацеленную на результат.

Если вы хотите развивать свою карьеру и делать вклад в развитие успешной компании, мы ждем ваши отклики!

​​​​",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120472689,Не указано,700000-1000000 ₸,2025-05-13
Senior Java backend разработчик,ТОО Halyk Finservice,Алматы,Не указано,"Обязанности

Участвовать в разработке серверного кода
Разрабатывать решения на основе микросервисов
Автоматизировать тестирование (юнит / интеграционного / e2e )
Проводить ревью кода, предлагать конструктивную обратную связь
Помощь в развитии других участников команды

Требования

Опыт разработки Java (Kotlin), Spring Boot, JPA;
Опыт работы с Docker и K8s
Опыт работы с реляционными БД, очередями, поиск (elastic) и кэш-хранилищем()
Опыт работы с системами сборки maven/gradle.
Опыт в DevOps, CI/CD

Условия:

100% офис;
Профессиональное развитие и возможность расти вместе с компанией.
Медицинскую страховку;
13-ая зарплата.",3–6 лет,Полная занятость,График: 5/2,8,"На месте работодателя, удалённо или гибрид",13 мая 2025,https://hh.kz/vacancy/120444196,Не указано,Не указано,2025-05-13
Бизнес-аналитик,РГП на ПХВ Инженерно-технический центр Управления Делами Президента Республики Казахстан,Астана,Не указано,"Обязанности:

Выявление и анализ бизнес-требований (User Story и Use Case) и их формирование в функциональные требования

Поиск оптимальных методов и способов решения бизнес-задач Заказчика;

Согласование требований с бизнес-заказчиком, с командой разработки;

Взаимодействовать с UI/UX дизайнером и описывать пользовательские сценарии;

Сверять полноту требований к реализуемости БТ с разработчиками;

Декомпозировать user stories на задачи, понятные разработчикам (backend, frontend);

Консультирование участников команды на всех этапах разработки;

Написание и согласование сопровождающей документации: инструкции для пользователей, акт-тестирования т.д.;

Применение национальных и межгосударственных стандартов при разработке техно-рабочей и эксплуатационной документации;

Демонстрация результатов работы команды.

Требования к кандидатам:

Высшее техническое образование;

Опыт работы бизнес/системным аналитиком от 3-х лет;

Понимание принципов разработки веб и мобильных приложений;

Опыт работы (Jira, Confluence и Trello);

Опыт проработки и декомпозиции функциональных требований в задачи на разработку;

Участие в тестировании

Практический опыт описания требований к разработке: Use Case, User Story, BPMN, UML (class, sequence diagrams).

Ключевые навыки:

Аналитическое мышление

Базовые знания SQL (чтение простых SELECT-запросов, понимание структуры БД)

Работа с большим объемом информации

Сбор и анализ информации

Описание процессов в нотации BPMN

Условия:

• Оформление в соответствии с ТК РК

• Оплачиваемые больничные и отпуска

• Заработная плата обговаривается по итогам собеседования

• Официальная и своевременная заработная плата",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,13 мая 2025,https://hh.kz/vacancy/120443340,Не указано,Не указано,2025-05-13
