title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Главный специалист департамента стратегии и анализа больших данных | Big Data,АО Банк Развития Казахстана,Астана,Не указано,"Главный специалист департамента стратегии и анализа больших данных | Big Data | договор ГПХ

Чем предстоит заниматься:

Формирование и ведение системы определения перспективных отраслей и товарных ниш с применением алгоритмов машинного обучения с целью рационального использования финансовых ресурсов и повышения добавленной стоимости от деятельности Банка в экономике страны.
Обеспечение интерпретируемости модели, результатов и значения для стратегического планирования.
Поиск, сбор, структурирование и визуализация данных из внешних (национальные и международные источники) и внутренних источников для последующего аналитического использования в принятии решений Банком и его стейкхолдерами.
Проведение системного анализа отраслей и товарных ниш с целью определения направлений, обладающих высоким потенциалом роста, экспортной ориентацией и мультипликативным эффектом для экономики, а также формирование соответствующих стратегических ориентиров и предложений.
Выявление скрытых взаимосвязей и нетривиальных закономерностей в массиве отраслевых и макроэкономических данных с целью повышения точности стратегического планирования и обоснованности аналитических выводов.
Подготовка содержательных и глубоко проработанных аналитических записок, презентаций и справок по поручениям Председателя Правления и иных членов руководства, включая оценку отраслевых, макроэкономических и инвестиционных трендов.
Постоянный анализ глобальных и региональных трендов, экономических сценариев и технологических сдвигов для формирования предложений по стратегическому развитию и корректировке приоритетов.
Участие в разработке, наполнении и актуализации цифровых дашбордов, в том числе стратегического дашборда. Обеспечение визуализации ключевых макроэкономических и отраслевых показателей, сценариев и приоритетов, адаптированных под потребности стейкхолдеров.

Требования:

Высшее профессиональное образование, профессиональный опыт не менее 1 года",1–3 года,Полная занятость,График: 5/2,8,Не указано,12 мая 2025,https://hh.kz/vacancy/120391695,Не указано,Не указано,2025-05-12
ШОБ кредит менеджері/Кредитный менеджер МСБ,АО ForteBank,Шымкент,Не указано,"ШОБ кредит менеджері

ForteBank дегеніміз не?

күшті адамдар жиналатын орын;
Қазақстанның ТОП-5 жетекші банктерінің қатарына кіреді;
банк қызметі нарығында 20 жылдан астам уақыт бойы қызмет көрсетеді;
шамамен 4000 қызметкері бар;
еліміз бойынша 20 филиалы бар.

Міндеттері:

шағын және орта бизнестің несиелік портфелінің, сондай-ақ Банк филиалының талапты міндеттемелер портфелінің тұрақты өсуі мен сапасын қамтамасыз етуге жәрдемдесу;
шағын және орта бизнес субъектілеріне кредит беру кезінде барынша табысты қамтамасыз ету;
шағын және орта бизнеске барлық өнім кешенін сатудың барынша өсуін қамтамасыз ету;
клиенттерге шағын және орта бизнес өнімдерін ұсыну кезінде тәуекелдерді барынша азайтуды қамтамасыз ету.

Талаптар:

Жоғары экономикалық немесе қаржылық білім;
Жұмыс тәжірибесі: ШОБ немесе Бөлшек бизнесте кредит беру тәжірибесі1 жылға дейін болғаны абзал.
Қаржылық талдауды білген жөн;
Қазақ және орыс тілдерін жетік меңгергені абзал

Сіз Forte командасына қосыла отырып, келесі мүмкіндіктерге ие боласыз:

- Бәсекелес еңбекақы мен жеке тиімділік үшін бонустар.

- Жайлы кеңседе жұмыс істеу кестесі - 5/2, сағат 9:00-ден 18:00-ге дейін;

- Компания ішіндегі өмір, оның корпоративті іс-шаралары: тимбилдингтер, челлендждер, спорт турнирлері, қайырымдылық акциялары;

- Медициналық сақтандыру арқылы денсаулықты сақтау, сондай-ақ туған күн және еңбек сіңірген жылдар бойынша Day Off;

- Жеңілдікті автокредиттеу және жеңілдікті ипотека рәсімдеу мүмкіндігі;

- Үздіксіз білім алу және өзін-өзі дамыту үшін корпоративтік кітапханаға қолжетімділік.

Кредитный менеджер МСБ

Что такое ForteBank?

место сильных людей;
входит в ТОП-5 ведущих банков Казахстана;
более 20 лет на рынке банковских услуг;
около 4 000 сотрудников;
20 филиалов по всей стране.

Обязанности:

содействие в обеспечении стабильного роста и качества ссудного портфеля малого и среднего бизнеса, а также портфеля условных обязательств филиала Банка;
обеспечение максимальной прибыльности при кредитовании субъектов малого и среднего бизнеса;
обеспечение максимального роста продаж всего комплекса продуктов малому и среднему бизнесу;
обеспечение максимального снижения рисков при предоставлении Клиентам продуктов малого и среднего бизнеса.

Требования:

Высшее экономическое или финансовое образование;
Опыт работы: в кредитовании МСБ или в РБ до 1 года.
Желательно знание финансового анализа;
Свободное владение казахским и русским языками.

Став частью команды Forte, ты получишь:

- Конкурентную заработную плату и бонусы за персональную эффективность.

- График работы 5/2 с 9:00-18:00 в комфортном офисе;

- Жизнь внутри компании с ее корпоративными мероприятиями: тимбилдинги, челленджи, спортивные турниры, благотворительные акции;

- Заботу о здоровье с медицинским страхованием, а также DayOff в честь дня рождения и за выслугу лет;

- Льготное автокредитование и возможность оформления льготной ипотеки;

- Доступ к корпоративной библиотеке для непрерывного обучения и саморазвития.",1–3 года,Полная занятость,График: 5/2,8,Не указано,12 мая 2025,https://hh.kz/vacancy/120403458,Не указано,Не указано,2025-05-12
Главный бухгалтер/финансовой директор,ИП Капарова А.Т.,Астана,"от 600 000 ₸ за месяц, на руки","Обязанности:
ведение финансового учета предприятий

организация и ведение бухучета в соответствии с законами и стандартами;

контроль за правильностью и своевременностью расчетов с контрагентами, бюджетом, сотрудниками и другими лицами;

анализ финансового состояния, рентабельности, ликвидности, платежеспособности и экономических рисков фирмы;

разработка и реализация мероприятий по оптимизации налогообложения, снижению издержек, повышению эффективности и качества учета;

участие в планировании и бюджетировании экономических инициатив фирмы, в том числе в разработке бизнес-планов, бизнес-проектов, инвестиций;

осуществление внутреннего и внешнего видов аудита, проверка достоверности и полноты учетной информации, выявление и устранение ошибок и нарушений;

консультирование руководства и сотрудников фирмы по вопросам бухучета, налогообложения, финансовой аналитики;

составление и представление экономической и налоговой отчетности в установленные сроки и формы;

организация и руководство деятельностью подчиненных бухгалтеров, обеспечение их подготовки, повышения квалификации и мотивации.

Требования:
высшее образование по специальности
опыт работы главным бухгалтером в частных структурах
Сертификат профбухгалтера обязателен
стаж работы не менее 6 лет
Условия:
медицинская страховка
фитнес карта
рабочий график 9:00-18:00, обед 13:00-14:00",более 6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/119768436,Не указано,от 600000 ₸,2025-05-12
Network инженер,ТОО TargetAI Limited,Астана,Не указано,"Мы - команда, занимающаяся разработкой передовой системы видеоаналитики TargetEYE на основе искусственного интеллекта. Наш продукт способен эффективно обрабатывать огромные объемы данных с сотен тысяч камер, обеспечивая миллионы событий в реальном времени.

Мы предлагаем масштабные решения для умных городов и хотим с помощью нашего Продукта сделать городскую среду лучше, комфортнее и безопаснее.

Вы будете работать в команде специалистов с большим опытом в данной сфере и заниматься администрированием, поддержкой и развитием инфраструктуры компании, а так же вопросами информбезопасности, мониторинга и отказоустойчивости

Какие задачи предстоят:
1. Администрирование и поддержка сетевой инфраструктуры:
2. Мониторинг и обеспечение стабильности сети:
3. Выявление и устранение сетевых проблем:
4. Взаимодействие с Интернет-операторами:
5. Контроль по обеспечению сетевой безопасности:
6. Актуализация резервного копирования и восстановление конфигураций:
7. Проектирование и реализация новых сетевых решений:
8. Консультирование и техническая поддержка:
9. Ведение технической документации:

Что мы ждем:
Опыт работы в аналогичной должности не менее 2 лет
Высшее техническое образование в области информационных технологий
Умение работать с оборудованиями MikroTik, Cisco, Huawei, Lenovo, Eltex уровня L2-L3+ в качестве администратора.
Понимание основных протоколов и технологий, включая TCP/IP, Ethernet, OSPF, BGP и др.
Глубокие знания по статической и динамической маршрутизации.
Знание возможностей Технологии виртуализации и систем хранения данных (VMware, Microsoft Hyper-V)
Умение работать с системами мониторинга Grafana, Zabbix
Будет преимуществом - знание программирования на Bash, Python
Будет преимуществом - наличие актуальных сертификатов Cisco, PaloAlto, MikroTik, Huawei, VMware, Microsoft, Lenovo

Мы предлагаем:
Расширенное медицинское страхование
Компенсация курсов повышения квалификации
Компенсация занятий спортом",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/120407987,Не указано,Не указано,2025-05-12
Маркетолог,ТОО Q4TULPAR_AUTO,Алматы,"от 400 000 ₸ за месяц, на руки","Обязанности:
Изучение рынка и рыночных тенденций
Изучение поведения потребителей
Выбор целевого рынка
Разработка конкурентного преимущества
Утверждение стратегии развития товара
Тактическое управление товаром компании
Управление отношениями с клиентами
Контроль и анализ результатов работ
Требования:
Разработка и запуск маркетинговых активностей
Систематизация и анализ данных об эффективности рекламы ...
Составление портрета покупателя
Анализ рынка и конкурентов
Поиск точек роста
Создание контент-плана и стратегии продвижения контента

Условия:

График 5/2. Рабочее время с 10:00 до 18:00
При собеседовании иметь Примерный проект развития нашей компании в целом.
Знать информацию о компании.",3–6 лет,Полная занятость,График: 5/2,8,Не указано,12 мая 2025,https://hh.kz/vacancy/120420621,Не указано,от 400000 ₸,2025-05-12
Senior specialist in FAAS Group (Astana\Almaty),ТОО EY (Ernst & Young),Астана,Не указано,"FAAS - Financial Accounting Advisory Services - is an independent sub-service line within the assurance services practice. EY FAAS services are designed to help clients address the changing requirements for accounting and reporting policies and processes, and the IT systems and data management tools that support them. EY FAAS teams also support businesses with regulatory and governance issues, as well as accounting and attest impacts that result from an audit. The aim is to help improve the efficiency and effectiveness of the accounting and finance function and corporate governance model.

FAAS professionals have extensive expertise in IFRS, management accounting, budgeting, accounting, and costing, as well as experience in supporting and implementing accounting IT systems and IT solutions.

Job Purpose:

The main purpose of this job is to work with the team and the client with highest levels of quality and professionalism in line with the engagement scope to help achieve business growth by developing and maintaining strong business relationships with clients.

Requirements:

Educational background in Accountant/Finance/Economics.
ACCA/CPA certificates (completed/ in progress)
Excellent writing skills both in Russian and English languages.
3-6 years of experience in auditing, accounting and reporting in accordance with IFRS,
Big4 experience at the same area will be a plus.

General Responsibilities:

Development of accounting methodology (IFRS):

preparation of accounting policy and procedures;
development of methodology, accounting manual and instructions
methodology of managerial accounting
methodological support of projects on automation of accounting processes",3–6 лет,Полная занятость,График: 5/2,8,Не указано,12 мая 2025,https://hh.kz/vacancy/120406378,Не указано,Не указано,2025-05-12
HR generalist (языковые курсы),ИП Top Tier,Алматы,"от 611 000 до 799 000 ₸ за месяц, на руки","Ищем HR-героя для строительства корпоративной культуры Top Tier!

Привет!


Я Мурат, учредитель Top Tier. За 6 лет мы помогли 15 0000 учащимся набрать 7.5+ на IELTS и трижды получили Top Performer Award от British Council. Мне важно, чтобы каждый сотрудник ощущал себя частью команды, даже работая удалённо. Если вы в это верите, давайте вместе создавать культуру Top Tier!

О компании

Онлайн-академия IELTS: 6 лет на рынке, 86 сотрудников в 5 часовых поясах

Авторизованный Центр British Council, 3× Top Performer Award

Активный рост: новые направления, масштабирование команды

Ваши задачи

Основные:

Разрабатывать и реализовывать HR-стратегию совместно с учредителем и топ-менеджментом
Внедрять ATS и управлять рекрутингом: настраивать каналы привлечения, проводить скрининг, оптимизировать Time-to-Fill
Организовывать Talent Acquisition & Onboarding: от описания вакансии до эффективной адаптации новичков
Вести аналитику HR-метрик. Формировать дашборды по Cost-per-Hire, eNPS, Retention и другим KPI
Разрабатывать, внедрять и обеспечивать поддержание корпоративной культуры

Дополнительные:

Сопровождать внедрение HRIS и LMS: работать с подрядчиками, тестировать платформы, оформлять инструкции, обучать команду
Участвовать в запуске OKR/KPI: помогать с постановкой целей, сбором данных и отчетностью
Запускать программы вовлеченности: реферальную схему, Pulse-опросы и ретроспективы.
Кого мы ищем

Обязательно:

3+ года в роли HR-Generalist/HRD/HRBP с удаленными командами (20+ человек)
Опыт построения процессов найма и онбординга
Построение корпоративной культуры в онлайн‑команде от 20 чел (желательно в образовательной сфере)
Развитая эмпатия и этика, ориентация на развитие, умение вдохновлять команду
Вы находитесь в г. Алматы

Будет плюсом:

Успешные кейсы по OKR/KPI и Change Management
Практика внедрения ATS, HRIS или LMS
Что предлагаем

ЗП 600 000 тг + до 200 000 тг KPI
100% удаленно
оплата профильных курсов
работа напрямую с учредителем и участие в стратегических сессиях
корпоративные ретриты и тим-билдинги
карьерный рост до HRD
Как стать соискателем на позицию

Откликнитесь до 16 мая включительно

В сопроводительном письме напишите, сколько человек было в штате компании на вашем последнем месте работы, а также был ли у вас опыт выстраивания корпоративной культуры в удаленной команде от 20 чел

Получите обратную связь в течение 48 ч

Ждём вас в команде Top Tier!",3–6 лет,Полная занятость,График: 5/2,8,Удалённо,12 мая 2025,https://hh.kz/vacancy/120102330,Не указано,611000-799000 ₸,2025-05-12
Кредитный менеджер в Сарыагаш,ТОО МФО Swiss Capital (Свисс Капитал),Сарыагаше,"от 183 000 до 400 000 ₸ за месяц, на руки","В связи с расширением деятельности компании Swiss Capital, объявляется конкурс на занятие вакантной должности «Кредитный менеджер».

""Swiss Сapital"" - международная компания по предоставлению микрокредитов населению. Мы активно работаем над развитием международного бренда, для этого нам нужны амбициозные и ответственные сотрудники, готовые расти и развиваться.

С нашей стороны предоставляем полное обучение, прозрачную систему мотивации и карьерный рост.

У нас стандартизированные процессы, и мы прислушиваемся к каждому нашему сотруднику в целях улучшения нашей работы.

Если это про вас, ждем вас на отбор!

Обязанности:

Выдача микрозаймов под залог недвижимости и автомобиля;
Выполнение плана продаж, распространение рекламной продукции;
Консультирование клиентов по вопросам условий кредитования;
Оценка платежеспособности заемщика, финансовый анализ;
Сопровождение займов до полного погашения.

Требования:

— Опыт в МФО или банке от 1 года (желательно);
— Образование: средне-специальное или высшее;
— Знание казахского и русского, ПК, навыки общения;

Условия:

Оформление в соответствии с ТК РК;
Стабильная заработная плата (оклад + бонусы);
График работы 5/2 с 10:00 до 19:00;
Медицинское страхование, оплачиваемый трудовой отпуск.",1–3 года,"Полная занятость
Стажировка",График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/119555479,Не указано,183000-400000 ₸,2025-05-12
Java Developer (Middle+),ТОО Jana Post,Алматы,Не указано,"О компании:
Jana Post – динамично развивающаяся компания, предоставляющая современные решения в области логистики и электронной коммерции. Мы ценим инновации, качество и развитие наших сотрудников.

Основные навыки:

Опыт коммерческой разработки на Java 17 и Spring Framework 3 (от 3 лет).

Владение Maven и умение управлять зависимостями.
Опыт проектирования реляционных (PostgreSQL) и NoSQL (MongoDB, Redis, Elasticsearch) баз данных.

Микросервисная архитектура и многопоточность:

Опыт в микросервисных систем.
Владение Kafka и принципами работы с брокерами сообщений.
Разработка многопоточных Java-приложений
Знание принципов OOP, SOLID

DevOps и инфраструктура:

Опыт работы с Docker, Kubernetes, CI/CD, Prometheus, S3.
Знание сетевых протоколов (TCP/IP, HTTP, TLS), шифрования, CDN, DNS.

Процессы и инструменты:

Опыт работы в Agile/Scrum-командах.
Отличное понимание Git
Умение проводить код-ревью
Понимание принципов логирования и мониторинга работы приложений.
Опыт работы с JUnit, SOAP.
Владение UNIX-based операционными системами.

Условия:

Современный офис в Алматы и комфортные условия для работы.
Вовлечённая и развивающаяся команда, готовая учиться и расти.
График работы 5/2;
Бесплатный кофе, чай;
Интересная корпоративная культура и дружный коллектив;
Корпоративные мероприятия за счет компании;
Обучение в рамках корпоративной стратегии развития компании
Карьерный рост в динамичной Компании.",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/120413254,Не указано,Не указано,2025-05-12
Financial Analyst,ТОО Amcor Tobacco Packaging Kazakhstan,Алматы,Не указано,"About the Role

Are you a data-driven finance professional with a passion for turning numbers into actionable insights? Join our growing team as a Financial Analyst and play a key role in driving financial performance and strategic decision-making for a large-scale production business. If you’re analytical, proactive, and ready to go beyond the spreadsheets — we want to meet you.

What You’ll Be Doing

Prepare monthly analytical reports on value added, profitability, and company expenses

Generate actionable recommendations to reduce costs and improve margin performance

Participate in monthly reconciliations and maintain analytical database (PMDB)

Support annual budgeting processes and cost norm calculations

Perform investment analysis and prepare investment proposals

Assist with half-year and year-end financial closing

Prepare ad hoc financial reports for local management and group-level requests

What We’re Looking For

Education: Higher education in finance or economics; international certifications are a plus

Experience: 2+ years in finance, preferably in Big 4 or a large production company

Expertise:

Strong knowledge of IFRS

Advanced Excel skills

Experience working with ERP systems and databases

Language Skills: Upper-Intermediate level of English (written & spoken)

Soft Skills:

Analytical mindset with attention to detail

Proactive and results-oriented attitude

Team player who can also work independently

Strong communication and time-management skills

Stress-resilient and capable of managing high workloads

What We Offer

Competitive salary

Annual performance-based bonus

Health insurance (including dental coverage)

Daily meals provided by the employer

Free corporate transportation from home to the factory

Real career growth opportunities in a global, performance-driven company

Be part of a team that values accountability, collaboration, innovation, safety, and results",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/120371114,Не указано,Не указано,2025-05-12
Казначей,ТОО Jana Post,Алматы,"от 500 000 до 800 000 ₸ за месяц, на руки","Обязанности:

· Ведение и контроль ежедневных операций по управлению денежными средствами

· Ведение и контроль платежного календаря, организация централизованной системы платежей

· Подготовка и проведение платёжных поручений, работа в системах клиент-банк

· Планирование и анализ движения денежных потоков (Cash Flow), участие в формировании прогнозов

· Привлечение внешнего финансирования: работа с банками и финансовыми институтами по вопросам кредитования, факторинга, лизинга, банковских гарантий

· Размещение временно свободных денежных средств: выбор инструментов, оценка доходности и рисков, взаимодействие с финансовыми партнёрами

· Управление отношениями с банками: переговоры по условиям обслуживания, оптимизация тарифов, открытие и закрытие счетов, валютный контроль

· Подготовка и представление отчетности для внутреннего и внешнего использования (управленческая, регуляторная, отчетность по обязательствам и лимитам)

· Участие в автоматизации казначейских процессов, внедрение и сопровождение специализированных ИТ-решений

· Взаимодействие с бухгалтерией, финансовым и юридическим департаментами по вопросам расчетов, контрактов и платежей

Требования:

· Высшее образование в области финансов, экономики, математики или физики

· Опыт работы в казначействе/финансах от 3 лет

· Знание принципов управления ликвидностью, платежной дисциплины, финансового анализа

· Успешный опыт привлечения финансирования и взаимодействия с банками на уровне переговоров

· Уверенные навыки работы с Excel, знание 1С, казначейских систем, работа с базами данных на уровне пользователя и клиент-банков

· Внимательность, ответственность, способность работать с большим объемом информации

Условия:

· Стабильная работа в развивающейся компании

· Конкурентная заработная плата

· Возможность карьерного роста до уровня руководителя направления

· Участие в интересных проектах по финансовому развитию компании

· Комфортный офис, корпоративные мероприятия, обучение

*В Сопроводительном письме напишите кратко про свои навыки",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/120376305,Не указано,500000-800000 ₸,2025-05-12
Продакт-менеджер (рецептурный портфель),ТОО АНКОР Центральная Азия,Алматы,Не указано,"Обязанности:
Разрабатывать стратегии продвижения и позиционирования группы препаратов Компании
Составлять план продвижения продукта на год
Разрабатывать и реализовывать комплекс медицинского маркетинга и стратегии по группе препаратов
Проводить анализ
Бюджетирование
Требования:
высшее мед/фарм образование
стаж работы в должности Продакт менеджера в иностранных компаниях не менее 3-5 лет
опыт финансового анализа, бюджетирования, прогнозирования продаж
английский язык
Условия:
Оклад и бонусы
Социальный пакет",1–3 года,Полная занятость,График: 5/2,8,Не указано,12 мая 2025,https://hh.kz/vacancy/120384479,Не указано,Не указано,2025-05-12
Финансовый директор,ТОО NLS Kazakhstan,Алматы,Не указано,"Уважаемый соискатель!

Мы, компания NLS Kazakhstan, единый оператор связи, предоставляющий высококачественные услуги в области телекоммуникаций и информационных технологий

Мы, ищем специалиста, готового взять на себя ключевые функции управления финансовыми ресурсами и обеспечения финансовой устойчивости нашей компании.

Функциональные обязанности:

Управление финансовой службой компании: бухгалтерский, налоговый и управленческий учет.
Управление финансовыми рисками компании.
Разработка и обновление учетной политики, включая мониторинг изменений в законодательстве.
Взаимодействие с банками, финансовыми учреждениями и государственными органами.
Подготовка и сдача отчетности в соответствии с требованиями законодательства.
Оптимизация налогообложения группы компаний.
Подготовка управленческой отчетности и анализ финансово-хозяйственной деятельности.
Бюджетирование, бюджетный контроль и финансовый анализ.
Управление рисками компании и контроль платежеспособности.
Разработка предложений по улучшению финансовой деятельности и оптимизации издержек.

Требования:

Высшее финансовое или экономическое образование.
Опыт работы на аналогичной позиции более 10 лет.
Глубокие знания бухгалтерского, налогового и управленческого учета.
Опыт внедрения управленческой отчетности с нуля.
Продвинутые навыки работы с Excel и 1С.
Умение проводить финансовый анализ и планирование.
Опыт управления финансовыми потоками и большим отделом.

Компетенции:

Бюджетирование и финансовое планирование.
Управленческая и инвестиционная отчетность.
Управление проектами и рисками.
Оптимизация бизнес-процессов и налогообложения.

Условия:

Официальное трудоустройство в соответствии с Трудовым кодексом РК.
График работы 5/2 с 9:00 до 18:00.
Испытательный срок до полугода.
Уровень заработной платы обсуждается на собеседовании.

Присоединяйтесь к нам, если вы готовы быть ключевым игроком в управлении финансами и стремитесь к профессиональному росту в динамичной и развивающейся компании!",более 6 лет,Полная занятость,График: 5/2,8,На месте работодателя,12 мая 2025,https://hh.kz/vacancy/120403460,Не указано,Не указано,2025-05-12
Системный аналитик,ТОО МФО Деньги говорят,Алматы,"от 600 000 до 700 000 ₸ за месяц, на руки","Мы — Prodengi Group

Финтех-экосистема, объединяющая технологии, аналитику, диджитал и социальную миссию

В наш состав входят:

Prodengi.kz — первый финансовый маркетплейс в Казахстане: кредиты, депозиты, страховки и услуги для бизнеса — всё в одном месте.
Geeksoft — наша in-house IT-команда: разработка, аналитика, инженерия, дизайн.
Click — креативное digital-агентство: реклама, SMM, крупные бренды в клиентах.
TengeDa — микрофинансовая компания с удобными решениями для людей и бизнеса.
Jetu — социальный проект: помогаем людям разобраться с долгами и повысить финансовую грамотность — бесплатно и по-человечески.

Сейчас вакансия открыта в команде Geeksoft — IT-сердце нашей группы, где рождаются продукты, решения и новые возможности.

Хочешь быть тем, кто превращает хаос бизнес-требований в понятные схемы, диаграммы и реально работающие решения? Тогда тебе к нам

Что ты будешь делать:

Глубоко разбираться в процессах и раскладывать их по полочкам

Собирать и прорабатывать бэклог, писать BRD, user stories, use cases

Строить UML, BPMN, Wireframes, описывать интеграции

Общаться с командой разработки, тестирования и бизнесом

Работать с продуктами: Figma, Miro, Confluence, Jira, Postman, SQL-инструменты

Разбираться в архитектуре ИТ-систем, REST, API и базовых форматах данных

Помогать создавать удобные, понятные и масштабируемые решения

Что мы ждём от тебя:

Опыт в продуктовой/платформенной команде

Понимание жизненного цикла разработки (SDLC)

Навыки документирования (BRD, SRS, FSD и пр.)

Знание реляционных СУБД и SQL на среднем уровне

Опыт прототипирования интерфейсов и построения схем

Владение UML, BPMN, IDEF0, знание DDD

Спокойствие, структура, критическое мышление и умение задавать «те самые» вопросы

Условия:

График: стандартная пятидневка, по 8 часов — всё чётко и без сюрпризов.
Формат работы: 3 дня в офисе, 2 дня можно поработать из дома — если тебе так удобнее. Гибкость рулит!
Развозка: заберём и довезём — всё для твоего комфорта.
Qamqor: наша фирменная система бенефитов. Много интересного — от приятных бонусов до полезных штук. Выбирай, что по душе!",3–6 лет,Полная занятость,График: 5/2,8,Гибрид,12 мая 2025,https://hh.kz/vacancy/119552895,Не указано,600000-700000 ₸,2025-05-12
