title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Data Scientist,Публичная Компания «Freedom Finance Global PLC»,Не указано,Не указано,"Данная вакансия открыта для Freedom Holding Operations - дочерняя компания Freedom Holding Corp (далее - «Холдинг»).

Образование и опыт:

Высшее образование (бакалавр или выше) в области математики, статистики, компьютерных наук, инженерии или смежных дисциплин.

Обязанности:

Проведение анализа клиентской базы, построение моделей машинного обучения (ML), включая:
Сегментацию клиентов;
Прогнозирование склонности к покупке/оттоку;
Оценку жизненной ценности клиента (LTV).
Разработка и усовершенствование рекомендательных систем.
Проведение глубокого анализа данных и выявление ключевых инсайтов для поддержки принятия управленческих решений.
Взаимодействие с бизнес-заказчиками для формирования подходов к решению задач с использованием инструментов ML, включая полную разработку ML-сервисов (end-to-end).
Построение предиктивных моделей и внедрение их в производственные среды.
Мониторинг эффективности моделей, их дообучение и корректировка.

Технические навыки:

Отличное владение Python.
Опыт работы с библиотеками для анализа данных и машинного обучения:
NumPy, pandas, scikit-learn, TensorFlow, PyTorch.
Уверенное владение SQL для извлечения и обработки данных.
Навыки работы с большими наборами данных.
Опыт построения и оценки моделей машинного обучения (регрессия, классификация, кластеризация).
Управление жизненным циклом моделей машинного обучения (автоматизация, оптимизация, переобучение и обновление).

Навыки работы с нейросетями:

Опыт работы с PyTorch.
Знание различных архитектур нейронных сетей (например, CNN, RNN, LSTM).
Владение методами предварительной обработки данных и инженерии признаков (feature engineering).
Опыт настройки гиперпараметров и оптимизации моделей.

Аналитические и профессиональные навыки:

Знание статистических методов и умение проверять гипотезы.
Умение доступно объяснять сложные технические концепции для различных аудиторий.
Способность эффективно работать в команде и взаимодействовать с коллегами.
Навыки управления проектами и постановки задач.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,2 мая 2025,https://hh.kz/vacancy/120170331?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Руководитель направления маркетинга МСБ,АО Банк ЦентрКредит,"Алматы, Абая, Алмалы, проспект Назарбаева, 226",Не указано,"ВАМ ПРЕДСТОИТ

Стратегическое планирование
Аналитика и исследование рынка
Разработка и реализация маркетинговых кампаний
Продвижение цифровых и банковских продуктов
Взаимодействие с внутренними подразделениями
Управление бюджетом и KPI
Работа с брендом и PR для МСБ
Командное руководство и развитие

МЫ ОЖИДАЕМ, ЧТО У ВАС ЕСТЬ

Глубокое понимание потребностей малого и среднего бизнеса, специфики банковских продуктов для МСБ.
Опыт разработки и реализации маркетинговых стратегий, направленных на привлечение и удержание клиентов сегмента МСБ.
Владение инструментами digital-маркетинга, CRM, email-маркетинга, контент-маркетинга и аналитики данных.
Опыт управления рекламными кампаниями, SMM, SEO/SEM, партнерскими программами.
Навыки бюджетирования и оценки эффективности маркетинговых мероприятий (ROI, CAC, LTV и др.).
Владение аналитическими инструментами (Google Analytics, Power BI, Tableau, Excel).
Опыт взаимодействия с подрядчиками (агентства, дизайнеры, копирайтеры и др.).
Отличные коммуникативные и лидерские навыки, способность управлять командой и проектами.
Знание казахстанского законодательства в сфере рекламы и банковских услуг.

Будет преимуществом:

Опыт запуска новых банковских продуктов для бизнеса.
Навыки работы с Big Data и персонализацией клиентских предложений.
Опыт разработки стратегий автоматизации маркетинга и внедрения новых технологий (AI, чат-боты, рекомендательные системы).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,29 апреля 2025,https://hh.kz/vacancy/120061369?query=Data+Analyst&hhtmFrom=vacancy_search_list,Не указано
Data scientist / Model risk / Quant risk,АО ForteBank,Не указано,Не указано,"Data scientist / Model risk / Quant risk / Validator

ForteBank дегеніміз не?

күшті адамдар жиналатын орын;
Қазақстанның ТОП-5 жетекші банктерінің қатарына кіреді;
банк қызметі нарығында 20 жылдан астам уақыт бойы қызмет көрсетеді;
шамамен 4000 қызметкері бар;
еліміз бойынша 20 филиалы бар.

Міндеттері:

Модельдерді -статистикалық, машиналық, эконометрикалық оқытуды валидациялау;
Қажет болған жағдайда, модельдеудің балама тәсілдерін әзірлеу; модельдік тәуекел туралы есептілікті қалыптастыру;
Модельдерді есепке алу;
Модельдердің өмірлік циклін бақылау;
Модельдерді валидациялау бойынша құжаттаманы жүргізу.

Талаптар:

Жоғары білім (техникалық / қаржылық / экономикалық / деректер туралы ғылым);
Python, R туралы білім (олардың кем дегенде біреуі);
Кредит модельдеріндегі тәжірибе- скоринг, МСФО-9 (PD, LGD, EAD);
Статистикадағы білімі мен тәжірибесі - гипотезаларды бөлу, сәтін анықтау, тестілеу;
Эконометрикадағы білімі мен тәжірибесі- желілік, логистикалық регрессия, регуляризация;
time series білімі- авторегрессиялық модельдер, құбылмалы модельдері, VaR, автокорреляция;
Машиналық оқытудағы білімі мен тәжірибесі -гиперпараметрлер ағашы, күшейткіштер (бустингілер), гиперпараметрлерді оңтайландыру, кросс-валидация, confusion matrix және т. б.

Сіз Forte командасына қосыла отырып, келесі мүмкіндіктерге ие боласыз:

- Бәсекелес еңбекақы мен жеке тиімділік үшін бонустар.

- Жайлы кеңседе жұмыс істеу кестесі - 5/2, сағат 9:00-ден 18:00-ге дейін;

- Компания ішіндегі өмір, оның корпоративті іс-шаралары: тимбилдингтер, челлендждер, спорт турнирлері, қайырымдылық акциялары;

- Медициналық сақтандыру арқылы денсаулықты сақтау, сондай-ақ туған күн және еңбек сіңірген жылдар бойынша Day Off;

- Жеңілдікті автокредиттеу және жеңілдікті ипотека рәсімдеу мүмкіндігі;

- Ірі фитнес-клубтардың абонементін тиімді бөліп төлеу;

- Үздіксіз білім алу және өзін-өзі дамыту үшін корпоративтік кітапханаға қолжетімділік.

---------------------------------------------------------------------------------------------------

Что такое ForteBank?

место сильных людей;
входит в ТОП-5 ведущих банков Казахстана;
более 20 лет на рынке банковских услуг;
около 4 000 сотрудников;
20 филиалов по всей стране.

Обязанности:

Валидация моделей - статистических, эконометрических, машинного обучения;
Разработка альтернативных подходов моделирования при необходимости;
формирование отчетности о модельном риске;
Учет моделей;
Контроль жизненного цикла моделей;
Сопровождение документации по валидации моделей.
Требования:
Высшее образование (техническое/ финансовое/ экономическое/наука о данных);
Знание Python, R (хотя бы одного из них);
Опыт в кредитных моделях - скоринг, МСФО-9 (PD, LGD, EAD);
Знание и опыт в статистике - распределения, моменты, тестирование гипотез;
Знание и опыт в эконометрике - линейная, логистическая регрессии, регуляризация;
Знание в time series - авторегрессионные модели, модели волатильности, VaR, автокорреляция;
Знание и опыт в машинном обучении - деревья, бустинги, оптимизация гиперпараметров, кросс-валидация, confusion matrix и др.

Став частью команды Forte, ты получишь:

- Конкурентную заработную плату и бонусы за персональную эффективность.

- График работы 5/2 с 9:00-18:00 в комфортном офисе;

- Жизнь внутри компании с ее корпоративными мероприятиями: тимбилдинги, челленджи, спортивные турниры, благотворительные акции;

- Заботу о здоровье с медицинским страхованием, а также DayOff в честь дня рождения и за выслугу лет;

- Льготное автокредитование и возможность оформления льготной ипотеки;

- Выгодную рассрочку в крупные фитнес-клубы;

- Доступ к корпоративной библиотеке для непрерывного обучения и саморазвития.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,30 апреля 2025,https://hh.kz/vacancy/120094878?query=Senior+Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Middle ML Engineer (NLP),ТОО Documentolog,"Нур-Султан (Астана), проспект Мангилик Ел, 52А",Не указано,"Наша компания ищет специалиста в области NLP для работы на долгосрочной основе.

Обязанности:
- Создание сервисов на базе генеративных AI и классических ML/DL моделей;
- Сбор, обработка и загрузка данных из различных источников (SQL, NoSQL), работа с Дата пайплайнами;
- Разработка и поддержка API микросервисов, в т.ч. для деплоя моделей;
- Следовать современным трендам в области AI/DS;
- Сотрудничать с продуктовыми командами для успешного, своевременного внедрения и обслуживания сервисов;
- Проводить исследования и эксперименты с различными наборами данных;
- Управлять сложными рабочими процессами с данными и развивать экспертизу в предметной области.

Требования:
- Опыт работы не менее 2-х лет, из них:
в сфере Data Science / ML Engineering / Data Engineering не менее 2-х лет;
в сфере Deep Leanring и AI не менее 1 года;
- Практический опыт работы в NLP: обучение, оценка и использование моделей;
- Опыт работы с LLM: prompt engineering, evaluation, fine-tuning и т.д.;
- Опыт построения ETL процессов и интеграции данных из различных источников (БД, API, файловые системы);
- Опыт подготовки, аннотирования и предобработки данных для NLP задач;
- Понимание принципов работы классических ML/DL алгоритмов и моделей;
- Знание Python: умение писать чистый, тестируемый код;
- Знание SQL, Git, Docker, CI/CD.
- Плюс: опыт работы в построении Дата пайплайнов с помощью оркестраторов (Airflow, Dagster и т.д.) и/или распределённых систем (Spark, Hadoop и т.д.)

Условия:

- Оформление по ТК РК;
- Режим работы 5/2, с 09:00 до 18:30, обед с 13:00 до 14:30;
- Дружный коллектив и удобный офис.
​​​​​​​
Система мотивации:
- Беспроцентные займы: Финансовая поддержка сотрудников, проработавших в компании более 1 года;
- Фантомные акции компании: Сотрудники с опытом работы более 1 года получают возможность получать процент от чистой прибыли компании. Количество фантомных акций увеличивается с каждым годом работы в знак признательности за преданность и лояльность сотрудника.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,2 мая 2025,https://hh.kz/vacancy/120076425?query=Data+Engineer&hhtmFrom=vacancy_search_list,"Data Science,Machine Learning,Python,SQL,NLP,Английский — B1 — Средний"
"Cluster Category Manager GSC, Caucasus and Kazakhstan & CAM",ТОО JTI Kazakhstan,Не указано,Не указано,"Your Role and Purpose:

Due to the integration of the Caucasus and Kazakhstan and CAM GIP Clusters, we are seeking a strategic-thinking and outcome-oriented Cluster Category Manager to oversee the GSC Category in the newly created Caucasus and Kazakhstan & CAM Cluster.

As Cluster Category Manager, you will oversee procurement initiatives for GSC Category, ensuring that sourcing strategies are aligned with global objectives while being tailored to meet the unique requirements of the local market. Working closely with internal business stakeholders, together with your team, you will identify innovative solutions, cost optimization opportunities, and synergies within the category related to Spare Parts, Production CapEx, and local Non-Tobacco Materials, continuously striving for improved efficiency and stronger supplier relationships.

The position is permanently based in Almaty, Kazakhstan.


What Will You Do:


Drive the implementation of cluster-specific strategies and contribute to global strategy development
Develop supplier intelligence and optimize the supplier pool
Lead the category team, supporting their development and growth for future opportunities
Ensure target achievement, lead cost optimization, and continuous improvement initiatives

What We Are Looking For: The 3 Cs

Collaboration:
By working closely with diverse internal and external stakeholders to ensure the execution of procurement strategies and foster cross-functional understanding
By open communication, building trust, and fostering strong relationships
By sharing best practices and insights to leverage market knowledge and drive innovative solutions
Commitment:
To achieve business objectives by ensuring that procurement strategies are aligned with and support the broader goals
To inspire the team and continuously foster one team culture
To set and uphold high standards for oneself and others, ensuring that each task is completed with excellence
Career background:
Experience in procurement or related functions, ideally within FMCG or a production environment (5+ years)
Proven track record in managing sourcing strategies and supplier relationships
Fluent in Russian and English, enabling effective communication with internal and external stakeholders

Why Join Us?

This role offers the opportunity to be part of a high-performing Caucasus and Kazakhstan & CAM Procurement team, where collaboration, mutual support, and a sense of humor are at the core of everything we do. You will never walk alone in EE Region — instead, you will be empowered to lead strategic initiatives, work in a dynamic region, and thrive within a global organization. Join us, shape the future of procurement, and unlock exciting growth opportunities. If you are ready to make an impact and drive change, we would love to hear from you!


What are the next steps – Recruitment process:


Communication with a specialist of the Talent Attraction team from the Global

Business Service Center (telephone and online interview)

Online meeting with the Hiring manager
Business Case (Practical task)
Predictive Index Test or SHL testing


Thank you very much for your interest in the role. You are welcome to apply!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120069369?query=Business+Intelligence+Developer&hhtmFrom=vacancy_search_list,Не указано
Senior Process engineer designer,ТОО Bolashak Atyrau,Не указано,Не указано,"Requirements:

Technical management of development of complex project units

Verification and coordination of documentation

Participation in collection of initial data for design

Control of work performance by executors

Making adjustments in project documentation

Increase of labor productivity and quality of documentation

Ability to work in Aspen HYSYS:

Creation and verification of process schemes

Modeling of gas treatment plants

Calculation of heat exchange equipment

Optimization of process regimes

Sensitivity analysis of processes

Preparation of report documentation

Atyrau 5/2",3–6 лет,Полная занятость,График: 5/2,Не указано,Не указано,29 апреля 2025,https://hh.kz/vacancy/120056410?query=Data+Engineer&hhtmFrom=vacancy_search_list,Не указано
Middle ML Engineer (NLP),ТОО Documentolog,"Нур-Султан (Астана), проспект Мангилик Ел, 52А",Не указано,"Наша компания ищет специалиста в области NLP для работы на долгосрочной основе.

Обязанности:
- Создание сервисов на базе генеративных AI и классических ML/DL моделей;
- Сбор, обработка и загрузка данных из различных источников (SQL, NoSQL), работа с Дата пайплайнами;
- Разработка и поддержка API микросервисов, в т.ч. для деплоя моделей;
- Следовать современным трендам в области AI/DS;
- Сотрудничать с продуктовыми командами для успешного, своевременного внедрения и обслуживания сервисов;
- Проводить исследования и эксперименты с различными наборами данных;
- Управлять сложными рабочими процессами с данными и развивать экспертизу в предметной области.

Требования:
- Опыт работы не менее 2-х лет, из них:
в сфере Data Science / ML Engineering / Data Engineering не менее 2-х лет;
в сфере Deep Leanring и AI не менее 1 года;
- Практический опыт работы в NLP: обучение, оценка и использование моделей;
- Опыт работы с LLM: prompt engineering, evaluation, fine-tuning и т.д.;
- Опыт построения ETL процессов и интеграции данных из различных источников (БД, API, файловые системы);
- Опыт подготовки, аннотирования и предобработки данных для NLP задач;
- Понимание принципов работы классических ML/DL алгоритмов и моделей;
- Знание Python: умение писать чистый, тестируемый код;
- Знание SQL, Git, Docker, CI/CD.
- Плюс: опыт работы в построении Дата пайплайнов с помощью оркестраторов (Airflow, Dagster и т.д.) и/или распределённых систем (Spark, Hadoop и т.д.)

Условия:

- Оформление по ТК РК;
- Режим работы 5/2, с 09:00 до 18:30, обед с 13:00 до 14:30;
- Дружный коллектив и удобный офис.
​​​​​​​
Система мотивации:
- Беспроцентные займы: Финансовая поддержка сотрудников, проработавших в компании более 1 года;
- Фантомные акции компании: Сотрудники с опытом работы более 1 года получают возможность получать процент от чистой прибыли компании. Количество фантомных акций увеличивается с каждым годом работы в знак признательности за преданность и лояльность сотрудника.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,2 мая 2025,https://hh.kz/vacancy/120076425?query=NLP+Engineer&hhtmFrom=vacancy_search_list,"Data Science,Machine Learning,Python,SQL,NLP,Английский — B1 — Средний"
Compensation & Benefits Manager,"Международный Аэропорт Алматы, АО","Алматы, Майлина, 2",Не указано,"About the Job Advertisement

We are seeking a proactive and analytical Compensation & Benefits Manager to join our HR team. In this role, you will be responsible for designing, implementing, and managing competitive compensation and benefits programs that align with our company’s goals and support employee engagement and retention. If you are passionate about creating fair and motivating reward structures and ensuring compliance with relevant regulations, we would be delighted to hear from you.

What do we expect you to do?

design compensation packages and bonus programs that align with the company’s strategic plan
ensure salaries and benefits comply with the current legislation about human rights and pay equity
identify trends and implement new practices to engage and motivate employees
conduct research on employee satisfaction (e.g. using surveys and quantitative data)
renew our compensation plans with monetary and non-monetary benefits based on employee needs
keep track of prevailing pay rates and make sure we offer competitive compensation plans
draft job descriptions, job analyses and classifications
structure compensation in ways that will yield the highest value for the organization
evaluate and report on the effectiveness of employee benefit programs
track compensation and benefits benchmarking data

What will you bring along?

higher education
hands-on experience with HRIS or payroll software (1 C ZUP, Oracle)
proficient user of MS Excel
knowledge of building compensation packages and bonus programs for various departments and seniority levels
excellent understanding of job evaluation and job analysis systems
familiarity with labor legislation
experience with employee satisfaction surveys
knowledge of English at the level of upper-intermediate
ability to work in multitasking mode, stress resistance, excellent communication and abalytical skills

What do we propose to you?

Employment in accordance with the Labor Code of the Republic of Kazakhstan.
Office location - Almaty International Airport (2/1, Maylin street).
Working hours from 8.00 to 17.00, lunch break from 12.00 to 13.00.
Annual paid leave of 24 calendar days (1 paid day-off for birthday after 1 year of employment).
Annual bonuses on performance results, annual salary indexation.
Voluntary Medical Insurance (after probation period).
Hybrid work (up to 5 days from home upon Line Manager's approval).
Corporate meals.
Shuttle bus.
Trainings (external & internal), access to e-Learning Academy.
Trade Union benefits.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,30 апреля 2025,https://hh.kz/vacancy/120096854?query=Data+Researcher&hhtmFrom=vacancy_search_list,Английский — C1 — Продвинутый
Middle ML Engineer (NLP),ТОО Documentolog,"Нур-Султан (Астана), проспект Мангилик Ел, 52А",Не указано,"Наша компания ищет специалиста в области NLP для работы на долгосрочной основе.

Обязанности:
- Создание сервисов на базе генеративных AI и классических ML/DL моделей;
- Сбор, обработка и загрузка данных из различных источников (SQL, NoSQL), работа с Дата пайплайнами;
- Разработка и поддержка API микросервисов, в т.ч. для деплоя моделей;
- Следовать современным трендам в области AI/DS;
- Сотрудничать с продуктовыми командами для успешного, своевременного внедрения и обслуживания сервисов;
- Проводить исследования и эксперименты с различными наборами данных;
- Управлять сложными рабочими процессами с данными и развивать экспертизу в предметной области.

Требования:
- Опыт работы не менее 2-х лет, из них:
в сфере Data Science / ML Engineering / Data Engineering не менее 2-х лет;
в сфере Deep Leanring и AI не менее 1 года;
- Практический опыт работы в NLP: обучение, оценка и использование моделей;
- Опыт работы с LLM: prompt engineering, evaluation, fine-tuning и т.д.;
- Опыт построения ETL процессов и интеграции данных из различных источников (БД, API, файловые системы);
- Опыт подготовки, аннотирования и предобработки данных для NLP задач;
- Понимание принципов работы классических ML/DL алгоритмов и моделей;
- Знание Python: умение писать чистый, тестируемый код;
- Знание SQL, Git, Docker, CI/CD.
- Плюс: опыт работы в построении Дата пайплайнов с помощью оркестраторов (Airflow, Dagster и т.д.) и/или распределённых систем (Spark, Hadoop и т.д.)

Условия:

- Оформление по ТК РК;
- Режим работы 5/2, с 09:00 до 18:30, обед с 13:00 до 14:30;
- Дружный коллектив и удобный офис.
​​​​​​​
Система мотивации:
- Беспроцентные займы: Финансовая поддержка сотрудников, проработавших в компании более 1 года;
- Фантомные акции компании: Сотрудники с опытом работы более 1 года получают возможность получать процент от чистой прибыли компании. Количество фантомных акций увеличивается с каждым годом работы в знак признательности за преданность и лояльность сотрудника.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,2 мая 2025,https://hh.kz/vacancy/120076425?query=Data+Specialist&hhtmFrom=vacancy_search_list,"Data Science,Machine Learning,Python,SQL,NLP,Английский — B1 — Средний"
Revenue Operations Analyst,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Не указано,Не указано,"Our Business Partnering Service unit needs a Revenue Operations Analyst. We seek individuals with top-notch corporate finance and financial management skills, an eye for detail, and a passion for delivering outstanding results.

You will be an integral part of EPAM's Global Finance department, specifically working within the Business Partnering Services (BPS) team. BPS handles administrative and financial functions that foster strong relationships between EPAM's leadership and our esteemed clients. Collaborating with over 300+ experts, you will play a vital role in expanding the business and driving our financial growth.

Mix remote work with in-office engagements by visiting the EPAM office in Astana or enjoying the comfort of working from home. The choice is yours!


Responsibilities

Calculate revenue based on timesheets, contracts and internal policies
Prepare accounts for monthly/annual closure procedures and conduct in-depth revenue analysis by periods and volatility causes
Provide short-term and long-term revenue forecasts per company rules
Dive into the world of contracts: review and analyze financial points, assist in drafting and budgeting
Deal with EPAM internal systems: enter or validate the correctness and completeness of the data
Generate reports for internal and customer needs
Conduct financial health checks of individual accounts
Be the driving force behind building efficient processes on accounts: offer consulting services to the project team on revenue recognition, invoicing and time reporting
Collaborate with the auditors' team: provide audit support for the timely completion

Requirements

Readiness to shifted working hours 12 PM – 9 PM (UTC+6) / 11 AM – 8 PM (UTC+5)
At least one year of experience in audit, accounting and financial sphere
Availability of higher economic education degree, demonstrating a solid foundation in financial principles
Advanced Excel skills, including pivot tables, charts, and proficiency in various formulas (mathematical, logical)
Background in MS Office, particularly Word and PowerPoint
B2+ English, both verbal and written

Nice to have

Desire to dive into large amounts of data, unleashing your analytical prowess
Excellent communication skills, allowing you to collaborate with teammates, business representatives and clients tactfully
Strong self-management skills

We offer

We connect like-minded people: :
Delivering innovative solutions to industry leaders, making a global impact
Corporate and social events
Enjoyable working environment
We invest in your growth:  :
Leadership development, career advising, soft skills and well-being programs
Unlimited access to LinkedIn Learning, Get Abstract, O'Reilly, Cloud Guru
Free English classes with certified teachers
Discounts in local language schools, including online courses for the Kazakh language
We cover it all: :
Participation in the Employee Stock Purchase Plan
Monetary bonuses for engaging in the referral program
Comprehensive medical & family care package
Six trust days per year (sick leave without a medical certificate)
Coverage of psychology sessions of your choice
Benefits package (sports activities, a variety of stores and services)

EPAM Kazakhstan is a team of technologists and innovators united by a passion for technology. Today, we operate across all cities with offices in Astana, Almaty, and Karaganda and work with the world's leading companies from different industries. In 2023, EPAM Kazakhstan received the Export Excellence Award at the esteemed Digital Bridge Awards, showcasing our commitment to excellence and innovation.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,30 апреля 2025,https://hh.kz/vacancy/120114236?query=Senior+Data+Analyst&hhtmFrom=vacancy_search_list,"MS Excel,Analytical skills,Financial Analysis,Communication skills,Accounting,Английский — B2 — Средне-продвинутый"
Business Data Analyst,ТОО Air Energi Caspian LLP trading as Airswift,Не указано,Не указано,"Обязанности:
Digitization, optimization, automation of business processes - sales funnels, marketing reporting, acquisition channels, etc.
Applied business analytics based on generated reports. Communication with top management for business improvement
Reporting development in Power BI
Writing SQL scripts of varying complexity
It is possible to use Python to automate and organize ETL processes
Perform ad hoc reports and provide analysis support as needed
Put forward proposals for the necessary actions to improve the company’s financial and/or other indexes
Development and Monitor business KPI’s (Retention Rate, Communication Cost per loan, Conversion Rate etc.)
Требования:

Graduate with a mathematics/technical background

Fluent in English

Ability to work with data-mining and business intelligence tools such as SQL, PostgresSQL

Middle knowledge of databases/data warehouses

Strong skills in data analysis and reporting

Proficiency level in Excel

Desirable is understanding of lending and financial management

Desirable experience in Power BI

Desirable experience in Python

Условия:
Almaty 52
Office work",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120047204?query=Business+Intelligence+Analyst&hhtmFrom=vacancy_search_list,"SQL,PostgreSQL,Python,Power BI,Английский язык,Corporate Finance,Основы баз данных,Бизнес-анализ,Английский — C1 — Продвинутый"
Program Manager / Менеджер программ,KIMEP,"Алматы, Абая, проспект Абая, 2",Не указано,"KIMEP, School of Law is looking for applicants for the following position:

Job Title: Program Manager

Division: Academic Affairs

Department: School of Law

Position reports to: Administrative Manager

Job Purpose Summary: A Program Manager plays a pivotal role in supporting the academic programs and initiatives of KIMEP University School of Law. This position involves collaboration with faculty, staff, students, and alumni to ensure the effective delivery of educational services and to enhance the overall academic experience.

Key Responsibilities and Duties:

Program Support: Assist in the planning, implementation, and evaluation of academic programs and initiatives.
Curriculum & Academic Advising
Curriculum Management: Coordinate curriculum development and review processes; revise academic catalog; plan semester schedules; oversee course enrollment, graduation requirements, and course-related issues; assist in onboarding and coordinating adjunct instructors; and ensure compliance with institutional, accreditor, and Ministry standards.
Assessments: Manage logistics of exams, final attestations, and theses. Assist with proctoring when needed.
Advising and Support: Guide students, applicants, and parents on academic policies, program requirements, course selection, and resources available.
Internships and Externships: Help find, manage, and administer legal internships and externships. Support Legal Clinic and Ask-A-Lawyer programs when needed. Cultivate and manage relationships with partner organizations, including creating and organizing any necessary documents.
Accreditation, Attestation, and Licensing: Gather information, and create and organize documents related to licensing, accreditation, or attestation.
Event and Program Coordination: Organize, manage, and implement academic and extracurricular events and programs including those related to research, career development, recruitment, and alumni relations. Events may include engagement with stakeholders like students, faculty, staff, alumni, prospective students, external partners, and employers. Examples include mentorship program, moot court, alumni reunion, internships, and speed networking.
Operations:
Data Management: Maintain accurate records related to academic performance, program assessments, quality assurance, University and Law School needs, and licensing and accreditation processes.
Communication: Serve as a liaison between students, faculty, and administration, effectively communicating program information and updates.
Continuous Improvement: Assist in the assessment of program effectiveness and contribute to strategies for improvement.
Marketing: assist with creating promotional materials.
Assist: Assist the Administrative Manager, other Program Manager, and Marketing Officer, and work with University offices.
Other tasks assigned by the supervisors, including filling in for other law school staff.

Qualifications:

Bachelor’s degree in related field
Fluent in English; preferred additional fluency in Russian
Prior experience in an academic setting preferred
Strong organizational and multitasking abilities
Excellent verbal and written communication
Ability to work with students, faculty and all other members of the University community successfully and independently
Proficient in MS Office software

Deadline for submission of applications/resumes is May 13, 2025 inclusive or open until filled

Please indicate your salary expectations in KZT, net monthly.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,2 мая 2025,https://hh.kz/vacancy/120069801?query=Data+Researcher&hhtmFrom=vacancy_search_list,"Деловая коммуникация,Планирование,Консультирование,Администрирование,Английский — C1 — Продвинутый"
