title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Руководитель направления маркетинга МСБ,АО Банк ЦентрКредит,"Алматы, Абая, Алмалы, проспект Назарбаева, 226",Не указано,"ВАМ ПРЕДСТОИТ

Стратегическое планирование
Аналитика и исследование рынка
Разработка и реализация маркетинговых кампаний
Продвижение цифровых и банковских продуктов
Взаимодействие с внутренними подразделениями
Управление бюджетом и KPI
Работа с брендом и PR для МСБ
Командное руководство и развитие

МЫ ОЖИДАЕМ, ЧТО У ВАС ЕСТЬ

Глубокое понимание потребностей малого и среднего бизнеса, специфики банковских продуктов для МСБ.
Опыт разработки и реализации маркетинговых стратегий, направленных на привлечение и удержание клиентов сегмента МСБ.
Владение инструментами digital-маркетинга, CRM, email-маркетинга, контент-маркетинга и аналитики данных.
Опыт управления рекламными кампаниями, SMM, SEO/SEM, партнерскими программами.
Навыки бюджетирования и оценки эффективности маркетинговых мероприятий (ROI, CAC, LTV и др.).
Владение аналитическими инструментами (Google Analytics, Power BI, Tableau, Excel).
Опыт взаимодействия с подрядчиками (агентства, дизайнеры, копирайтеры и др.).
Отличные коммуникативные и лидерские навыки, способность управлять командой и проектами.
Знание казахстанского законодательства в сфере рекламы и банковских услуг.

Будет преимуществом:

Опыт запуска новых банковских продуктов для бизнеса.
Навыки работы с Big Data и персонализацией клиентских предложений.
Опыт разработки стратегий автоматизации маркетинга и внедрения новых технологий (AI, чат-боты, рекомендательные системы).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,29 апреля 2025,https://hh.kz/vacancy/120061369?query=Data+Analyst&hhtmFrom=vacancy_search_list,Не указано
Developer,ТОО KPMG,"Астана, улица Гейдара Алиева, 16",Не указано,"We are looking for a skilled Senior Developer to join our Technology Consulting team at KPMG. This role is part of the Data, AI & Emerging Technologies practice and involves working on large-scale integration, monitoring, and digital transformation projects for government and enterprise clients.


Key Responsibilities:
- Design, develop, and maintain integration services (REST, SOAP, RPC).
- Optimize and refactor existing systems for performance and scalability.
- Architect distributed and microservices-based solutions with fault tolerance.
- Collaborate with cross-functional teams including DevOps, data, and infrastructure.
- Work on projects like tax system modernization and horizontal monitoring platforms.

Required Qualifications:

2-3+ years of experience in backend development and systems integration.
Strong knowledge of Go, Python, .NET Core, and ReactJS.
Experience with PostgreSQL, Redis, Minio or similar storage and caching tools.
Understanding of microservice architecture and distributed systems. Hands-on experience with Kafka, RabbitMQ, or other message brokers.
Proficient with Docker, Kubernetes, and CI/CD pipelines.

Familiarity with monitoring stacks (Prometheus, Grafana, ELK).

English proficiency: B2 or higher (technical documentation, meetings, presentations).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,29 апреля 2025,https://hh.kz/vacancy/120057040?query=Data+Architect&hhtmFrom=vacancy_search_list,"PostgreSQL,Golang,Python,Kafka,REST API,RabbitMQ,Redis,Kubernetes,SOAP,SQL,React,.NET Core,Английский — B2 — Средне-продвинутый"
IT Специалист,Tefal,"Алматы, проспект Аль-Фараби, 13к3В",Не указано,"ЗОНА ОТВЕТСТВЕННОСТИ

Выполнение роли специалиста технической поддержки 1-й и 2-й линий.

Прием и решение ИТ-заявок от сотрудников компании.
Администрирование пользовательского ИТ оборудования (ноутбуки, докстанции, мониторы)
Администрирование печатных/сканирующих устройств
Администрирование сетевой инфраструктуры
Администрирование локальной серверной инфраструктуры
Администрирование локальной телефонии
Администрирование ИТ инфраструктуры магазинов Tefal

ОБЯЗАННОСТИ

ИТ поддержка сотрудников компании (в том числе удаленных)
Обеспечение бесперебойной работы пользовательского ИТ оборудования и ПО
Администрирование ВАТС
Настройка, ремонт, обслуживание ноутбуков и моноблоков (DELL)
Настройка и обслуживание сетевых устройств (Cisco, etc)
Обслуживание физических серверов компании (DELL, DATA.RU)
Развертывание, настройка, поддержка виртуальных серверов в среде zVirt
Участие в ИТ проектах компании
Настройка мониторинга и мониторинг ИТ инфраструктуры компании (Zabix)
Содействие в работе DevOps специалисту, при необходимости
Ведение документации и БД по ИТ оборудованию и приложениям)
ТРЕБОВАНИЯ:

ПРОФЕССИОНАЛЬНЫЕ ЗНАНИЯ И НАВЫКИ:

ОС Windows/UX (Сервера и Пользовательские)
Сетевые технологии: LAN, WLAN, VPN
Навыки работы с Cloud

ЖЕЛАТЕЛЬНО ЗНАНИЕ:

Zabix
VBA
MS Access
SQL
Базовые навыки написания скриптов

СПЕЦИАЛЬНЫЕ ЗНАНИЯ И НАВЫКИ:

Английский язык базовый
Базовые навыки управления проектами
Сильные коммуникативные навыки
Ответственность
УСЛОВИЯ:
Мы рады тебе с первого дня: бадди для каждого нового сотрудника, индивидуальный план погружения в должность.
Мы заботимся о тебе: гибкое время начала и окончания рабочего дня, гибридный формат работы (3 дня в офисе, 2 дня удаленно), ДМС, включая стоматологию.
Мы любим развиваться: бесплатное обучение английскому языку с нашим партнером Education First, онлайн и оффлайн тренинги и практикумы круглый год, доступ к ресурсам библиотеки MyBook.
Мы любим радовать наших сотрудников: подарки на праздники и юбилеи работы в компании, скидки на нашу продукцию и продукцию компаний партнеров",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,29 апреля 2025,https://hh.kz/vacancy/120064472?query=Data+Specialist&hhtmFrom=vacancy_search_list,Не указано
Руководитель направления маркетинга МСБ,АО Банк ЦентрКредит,"Алматы, Абая, Алмалы, проспект Назарбаева, 226",Не указано,"ВАМ ПРЕДСТОИТ

Стратегическое планирование
Аналитика и исследование рынка
Разработка и реализация маркетинговых кампаний
Продвижение цифровых и банковских продуктов
Взаимодействие с внутренними подразделениями
Управление бюджетом и KPI
Работа с брендом и PR для МСБ
Командное руководство и развитие

МЫ ОЖИДАЕМ, ЧТО У ВАС ЕСТЬ

Глубокое понимание потребностей малого и среднего бизнеса, специфики банковских продуктов для МСБ.
Опыт разработки и реализации маркетинговых стратегий, направленных на привлечение и удержание клиентов сегмента МСБ.
Владение инструментами digital-маркетинга, CRM, email-маркетинга, контент-маркетинга и аналитики данных.
Опыт управления рекламными кампаниями, SMM, SEO/SEM, партнерскими программами.
Навыки бюджетирования и оценки эффективности маркетинговых мероприятий (ROI, CAC, LTV и др.).
Владение аналитическими инструментами (Google Analytics, Power BI, Tableau, Excel).
Опыт взаимодействия с подрядчиками (агентства, дизайнеры, копирайтеры и др.).
Отличные коммуникативные и лидерские навыки, способность управлять командой и проектами.
Знание казахстанского законодательства в сфере рекламы и банковских услуг.

Будет преимуществом:

Опыт запуска новых банковских продуктов для бизнеса.
Навыки работы с Big Data и персонализацией клиентских предложений.
Опыт разработки стратегий автоматизации маркетинга и внедрения новых технологий (AI, чат-боты, рекомендательные системы).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,29 апреля 2025,https://hh.kz/vacancy/120061369?query=BI+Analyst&hhtmFrom=vacancy_search_list,Не указано
Business Data Analyst,ТОО Air Energi Caspian LLP trading as Airswift,Не указано,Не указано,"Обязанности:
Digitization, optimization, automation of business processes - sales funnels, marketing reporting, acquisition channels, etc.
Applied business analytics based on generated reports. Communication with top management for business improvement
Reporting development in Power BI
Writing SQL scripts of varying complexity
It is possible to use Python to automate and organize ETL processes
Perform ad hoc reports and provide analysis support as needed
Put forward proposals for the necessary actions to improve the company’s financial and/or other indexes
Development and Monitor business KPI’s (Retention Rate, Communication Cost per loan, Conversion Rate etc.)
Требования:

Graduate with a mathematics/technical background

Fluent in English

Ability to work with data-mining and business intelligence tools such as SQL, PostgresSQL

Middle knowledge of databases/data warehouses

Strong skills in data analysis and reporting

Proficiency level in Excel

Desirable is understanding of lending and financial management

Desirable experience in Power BI

Desirable experience in Python

Условия:
Almaty 52
Office work",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120047204?query=BI+Analyst&hhtmFrom=vacancy_search_list,"SQL,PostgreSQL,Python,Power BI,Английский язык,Corporate Finance,Основы баз данных,Бизнес-анализ,Английский — C1 — Продвинутый"
Marketing Officer / Специалист по маркетингу,KIMEP,"Алматы, Абая, проспект Абая, 2",Не указано,"KIMEP, School of Law is looking for applicants for the following position:

Job Title: Law School Marketing Officer

Division: Academic Affairs

Department: Law School

Position reports to: Dean of Law

Job Purpose Summary: The Law School Marketing Officer plays a crucial role in promoting the institution’s programs, enhancing its reputation, and attracting prospective students. This individual will develop and implement a comprehensive communications and marketing strategy, manage digital and print marketing campaigns, and engage with various stakeholders to effectively communicate the unique value proposition of our law school.

The job encompasses marketing, communications, media relations, social media strategy and administration, website and social media updates, oversight of print and digital materials, photo and video production, and outdoor and targeted ads campaigns.

Key Responsibilities and Duties:

Strategic Planning: Develop and execute comprehensive marketing strategies that target different audiences and align with the law school’s goals and objectives.
Content Creation: Produce compelling marketing materials, including brochures, newsletters, website content, and social media posts that resonate with target audiences.
Digital Marketing: Manage and optimize online marketing campaigns, including SEO, PPC, and social media advertising to enhance visibility and engagement.
Event Coordination: Plan and execute marketing initiatives for recruitment events, open houses, and other outreach programs to connect with prospective students and stakeholders.
Data Analysis: Monitor and analyze marketing metrics to assess the effectiveness of campaigns, providing insights for continuous improvement.
Stakeholder Engagement: Build and maintain relationships with faculty, alumni, current students, and industry professionals to promote the law school’s programs and successes.
Brand Management: Ensure consistency in branding and messaging across all marketing channels, safeguarding the law school’s image and reputation.
Research and Trends: Stay informed about legal education trends, competitor activities, and market demands to adapt strategies accordingly.
Perform other duties as might be directed by the supervisor.

Minimum Qualifications:

A bachelor’s degree or professional experience that support the job description.
Fluent English.
Strong writing, editing, and proofreading skills.
Effective oral and written communication. Strong organizational skills and attention to detail, with the ability to manage multiple projects simultaneously.
Ability to work collaboratively within a team environment and engage effectively with diverse stakeholders.
Creative thinking and problem-solving abilities.

Preferred Qualifications:

Fluency in Russian and/or Kazakh is an advantage.
Good relationships with local media outlets.

Why Join Us?

As a Law School Marketing Officer, you will have the opportunity to shape the future of legal education at KIMEP University. We are committed to fostering a dynamic work environment that encourages innovation and collaboration. Join us in our mission to empower the next generation of legal leaders!

Application Process:

Interested candidates should submit a resume, cover letter, and samples of previous marketing work.

Deadline for submission of applications/resumes is May 13, 2025 inclusive or open until filled.

Please indicate your salary expectations in KZT, net monthly.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120069129?query=Data+Specialist&hhtmFrom=vacancy_search_list,"Деловая коммуникация,Организаторские навыки,Маркетинговый анализ,Оптимизация маркетинговых кампаний,Английский — C1 — Продвинутый"
Supply Chain Assistant,ТОО Хуавей Текнолоджиз Казахстан,"Алматы, проспект Достык, 210Б",Не указано,"We are seeking a motivated and detail-oriented Supply Chain Specialist to join our team. This position offers a valuable opportunity to gain hands-on experience in supply chain management, working closely with experienced professionals to support various aspects of the supply chain process.

Responsibilities:

To ensure timely and accurate registration and archive of SCD documents
To check documents are complete and accurate, meet the standard requirements and comply to the local law and regulations
To provide professional support to SCD team to find related documents, to get signatures and stamp on documents
To prepare weekly reports with the documents status, progress and key issues
Timely maintain documents register on server and provide updated data to SCD team
Arrangement of business meetings, keep minutes of meetings
Fulfill other department works according to Supervisor’s requirements

Requirements:

Currently pursuing a Bachelor’s degree in Supply Chain Management, Logistics, or a related field
Strong interest in supply chain management and logistics
Excellent organizational and time management skills
Strong analytical and problem-solving abilities
Good communication and interpersonal skills
Ability to work independently as well as part of a team
Attention to detail and accuracy
Willingness to learn and take on new challenges",не требуется,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,29 апреля 2025,https://hh.kz/vacancy/120057060?query=Data+Specialist&hhtmFrom=vacancy_search_list,Не указано
Program Manager / Менеджер программ,KIMEP,"Алматы, Абая, проспект Абая, 2",Не указано,"KIMEP, School of Law is looking for applicants for the following position:

Job Title: Program Manager

Division: Academic Affairs

Department: School of Law

Position reports to: Administrative Manager

Job Purpose Summary: A Program Manager plays a pivotal role in supporting the academic programs and initiatives of KIMEP University School of Law. This position involves collaboration with faculty, staff, students, and alumni to ensure the effective delivery of educational services and to enhance the overall academic experience.

Key Responsibilities and Duties:

Program Support: Assist in the planning, implementation, and evaluation of academic programs and initiatives.
Curriculum & Academic Advising
Curriculum Management: Coordinate curriculum development and review processes; revise academic catalog; plan semester schedules; oversee course enrollment, graduation requirements, and course-related issues; assist in onboarding and coordinating adjunct instructors; and ensure compliance with institutional, accreditor, and Ministry standards.
Assessments: Manage logistics of exams, final attestations, and theses. Assist with proctoring when needed.
Advising and Support: Guide students, applicants, and parents on academic policies, program requirements, course selection, and resources available.
Internships and Externships: Help find, manage, and administer legal internships and externships. Support Legal Clinic and Ask-A-Lawyer programs when needed. Cultivate and manage relationships with partner organizations, including creating and organizing any necessary documents.
Accreditation, Attestation, and Licensing: Gather information, and create and organize documents related to licensing, accreditation, or attestation.
Event and Program Coordination: Organize, manage, and implement academic and extracurricular events and programs including those related to research, career development, recruitment, and alumni relations. Events may include engagement with stakeholders like students, faculty, staff, alumni, prospective students, external partners, and employers. Examples include mentorship program, moot court, alumni reunion, internships, and speed networking.
Operations:
Data Management: Maintain accurate records related to academic performance, program assessments, quality assurance, University and Law School needs, and licensing and accreditation processes.
Communication: Serve as a liaison between students, faculty, and administration, effectively communicating program information and updates.
Continuous Improvement: Assist in the assessment of program effectiveness and contribute to strategies for improvement.
Marketing: assist with creating promotional materials.
Assist: Assist the Administrative Manager, other Program Manager, and Marketing Officer, and work with University offices.
Other tasks assigned by the supervisors, including filling in for other law school staff.

Qualifications:

Bachelor’s degree in related field
Fluent in English; preferred additional fluency in Russian
Prior experience in an academic setting preferred
Strong organizational and multitasking abilities
Excellent verbal and written communication
Ability to work with students, faculty and all other members of the University community successfully and independently
Proficient in MS Office software

Deadline for submission of applications/resumes is May 13, 2025 inclusive or open until filled

Please indicate your salary expectations in KZT, net monthly.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120069801?query=Data+Researcher&hhtmFrom=vacancy_search_list,"Деловая коммуникация,Планирование,Консультирование,Администрирование,Английский — C1 — Продвинутый"
Бизнес-аналитик,ТОО ОЭлИкс Групп (OLX Group),Не указано,Не указано,"ДОБРО ПОЖАЛОВАТЬ В OLX
322 млн активных пользователей в месяц; Выручка в размере 1,6 млрд долларов США и рост выручки на 18% (в 2021 финансовом году; рост на 36% в 2020 финансовом году);
Часть Prosus Naspers, одного из крупнейших технологических инвесторов в мире (ранний инвестор Tencent и владелец StackOverFlow).
+30 стран. +20 брендов. Работает более 10 000 сотрудников, представляющих 81 национальность.
Международная компания OLX Group ищет в свою дружную команду Бизнес-аналитика

Обязанности:

Анализ базы данных пользователей
Анализ подходов к ценообразованию, планированию продаж, доходов компании, оттока пользователей
Анализ эффективности проведения маркетинговых активностей
Предоставление рекомендаций по улучшению продаж, уменьшению оттока, удержанию пользователей
Ведение регулярных аналитических отчетов и их оптимизация
Расчет бизнес-кейсов при внедрении новых услуг, тарифных пакетов
Анализ основных тенденций e-commerce рынка
Построение, поддержка, постоянное усовершенствование моделей планирования доходов (продаж) и расходов;
Создание, поддержка и актуализация аналитических баз данных
Подготовка отчетности
Веб-аналитика и другие измерения влияния изменений в системе по соответствующим КПЭ
Аналитическая поддержка, координация и работа с различными базами данных, их интерпретация
Оптимизация сегментации, структуры отчета, обеспечение непрерывного совершенствования бизнес-процессов

Требования:

Высшее образование (экономика, финансы, маркетинг, IT, математика)
Опыт работы в сфере бизнес аналитики от 3-х лет, включая опыт работы с аналитикой продаж
Наличие опыта работы в сфере электронной коммерции, интернет проектах будет преимуществом
Опыт в монетизации желателен
Навыки анализа и оценки коммерческих показателей деятельности компании; создание моделей
Опыт работы с базами данных и цифрами, способность замечать и понимать закономерности корреляции и причинной связи между различными коммерческими показателями и событиями
Отличные коммуникативные навыки (устные и письменные)
Письменный английский язык на уровне не ниже Upper-Intermediate
MS Excel на уровне продвинутого пользователя, способность работать с большими объемами данных, создавать и использовать макросы, сводные таблицы
Продвинутый пользователь MS PowerPoint
Продвинутый пользователь SQL (Postgre, MySQL, MS SQL)
Глубокое понимание/знание Google Analytics и инструментов для отслеживания пользователей будет плюсом
Знание анализа бизнес-процессов и их оптимизации
Системность, логическое мышление, настойчивость в достижении целей
Высокие аналитические способности
Командный игрок, умение определять приоритеты
Высокая самоорганизация и личная результативность
Интерес к новому и высокая любознательность
Инициативность
Позитивный настрой и отношение к жизни
Высокая адаптивность

Условия:

Работа в компании, входящей в международную группу Naspers
Постоянное обучение и возможности для развития; рост мастерства на ежедневной основе
Официальное трудоустройство согласно законодательству РК
Конкурентоспособная оплата труда
Медицинская страховка после успешного завершения испытательного срока
Возможность компенсации спорта и языковых курсов согласно политике компании после успешного прохождения испытательного срока
Западная культура работы и ведения бизнеса, работа в команде профессионалов
Молодая и активная команда - мы любим посмеяться, но работу воспринимаем всерьез
Яркие и запоминающиеся корпоративные мероприятия

Мы стремимся создать комфортные условия каждому члену нашей команды и заинтересованы в долгосрочном сотрудничестве с достойными кандидатами.

Присоединяйся к единомышленникам - большой и дружной команде OLX!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120050347?query=BI+Analyst&hhtmFrom=vacancy_search_list,"SQL,Работа с базами данных,Python,Аналитическое мышление,Базы данных,Power BI,MS SQL,Анализ данных,Сбор и анализ информации,Работа с большим объемом информации"
Продуктовый Аналитик (PMO),ЧК BI Development Ltd.,Не указано,Не указано,"Команда Project Management Office (PMO) ищет сильного продуктового аналитика, который поможет нам улучшать процессы продуктовой команды. Если вы умеете анализировать данные, видите закономерности и готовы превращать их в actionable insights — это возможность для Вас!

ОБЯЗАННОСТИ:

Анализировать эффективность проектов и выявлять точки для оптимизации
Разрабатывать и отслеживать метрики портфеля продуктов и синхронить с проектными метриками
Автоматизировать отчёты и создавать дашборды для визуализации данных
Поддерживать процесс принятия решений на основе данных
Взаимодействовать с проектными менеджерами и другими для улучшения процессов
ТРЕБОВАНИЯ:
Опыт работы аналитиком от 2 лет
Владение инструментами анализа данных: SQL, Python
Навыки визуализации (Tableau, Power BI)
Умение работать с большими объёмами данных
Аналитический склад ума и внимание к деталям Что предлагаем:
УСЛОВИЯ:

Социальный пакет (фитнес, медицинское страхование, корпоративные мероприятия);

Обучение и сертификация за счет компании;

Оформление в соответствии с трудовым кодексом РК;

Отпуск 24 календарных дня.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120054373?query=BI+Analyst&hhtmFrom=vacancy_search_list,"SQL,Продуктовые метрики,Python,Power BI,Tableau"
Senior Planning and Cost Control specialist,ТОО ILF Kazakhstan,Не указано,Не указано," Provide project controls (cost control, planning & reporting) services to project teams to ensure proper project planning and resource management
 Develops and ensures effective and successful Management Level (Levels 1 and 2) and Performance Level (Levels 3 and 4) project plans/schedules.
 Performs logic network planning using the Critical Path Method (CPM) for the development of all plans and schedules.
 Develops appropriate plans/schedules and monitors and updates plans/schedules for the project through Close-Out
 Ensures appropriate physical progress measurement for the project.
 Prepare resource and cost reports to reflect the agreed budget for the work and in line with the developed Work Breakdown Structure.
 Coordinates preparation of projects Progress Reporting and Management information packs.
 Identifies and addresses schedule risk
 Implementation and development when required of Project-Controls-related Processes and Procedures,
 To develop project schedules from summary to detailed level which optimize expenditure of time, resource utilization and cost.
 Prepare and update on a weekly basis a Progress Calculation Report. Undertake calculation of progress and productivity statistics.
 Develop and maintain a phased forecast profile based on Value of Work Done (VOWD) and use this to compare variances with actual VOWD and Control Budget
 Company ERP system maintaining with resource data, and analyse the trends
 Analysis, forecasting and manage the Company Projects resource and cost budgets as one entity. Compilation and analysis of historical planning, cost and resource data
 Develop, Verify & Approve forecast and actual booked hours, time sheets, and invoices. Undertake reconciliations between cost report and invoice figures.
 To identify areas of concern and subsequent recovery action to minimize adverse trends.
 Develop, implement and maintain the cost database system to monitor and track the overall project budget, forecast and actual costs
 Assist in preparing PVN’s and Change Orders as required. Review the changes in the weekly forecast and variance against the current approved budget in order to identify any trends or variations.
 Update the Planned, Committed, Expended and Estimated To Complete values.
 Undertake regular reviews of the schedules and progress reports to identify any trends, variations or concerns.
 Support all Project Service teams of planning, cost control, cost estimate and document controls when required
 Trains junior staff on their responsibilities, advises on best practices and ensures proper norms and methods are followed.
 Demonstrate a commitment to achieving of Company standards and procedures and development project and cost controls check lists and procedures
 To provide information to Senior Management to enable a project to be managed effectively.
 Undertake ad hoc reviews and analysis as directed by Project Service Management.

 Must have sound knowledge and understanding of technical terms and conditions.
 Familiar with all phases of Contracts, especially in FEED & Engineering phases.
 Must have knowledge and experience of Project Control, Cost Control, Planning and Reporting disciplines.
 Ability to identify changes and improvements to the technical documentation and procedures to reflect Client’s changing requirements.
 Knowledge of computer-based systems including, ERP systems, PRIMAVERA P6, Database Management systems, Excel, Power BI, Word, Microsoft Office or equivalent software packages.
 Knowledge of PMI and AACE practices and certification is preferred
 Be proactive, a self-starter and ability to work without supervision.
 Systematic thinker and good organizational skills/ time management.
 Strong personality with ability to be firm and persuasive without authority.
 Awareness of compliance and audit processes.
 Team player within and across functions.
 Sensitive to Client’s requirements and Client-focused


Education: Bachelor's degree in engineering is minimum requirement. Master's degree preferred
Language skills: English and Russian are mandatory. Kazakh is advantageous
Professional experience: Min 10 years – technical experience

Atyrau 5/2",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,29 апреля 2025,https://hh.kz/vacancy/120070203?query=Data+Engineer&hhtmFrom=vacancy_search_list,"Английский язык,Бюджетирование,Планирование бюджета,Планирование затрат,Управление затратами,Управление бюджетом,Планирование ресурсов"
Supply Planning Specialist (Планирование производства),ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),посёлок Боралдай,Не указано,"Join us to take your career journey to the next level!
# ProudlyCCI
Job Identification
We are looking for a Supply Planning Specialist
What We Expect
Long-term capacity planning (up to 10 years), Annual production planning (up to 3 years), Monthly production planning & material stock check, Weekly production planning & material stock check;
Everyday check of production execution;
Preform production planning, RM order planning, RM order forecast;
Concentrate order planning, Concentrate order forecast, Preform production planning, Usage of materials check;
Master Data in SAP, Marketing materials order and forecast calculation
Order creation in SAP and CPS’s Salesforce, Transportation organization, Control of on-time shipments and deliveries;
Work with agreements and shipment documents, Transactions in SAP, Work with damaged goods;
Communication with the supplier + financial analysis, Order creation in SAP and CPS’s Salesforce, Transportation organization;
Control of on-time shipments and deliveries, Work with agreements and shipment documents, Work with damaged goods.
Qualifications
​​​​​Bachelor’s degree;
At least 2 years of experience in planning;
Upper Intermediate Level of English;
Good command of MS Office applications.
Conditions:
Employee meals
Monthly beverages
4 additional vacation days
Health insurance
Life insurance
Maternity compensation
Financial assistance in special cases
Certificates for significant events
We're an equal opportunity employer. All applicants will be considered for employment without attention to race, sex, color, national or social origin, ethnicity, religion, age, pregnancy, disability, sexual orientation, gender expression or political opinion.
What We Embrace
“People Centered” Focus
Equal Salary Advocate
A Globally Diverse/An International Workplace
Inclusive Team-Building Activities
Digital Learning Opportunities
Leadership Exposure With Organizational Events
Inclusive Language And Culture
Social Clubs/Networks
Inclusive/Family-Friendly Policies
Who We Are
CCI is a multinational beverage company operating in Azerbaijan, Iraq, Jordan, Kazakhstan, Kyrgyzstan, Pakistan, Syria, Tajikistan, Turkey, Turkmenistan, and Uzbekistan. CCI produces, distributes, and sells The Coca-Cola Company's sparkling and still beverages. With 30 bottling plants, 3 fruit processing plants, and more than 10,000 employees in 11 countries, CCI offers a wide range of beverages to a consumer base of 430 million.
Our purpose at CCI is to create value for our employees, customers, consumers, and community. In line with our vision to become the best FMCG company, we put people at the core of everything we do. We achieve successful results with our people who come together as One Team, committing to live by our shared values of passion, integrity, accountability, and teamwork. Our ambition is to become a great place to work, which is inclusive, diverse, and inspiring, with its key organizational and leadership capabilities.
Encouraging a diverse and inclusive organization is core to our commitment at CCI, that's why we nurture it in everything we do. We are proud to become the fourth company to obtain the EQUAL-SALARY global certification and proud to be an Equal Opportunity and Affirmative Action employer, covering in all our countries.
We take responsibility for the future with our Sustainability Commitments for 2030.
Focusing our roadmap on six main areas, including packaging, water, and climate on environmental issues; human rights, diversity & inclusion, and community investments on social issues, we pledged 9 commitments to continuously improve our efforts. To ensure that by the year 2030, 35% of newly hired individuals, 40% of managerial positions, and 50% of executive committee members are comprised of women.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120066241?query=Data+Specialist&hhtmFrom=vacancy_search_list,"Английский язык,Production Planning,Demand Planning,Английский — B2 — Средне-продвинутый"
Marketing Officer / Специалист по маркетингу,KIMEP,"Алматы, Абая, проспект Абая, 2",Не указано,"KIMEP, School of Law is looking for applicants for the following position:

Job Title: Law School Marketing Officer

Division: Academic Affairs

Department: Law School

Position reports to: Dean of Law

Job Purpose Summary: The Law School Marketing Officer plays a crucial role in promoting the institution’s programs, enhancing its reputation, and attracting prospective students. This individual will develop and implement a comprehensive communications and marketing strategy, manage digital and print marketing campaigns, and engage with various stakeholders to effectively communicate the unique value proposition of our law school.

The job encompasses marketing, communications, media relations, social media strategy and administration, website and social media updates, oversight of print and digital materials, photo and video production, and outdoor and targeted ads campaigns.

Key Responsibilities and Duties:

Strategic Planning: Develop and execute comprehensive marketing strategies that target different audiences and align with the law school’s goals and objectives.
Content Creation: Produce compelling marketing materials, including brochures, newsletters, website content, and social media posts that resonate with target audiences.
Digital Marketing: Manage and optimize online marketing campaigns, including SEO, PPC, and social media advertising to enhance visibility and engagement.
Event Coordination: Plan and execute marketing initiatives for recruitment events, open houses, and other outreach programs to connect with prospective students and stakeholders.
Data Analysis: Monitor and analyze marketing metrics to assess the effectiveness of campaigns, providing insights for continuous improvement.
Stakeholder Engagement: Build and maintain relationships with faculty, alumni, current students, and industry professionals to promote the law school’s programs and successes.
Brand Management: Ensure consistency in branding and messaging across all marketing channels, safeguarding the law school’s image and reputation.
Research and Trends: Stay informed about legal education trends, competitor activities, and market demands to adapt strategies accordingly.
Perform other duties as might be directed by the supervisor.

Minimum Qualifications:

A bachelor’s degree or professional experience that support the job description.
Fluent English.
Strong writing, editing, and proofreading skills.
Effective oral and written communication. Strong organizational skills and attention to detail, with the ability to manage multiple projects simultaneously.
Ability to work collaboratively within a team environment and engage effectively with diverse stakeholders.
Creative thinking and problem-solving abilities.

Preferred Qualifications:

Fluency in Russian and/or Kazakh is an advantage.
Good relationships with local media outlets.

Why Join Us?

As a Law School Marketing Officer, you will have the opportunity to shape the future of legal education at KIMEP University. We are committed to fostering a dynamic work environment that encourages innovation and collaboration. Join us in our mission to empower the next generation of legal leaders!

Application Process:

Interested candidates should submit a resume, cover letter, and samples of previous marketing work.

Deadline for submission of applications/resumes is May 13, 2025 inclusive or open until filled.

Please indicate your salary expectations in KZT, net monthly.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,29 апреля 2025,https://hh.kz/vacancy/120069129?query=Data+Researcher&hhtmFrom=vacancy_search_list,"Деловая коммуникация,Организаторские навыки,Маркетинговый анализ,Оптимизация маркетинговых кампаний,Английский — C1 — Продвинутый"
