title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Data Scientist ML (Ментор),ТОО itcbootcamp ( айтисибууткэмп),"Алматы, проспект Сакена Сейфуллина, 458/1","от 200 000 до 300 000 ₸ за месяц, на руки","Обязанности:

Разработка и проведение курса ""Дата Сайнтист с нуля"".
Обучение слушателей основам математики, статистики, теории вероятностей, программирования на Python, алгоритмов машинного обучения, работы с базами данных и инструментами для анализа Big Data.
Консультирование и помощь слушателям в освоении материала.
Разработка и проведение практических занятий.
Проверка домашних заданий и аттестация слушателей.
Создание и курирование сообщества выпускников курса.

Требования:

Опыт работы: 3+ года в качестве Дата Сайнтиста.
Образование: высшее математическое, физическое, статистическое или смежное образование.
Навыки:
Преподавательский опыт (приветствуется).
Уверенное знание математики на уровне понимания дифференциалов, производных и других понятий схожего уровня сложности.
Глубокое знание математической статистики, теории вероятностей.
Владение Python (библиотеки Scikit-learn, PyTorch, Pandas, NumPy, Matplotlib).
Опыт работы с алгоритмами машинного обучения (теория и практика).
Знание SQL и опыт работы с базами данных.
Опыт работы с инструментами для анализа Big Data: Apache Spark, Hadoop MapReduce (приветствуется).
Навыки создания готовых продуктов из моделей.
Личные качества:
Коммуникабельность.
Ответственность.
Умение работать в команде.
Стрессоустойчивость.
Пунктуальность.

Условия работы:

График работы 2 часа в день.
Заработная плата в зависимости от вашего уровня.
Молодой, дружный, адекватный коллектив.
Работа в современном и комфортабельном офисе.
Сезонные тимбилдинги.",3–6 лет,Частичная занятость,График: по выходным,"Рабочие часы: 4, 6 или 8",Не указано,28 марта 2025,https://hh.kz/vacancy/118902160?query=Data+Scientist&hhtmFrom=vacancy_search_list,"Python,Теория вероятности,Математическая статистика,Big Data,pandas,Numpy,Matplotlib,Apache Spark,MapReduce,PyTorch,Deep Learning,BigQuery,Jupyter Notebook,SciPy,TensorFlow,Алгоритмы и структуры данных"
Python ML/AI Engineer,Itransition,Не указано,Не указано,"Join our team to work on an innovative AI Assistant application that empowers users across a wide range of roles—sales reps, managers, data scientists, and executives—to interact with structured, semi-structured, and unstructured data using natural language. The Assistant provides insights, executes actions, and supports complex decision-making workflows with minimal user interaction.

Responsibilities:

Develop and integrate LLM-based features using LangChain and OpenAI
Build and optimize RAG pipelines and vector search systems
Collaborate with the team to improve prompt engineering and system performance

Requirements:

Strong experience with Python
Hands-on experience with LangChain and LangGraph
Proficiency in integrating OpenAI API
Solid background in prompt engineering and RAG systems
Experience with embeddings and vector databases

Nice to Have:

Experience with AWS Bedrock
Familiarity with complex agent workflows​​​​​​​

We can offer:

Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota
Competitive compensation that depends on your qualification and skills
Career development system with clear skill qualifications
Flexible working hours aligned to your schedule
Options to work remotely
Compensation of medical costs
English courses online
Corporate parties and events for employees and their children
Gym membership compensation, corporate sport competitions (cybersport included)
5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,"Формат работы: на месте работодателя, удалённо или гибрид",15 апреля 2025,https://hh.kz/vacancy/119560794?query=Data+Scientist&hhtmFrom=vacancy_search_list,"Python,Английский язык,OpenAI,LangChain,Английский — B2 — Средне-продвинутый"
Data Scientist / ML Engineer,АО Банковское сервисное бюро Национального Банка Казахстана,"Астана, проспект Мангилик Ел, 57А",Не указано,"АО ""Банковское Сервисное Бюро Национального банка"" — это ведущая финансовая организация, предоставляющая широкий спектр сервисных решений для Национального Банка Казахстана и дочерних организаций. Мы активно развиваем направления цифровой трансформации и обработки данных, поэтому ищем талантливого Data Scientist / ML Engineer для укрепления нашей команды.

Обязанности:

Разработка и внедрение моделей машинного обучения для анализа данных, прогнозирования и автоматизации бизнес-процессов;
Анализ и подготовка данных;
Построение и тестирование моделей, подбор гиперпараметров и оценка качества;
Внедрение моделей в продуктивные системы и сопровождение их работы;
Использование инструментов и платформ для разработки ML-решений (Python, Jupyter, scikit-learn, TensorFlow, PyTorch и др.);
Коллаборация с командой аналитиков и инженеров для интеграции решений;
Постоянное самообучение и отслеживание современных трендов в области Data Science и ML.
Требования:
Опыт разработки и внедрения моделей машинного обучения и анализа данных.
Глубокие знания Python, библиотеки для Data Science (pandas, scikit-learn, numpy, matplotlib, seaborn).
Опыт работы с фреймворками глубокого обучения (TensorFlow, PyTorch) — будет преимуществом.
Знание методов обработки и подготовки данных.
Опыт работы с SQL и системами хранения данных.
Навыки оценки качества моделей и их оптимизации.
Знание методов оценки и интерпретации моделей, в том числе Explainability.
Умение работать в команде, коммуникабельность, внимательность к деталям.

Будет преимуществом:

Опыт работы в банковской или финансовой сфере.
Знание методов обработки естественного языка (NLP).
Опыт разработки ML-решений в рамках больших данных.

Мы предлагаем:

Конкурентную заработную плату и социальный пакет;
Возможности профессионального роста и развития;
Участие в интересных проектах в сфере финансов;
Комфортные условия работы и дружелюбную команду разработчиков.

Если вы хотите присоединиться к нашей команде и реализовать свои идеи в области Data Science и Machine Learning, мы ждем ваших откликов, предварительно, просим уделить несколько минут для опросника.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,23 апреля 2025,https://hh.kz/vacancy/119877849?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Middle Data Scientist,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT,Не указано,Не указано,"Мы ищем опытного специалиста по анализу данных, готового принять вызов и присоединиться к нашей команде в качестве Senior Data Scientist.

Наш идеальный кандидат - это инициативный и талантливый профессионал, обладающий глубокими знаниями в области машинного обучения, статистического анализа и предиктивного моделирования.

ЧТО НУЖНО ДЕЛАТЬ:

Разработка и реализация сложных алгоритмов машинного обучения для улучшения наших продуктов и услуг.
Анализ больших объемов данных и создание прогнозных моделей для помощи в принятии бизнес-решений.
Сотрудничество с другими отделами для определения важных вопросов и разработки подходящих стратегий анализа данных.
Представление сложных технических концепций широкой аудитории.

КАКИЕ НАВЫКИ ВАЖНЫ:

Бакалавр или магистр в области компьютерных наук, статистики, математики или смежной области.
Минимум 2 лет опыта работы в области Data Science.
Знание Python и основных библиотек для обработки данных (numpy, pandas) и машинного обучения (scikit-learn, TensorFlow).
Опыт работы с большими наборами данных и базами данных SQL.
Знание статистических методов анализа и предиктивного моделирования.
Сильные навыки визуализации данных, опыт работы с библиотеками, такими как Matplotlib или Seaborn.
Способность работать в команде, отличные навыки общения.

БОНУСНЫЕ НАВЫКИ:

Опыт работы в секторе телекоммуникаций.
Опыт работы со Spark/Hadoop
Знание систем BI

ЗАРПЛАТА - ЭТО ЕЩЕ НЕ ВСЁ

Гибридный формат работы и гибкое начало рабочего дня;
Профессиональное развитие: участие в митапах, тренингах, конференциях, демо-днях и хакатонах;
Дополнительные 4 дня отпуска — итого 28 календарных дней за год;
Годовой бонус по результатам достижения KPI;
Корпоративная сотовая связь;
Добровольная медицинская страховка со стоматологией и лекарствами с возможностью бесплатно добавить двух близких родственников;
Фитнес-абонементы со скидкой и в рассрочку;
Денежная компенсация за использование личного ноутбука;
Онлайн-платформа бесплатной психологической помощи.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 апреля 2025,https://hh.kz/vacancy/119586627?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
AI Data Group Lead,АО Home Credit Bank,"Алматы, улица Зеина Шашкина, 1/1",Не указано,"Roles and Responsibilities:
Lead, mentor, and manage a team of data scientists and analysts focused on AI-related data initiatives;
Provide guidance on best practices for model development, data analysis, and performance optimization;
Conduct regular performance reviews and provide feedback to enhance team productivity and professional growth;
Define and drive the strategic direction of AI data initiatives, ensuring alignment with business goals and priorities;
Serve as the primary point of contact for business leaders, AI development teams, and other stakeholders regarding AI data initiatives;
Drive the creation of actionable insights from AI model performance, customer behavior, and contact center data to guide business decision-making;
Provide data-driven recommendations to improve AI assistant capabilities, operational workflows, and overall customer experience;
Report on key performance indicators (KPIs), such as CSAT, customer complaints, and AI model effectiveness, to senior management.
Qualifications/Experience:
Proven experience leading a data science or AI-focused team, with a track record of mentoring, developing talent, and driving results;
Strong people management skills with the ability to motivate and inspire a team to achieve high performance;
Deep understanding of machine learning, AI model development, and advanced data analytics techniques;
Strong strategic thinking with the ability to align data science initiatives with business goals;
Excellent communication and interpersonal skills to collaborate with cross-functional teams, senior management, and stakeholders;
Expertise in machine learning frameworks and data science tools such as TensorFlow, PyTorch, Scikit-learn, and others;
Experience with large-scale data platforms such as Oracle DWH, Hadoop, and SQL;
Familiarity with data visualization and analysis tools (e.g., Python, Jupyter, Pandas, Matplotlib);
English – Fluent.

Tools:

Machine Learning & Data Science: Python, TensorFlow, PyTorch, Scikit-learn, Keras
Data Platforms: Oracle DWH, Hadoop, SQL
Data Analysis & Visualization: Jupyter, Pandas, Matplotlib, Excel
Collaboration & Version Control: Git, JIRA, Confluence
We offer to you:
Work in an international bank
Loans for employees at a favorable rate
No dress-code
Professional mentors and colleagues
New modern and cosy office for comfortable work
Conditions: fixed salary + an attractive and transparent bonus system.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,3 апреля 2025,https://hh.kz/vacancy/119103321?query=Data+Scientist&hhtmFrom=vacancy_search_list,"AI,Artificial intelligence,Oracle DWH,SQL,MS Excel,MS PowerPoint,Python,Jupyter Notebook,pandas,Matplotlib,Hadoop"
Data Scientist (NLP),ИП Андреева Руслана,Не указано,Не указано,"Мы ИТ-компания, специализирующаяся на разработке решений iGaming и оптимизации бизнес-процессов. Наши продукты не только привлекают пользователей, но и помогают предприятиям более эффективно достигать своих целей.

Основные направления деятельности: разработка, ИТ, искусственный интеллект, маркетинг, управление проектами и продуктами.

Мы ищем опытного Data Scientist (NLP), который готов взять на себя более самостоятельную роль в проектах, связанных с языковыми моделями и их интеграцией в реальные продукты.

Опыт работы: от 2-х лет

Тип занятости: Полная занятость, удаленная работа с 9:00 до 18:00

Обязанности:

Участие в разработке проектов компании и клиентов.

Развитие существующих продуктов и создание новых с нуля.

Требования:

Уверенные знания в области математики, статистики, необходимых для анализа данных и разработки моделей.

Знание ключевых концепций и алгоритмов в области машинного обучения и обработки естественного языка.

Глубокое понимание, как работают языковые модели.

Опыт обучения/дообучения языковых моделей.

Уверенное владение Python, PyTorch.

Английский язык на уровне, достаточном для чтения исследовательских статей и технической документации.

Опыт работы с ретриверами/RAG системами.

Знание и опыт работы с системами контроля версий (Git).

Опыт доведения моделей до промышленной эксплуатации.

Примеры задач:

Система автоматического обзвона клиентов

Переводчик

Генератор пушей

Автоматизированный AI Саппорт-бот

Если вы заинтересованы в работе, отправьте свое резюме!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,23 апреля 2025,https://hh.kz/vacancy/119850626?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Data Scientist в Департамент кредитных рисков,АО Jusan Bank,Не указано,Не указано,"Обязанности:

Подготовка данных и переменных для моделирования, Feature Selection, Feature Engineering;
Создание ML-моделей, построение скоринговых карт;
Валидация / бэк тестирование / рекалибровка скоринговых моделей;
Проведения тестирования на предмет корректного внедрения моделей;
Мониторинг качества и стабильности действующих моделей;
Внедрение моделей и скоринговых карт в production, включая разработку стратегий внедрения и определение уровня отсечения (cut-off);
Моделирование различных ситуаций для повышения УО / снижение уровня риска (проведение симуляций);
Анализировать сегменты розничного кредитования, находить в них концентрации риска и возможности повышения уровня одобрения, а также выносить предложения по повышению качества портфеля.

Требования:

Высшее (экономическое, математическое, техническое, финансовое);
Знание методов статистического анализа;
Понимание специфики работы с большими данными. Умение генерировать, рассчитывать и проверять гипотезы;
Опыт в построении скоринговых моделей;
Понимание и применение метрик качества моделей для проверки точности и устойчивости скоринговых карт;
Понимание процессов создания выборок, переменных для моделирования, определения целевой переменной;
Английский на уровне свободного чтения технической документации;
Продвинутый опыт в написании SQL запросов (запросы, аналитические функции);
Знание Python, уверенное владение библиотеками pandas, scikit-learn, XGBoost, LightGBM.

Условия:

Ежеквартальные премии;
Работа в офисе (оффлайн);
Корпоративные предложения по фитнесу;
Корпоративные скидки на онлайн обучение в Skyeng для вас и ваших близких;
Бесплатная подписка на онлайн библитеку «Альпина Паблишер»;
Приятная рабочая атмосфера в современном офисе в деловой части города;
Возможность строить карьеру в одном из крупнейших банков Казахстана.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,31 марта 2025,https://hh.kz/vacancy/118970021?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Data Scientist Middle+/Senior,Новео,Не указано,Не указано,"НОВЕО - международная компания, с 2002 года предоставляющая услуги по заказной разработке ПО для западноевропейского рынка.

Где и как можно работать: удаленно из любой страны по договору ИП/самозанятости (с оплатой в евро).

Рабочие языки на проектах: английский, русский.

Наш партнер - инновационная компания на рынке доставки и логистики. Клиент представлен в 150+ городах в 5 странах ЕС и Великобритании.

Твоя задача заключается в разработке и оптимизации алгоритмических решений, которые улучшают работу сети доставки. Роль сосредоточена на решении классических задач машинного обучения (ML), а также задач операционных исследований для улучшения диспетчеризации, стратегий стимулирования и общей эффективности логистики.

Что мы готовы предложить?

трудоустройство по трудовому договору страны или через договор с ИП без привязки к определенному местонахождению;

оплачиваемый отпуск и больничные;

работа в профессиональной распределенной команде над интересными проектами;

возможность изучения новых технологий и их применение на практике, внутреннее обучение;

участие во внутренних митапах, постоянный обмен опытом с коллегами;

четко выстроенные процессы и методологии разработки;

бесплатное изучение иностранных языков в рабочее время с преподавателями компании (английский, французский);

компенсацию медицинских услуг, массажа или спорта (внутренний аналог ДМС).

Стек:

Python or Scala;
Advanced ML models, Optimization algorithms;

SQL, Airflow, Kafka, Spark Streaming, Flink, Hadoop;

Docker, Distributed Computing.


Твои предстоящие задачи:

оптимизация сетей доставки в режиме реального времени;
баланс между скоростью, эффективностью и стоимостью в моделях диспетчеризации и стимулирования;
обеспечение эффективной работы моделей ML и оптимизации в масштабе;
работа с архитектурой, управляемой событиями, в больших объемах.

Мы ждём от тебя:

уверенное владение разговорным английским языком (от В2 и выше);

4+ года опыта работы в области Data Science;

опыт работы с SQL;

владение Python;

сильные навыки ML и оптимизации;

знание статистических выводов;

Желательно иметь опыт с: управлением рабочими процессами (Airflow); с распределенными вычислениями; архитектурой, управляемыми событиями; Docker; Apache Spark; имеются знания в области логистики.


О компании Новео:

20 лет на рынке;
производственные отделы в странах Восточной Европы;

Присоединяйся к команде разработчиков НОВЕО для решения интересных задач!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,22 апреля 2025,https://hh.kz/vacancy/118868440?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Data Scientist Дирекции моделирования кредитных рисков,АО Банк ЦентрКредит,"Алматы, Абая, Алмалы, проспект Назарбаева, 226",Не указано,"ВАМ ПРЕДСТОИТ:

Разработка и оптимизация моделей кредитных рисков под конкретные задачи;
Работа с командой для быстрого генерирования и тестирования моделей.
Валидация, мониторинг моделей;
Оценка экономических эффектов от внедряемых изменений.

МЫ ОЖИДАЕМ, ЧТО У ВАС ЕСТЬ:

Опыт в направлении моделирования кредитных рисков не менее 1 года;
Знание Python, SQL;
Статистические методы анализа;
Знание и опыт работы с языковыми моделями, такими как GPT, Mistral и другие.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,23 апреля 2025,https://hh.kz/vacancy/119084114?query=Data+Scientist&hhtmFrom=vacancy_search_list,"SQL,Python"
Data Scientist,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Не указано,Не указано,"Обязанности:

Разработка и внедрение моделей машинного обучения для решения различных бизнес-задач.
Анализ и обработка данных, создание эффективных аналитических решений.
Работа с большими объемами данных, обеспечение точности и надежности прогнозных моделей.
Разработка и поддержка рабочих процессов автоматизации в области машинного обучения.
Оптимизация и улучшение существующих моделей и процессов.

Требования:

Образование техническое, минимум бакалавр.
Знание языка Python.
Опыт работы на позиции Data Scientist.
Опыт работы с библиотеками и инструментами машинного обучения (например, Scikit-learn, TensorFlow, PyTorch).
Умение работать с большими данными, опыт работы с SQL (например, PostgreSQL).
Знание статистических методов анализа данных.
Опыт работы с Docker, Airflow, MlFlow и Linux.

Будет плюсом:

Опыт работы с компьютерным зрением (CV).
Опыт работы с дронами.

Мы предлагаем:

Участие в интересных и амбициозных проектах.
Дружный и профессиональный коллектив.
Возможности для развития и обучения.
Конкурентоспособную заработную плату.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,26 марта 2025,https://hh.kz/vacancy/117474181?query=Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
Middle Data Scientist,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT,Не указано,Не указано,"Мы ищем опытного специалиста по анализу данных, готового принять вызов и присоединиться к нашей команде в качестве Senior Data Scientist.

Наш идеальный кандидат - это инициативный и талантливый профессионал, обладающий глубокими знаниями в области машинного обучения, статистического анализа и предиктивного моделирования.

ЧТО НУЖНО ДЕЛАТЬ:

Разработка и реализация сложных алгоритмов машинного обучения для улучшения наших продуктов и услуг.
Анализ больших объемов данных и создание прогнозных моделей для помощи в принятии бизнес-решений.
Сотрудничество с другими отделами для определения важных вопросов и разработки подходящих стратегий анализа данных.
Представление сложных технических концепций широкой аудитории.

КАКИЕ НАВЫКИ ВАЖНЫ:

Бакалавр или магистр в области компьютерных наук, статистики, математики или смежной области.
Минимум 2 лет опыта работы в области Data Science.
Знание Python и основных библиотек для обработки данных (numpy, pandas) и машинного обучения (scikit-learn, TensorFlow).
Опыт работы с большими наборами данных и базами данных SQL.
Знание статистических методов анализа и предиктивного моделирования.
Сильные навыки визуализации данных, опыт работы с библиотеками, такими как Matplotlib или Seaborn.
Способность работать в команде, отличные навыки общения.

БОНУСНЫЕ НАВЫКИ:

Опыт работы в секторе телекоммуникаций.
Опыт работы со Spark/Hadoop
Знание систем BI

ЗАРПЛАТА - ЭТО ЕЩЕ НЕ ВСЁ

Гибридный формат работы и гибкое начало рабочего дня;
Профессиональное развитие: участие в митапах, тренингах, конференциях, демо-днях и хакатонах;
Дополнительные 4 дня отпуска — итого 28 календарных дней за год;
Годовой бонус по результатам достижения KPI;
Корпоративная сотовая связь;
Добровольная медицинская страховка со стоматологией и лекарствами с возможностью бесплатно добавить двух близких родственников;
Фитнес-абонементы со скидкой и в рассрочку;
Денежная компенсация за использование личного ноутбука;
Онлайн-платформа бесплатной психологической помощи.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 апреля 2025,https://hh.kz/vacancy/119586627?query=Senior+Data+Scientist&hhtmFrom=vacancy_search_list,Не указано
