title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Бизнес-аналитик (управление данными),ТОО АСУ Кибернетика,Не указано,Не указано,"Обязанности:

​​​​​​- Участие в проектах по внедрению Master Data Management (MDM) и Data Governance (DG) систем.
- Проведение предпроектного обследования: сбор, анализ и структурирование требований заказчика.
- Анализ существующих процессов управления данными и разработка предложений по их оптимизации.
- Подготовка функциональных и технических требований (ТЗ) для реализации решений в области MDM/DG.
- Построение моделей данных и описание бизнес-процессов.
- Взаимодействие с бизнес-подразделениями и техническими командами (архитекторы, разработчики).
- Поддержка команды разработки на этапе реализации и сопровождения решений.
- Участие в тестировании решений на соответствие требованиям.

Требования:

​​​​​​- Опыт работы на проектах внедрения MDM и/или Data Governance — обязателен.
- Практический опыт проведения предпроектных обследований: интервьюирование, анализ текущих процессов, выявление требований.
- Опыт написания технических заданий и другой проектной документации.
- Понимание архитектуры MDM-систем и принципов интеграции с корпоративными системами.
- Знание основных концепций управления данными.

Мы предлагаем:

- Хорошая зарплата

- Выплата премии

-​​​​​​​ Работа над интересными проектами

-Обучение и развитие

- Комфортные условия труда

- Работа в команде единомышленников",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120037991?query=Data+Architect&hhtmFrom=vacancy_search_list,Не указано
"Специалист по информационной безопасности (Fintech, English) / Informational Security Officer",ЧАСТНАЯ КОМПАНИЯ COLLECT&PAY LTD.,"Астана, проспект Мангилик Ел, 55/17",Не указано,"Collect Group Holdings is a progressive group of fintech companies founded in 2017. Our mission is to revolutionize the way businesses manage customer relationships. We strive for innovation and excellence, specializing in the development of cutting-edge fintech and blockchain platforms.

Our companies:

Collect & Pay

Collect & Exchange

Capital Pay

Vacancy: Information Security Specialist
Location: Republic of Kazakhstan, Astana
Work format: Office

The Information Security Officer (ISO) is responsible for establishing and maintaining the company’s information security program, ensuring that information assets and associated technologies, applications, systems, infrastructure, and processes are protected in accordance with regulatory, legal, and business requirements of the Republic of Kazakhstan and international standards. This role will play a crucial part in compliance with AIFC regulations, enhancing organizational cybersecurity readiness and resilience.

Key Responsibilities

Ensure compliance with Kazakhstani laws, including: Law on Informatization, Law on Personal Data and Their Protection, Law on Payments and Payment Systems, Rules for Organizing the Activities of Payment Organizations (NBK Resolution).


Lead internal information security awareness training and phishing simulation campaigns.


Coordinate and execute response protocols for malware infections, unauthorized access attempts, and suspicious financial transactions.


Manage vulnerability identification and remediation; establish preventive security controls.


Maintain comprehensive logs and records of security incidents and events; generate internal and regulatory reports as required.


Assist in external and internal audits, ensuring continued compliance with standards such as ISO/IEC 27001 and PCI DSS.


Support IT infrastructure teams to ensure secure and resilient technology operations aligned with legal and business expectations.


Perform security risk assessments and contribute to ongoing risk management planning.

Qualifications

Bachelor's degree in Information Security, Computer Science, Cybersecurity, or related field.


Minimum 3–5 years of experience in an information security role, preferably within fintech, banking, or payment institutions.


Strong knowledge of Kazakhstani information security laws and regulations.


Experience working with or within regulatory bodies (e.g., AIFC) is an asset.


Industry certifications preferred (e.g., CISSP, CISM, ISO 27001 Lead Implementer, CEH).


Knowledge of international standards (ISO/IEC 27001, PCI DSS) and risk frameworks (e.g., NIST, COBIT).


Fluency in Kazakh and/or Russian; English proficiency desirable for regulatory communication.

What do we offer?

You will have the status of an employee at a tech company with great growth potential, a very long runway, and large, growing markets

Competitive salary and stable working conditions

Career and professional development opportunities

Paid lunches

Engaging tasks that will help you grow

A friendly team with no unnecessary formalities and hierarchy

Opportunity for additional company-sponsored training",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8 или 9,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120025049?query=Data+Specialist&hhtmFrom=vacancy_search_list,"Информационная безопасность,Английский язык,Аудит,Аудит информационной безопасности,Английский — B2 — Средне-продвинутый"
"Специалист по информационной безопасности (Fintech, English) / Informational Security Officer",ЧАСТНАЯ КОМПАНИЯ COLLECT&PAY LTD.,"Астана, проспект Мангилик Ел, 55/17",Не указано,"Collect Group Holdings is a progressive group of fintech companies founded in 2017. Our mission is to revolutionize the way businesses manage customer relationships. We strive for innovation and excellence, specializing in the development of cutting-edge fintech and blockchain platforms.

Our companies:

Collect & Pay

Collect & Exchange

Capital Pay

Vacancy: Information Security Specialist
Location: Republic of Kazakhstan, Astana
Work format: Office

The Information Security Officer (ISO) is responsible for establishing and maintaining the company’s information security program, ensuring that information assets and associated technologies, applications, systems, infrastructure, and processes are protected in accordance with regulatory, legal, and business requirements of the Republic of Kazakhstan and international standards. This role will play a crucial part in compliance with AIFC regulations, enhancing organizational cybersecurity readiness and resilience.

Key Responsibilities

Ensure compliance with Kazakhstani laws, including: Law on Informatization, Law on Personal Data and Their Protection, Law on Payments and Payment Systems, Rules for Organizing the Activities of Payment Organizations (NBK Resolution).


Lead internal information security awareness training and phishing simulation campaigns.


Coordinate and execute response protocols for malware infections, unauthorized access attempts, and suspicious financial transactions.


Manage vulnerability identification and remediation; establish preventive security controls.


Maintain comprehensive logs and records of security incidents and events; generate internal and regulatory reports as required.


Assist in external and internal audits, ensuring continued compliance with standards such as ISO/IEC 27001 and PCI DSS.


Support IT infrastructure teams to ensure secure and resilient technology operations aligned with legal and business expectations.


Perform security risk assessments and contribute to ongoing risk management planning.

Qualifications

Bachelor's degree in Information Security, Computer Science, Cybersecurity, or related field.


Minimum 3–5 years of experience in an information security role, preferably within fintech, banking, or payment institutions.


Strong knowledge of Kazakhstani information security laws and regulations.


Experience working with or within regulatory bodies (e.g., AIFC) is an asset.


Industry certifications preferred (e.g., CISSP, CISM, ISO 27001 Lead Implementer, CEH).


Knowledge of international standards (ISO/IEC 27001, PCI DSS) and risk frameworks (e.g., NIST, COBIT).


Fluency in Kazakh and/or Russian; English proficiency desirable for regulatory communication.

What do we offer?

You will have the status of an employee at a tech company with great growth potential, a very long runway, and large, growing markets

Competitive salary and stable working conditions

Career and professional development opportunities

Paid lunches

Engaging tasks that will help you grow

A friendly team with no unnecessary formalities and hierarchy

Opportunity for additional company-sponsored training",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8 или 9,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120025049?query=Data+Science+Manager&hhtmFrom=vacancy_search_list,"Информационная безопасность,Английский язык,Аудит,Аудит информационной безопасности,Английский — B2 — Средне-продвинутый"
Exploration Geologist,Частная компания IG Copper and Gold,Не указано,"от 1 000 000 до 1 500 000 ₸ за месяц, на руки","JOB DUTIES/RESPONSIBILITIES:

Manages geological (geophysical, hydrogeological) activities of the geological Company;
Management of all types of exploration and production works;
Compliance with safety rules during Exploration;
Conducting regular site inspections and preparing risk/safety assessments;
Work proficiently in a team environment with minimal supervision;
Reviewing, examining, compiling, and digitizing historical data
GIS support;
Field man with experience on solid minerals in the fields:
Geological mapping

Sampling (chip, grab, channel, core, cutting samples);

Geological and geotechnical logging;
Coordinating and supervising drilling operations;
Mentoring of junior staff to enhance their technical skills and capabilities;
Targeting of exploration work;
Exploration plan design and budgeting;
Coordination and supervision of field, laboratory, geological, and geophysical operations;
Collection, analysis and interpretation of infrared spectroscopy data

quality control;

Logistics and maintenance of vehicles;
Willingness to perform other duties as necessary to ensure the success of the IGCG;
Daily, weekly, monthly, and annual reporting

REQUIRED EDUCATION, WORK EXPERIENCE & TRAINING:

Bachelor’s degree, Master’s degree in Geology or Geological Engineering.
Work experience > 3 years

TECHNICAL SKILLS:

Familiarity with Microsoft Office programs, QGIS, LeapFrog, Clino Field Move, ArcGIS;
Can work safely;
Can work responsibly and independently;
Strong work ethic;
Positive attitude and aptitude to accept a challenging and dynamic work environment;
Excellent written and communication skills;
Team oriented.
English language: B2
Kazakh language: B1

Full-Time 5/2
Frequent field trips",3–6 лет,Полная занятость,График: 6/1 и другие варианты,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120018893?query=Data+Miner&hhtmFrom=vacancy_search_list,Не указано
Senior Planning Specialist,ТОО ILF Kazakhstan,Не указано,Не указано,"Обязанности:
Provide planning & reporting services to project teams to ensure proper project planning, reporting and resource management.
Develops and ensures effective and successful Management Level (Levels 1 and 2) and Performance Level (Levels 3 and 4) project plans/schedules for all phases of project, including the FEED, Engineering, Procurement and Construction phases.
Performs logic network planning using the Critical Path Method (CPM) for the development of all plans and schedules with Basis of Schedule documents.
Develops appropriate plans/schedules and monitors and updates plans/schedules for the project from the start through Close-Out
Ensures appropriate physical progress measurement set up and regular updates for the project.
Prepare resource and progress reports to reflect the agreed budget for the work and in line with the developed Work Breakdown Structure.
Coordinates preparation of projects Progress Reporting and Management information packs.
Implementation and development when required of Planning and Reporting related Processes and Procedures,
To develop project schedules from summary to detailed level which optimize expenditure of time, resource utilization and cost.
Prepare and update on a weekly basis a Progress Calculation Report. Undertake calculation of progress, Schedule Performance Index and productivity statistics.
Analysis, forecasting and manage the Company Projects schedules, resource budgets, productivity and other KPI’s as one entity. Compilation and analysis of historical planning, productivity and resource data.
To identify and addresses areas of concern and project schedule risk and subsequent recovery action to minimize adverse trends.
Update the Planned, Committed, Expended and Estimated to Complete values.
Undertake regular reviews of the schedules and progress reports to identify any trends, variations or concerns.
Support all Project Service teams of planning, cost control, cost estimate and document controls when required.
Trains junior staff on their responsibilities, advises on best practices and ensures proper norms and methods are followed.
Demonstrate a commitment to achieving of Company standards and procedures and development planning and scheduling check lists and procedures.
To provide information to Senior Management to enable a project to be managed effectively.
Undertake ad hoc reviews and analysis as directed by Project Service Management, Planning and Cost Control team leads.
Требования:

Solid knowledge of all phases of project, including the FEED, Engineering, Procurement and Construction phases.
Must have knowledge and experience of Project Control, Planning and Reporting disciplines.
Knowledge of computer based systems including, good knowledge of PRIMAVERA P6 and MS Project, ERP systems, Database Management systems, Excel, Power BI, Word, Microsoft Office or equivalent software packages.
Education: Bachelor degree in engineering is minimum requirement. Master degree preferred
Language skills: English and Russian are mandatory. Kazakh is advantageous
Professional experience: Min 10 years – technical experience in planning

Условия:
Atyrau, 5/2",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120036073?query=Data+Specialist&hhtmFrom=vacancy_search_list,Не указано
Systems Engineer,"ТОО Wabtec Corporation, ТМ (Филиал компании «Транспортейшн Глоубэл Эл-Эл-Си»в Республике Казахстан)",Не указано,Не указано,"Role summary:

The purpose of this role is to lead all the Engine & Fuel system integration activities related to the customer requirements, and delivery of new engines to the international customers with a primary focus on customers in Kazakhstan and CIS region.

This role includes customer interface, requirement management, monitoring subsystem development, Engine integration, build support, in country validation, commissioning and launch support.

This role has the responsibility to work collaboratively and strategically with globally diverse stakeholders to deliver best in class product configuration meeting business objectives and customer requirement. This role is also responsible for shaping the product considering reuse, leveraging standardization, modularization in consultation with product management and other cross functions.

Responsibilities:

Engine & Fuel system integration with locomotive
Responsibility to execute & deliver locomotive product for international customers meeting cost, quality, and schedule
Lead engine emissions and fuel consumption in country testing
Lead certification efforts with certification team and collaborate with 3rd party certification agency’s
Understand product requirements, operating environment, and regulations
Interface with Program Management Office, Supply Chain and develop integrated schedule
Communicate project status, schedules, upcoming deliverables, risks, issues, and technical solutions between various stakeholders. Method of communications to include, but not limiting to, design reviews, operational reviews, and team meetings.
Identify detailed validation requirements, drill down for subsystems, planning and execution
Support Prototype locomotive build and manage product changes till customer acceptance
Identify risk and provide mitigation plan by working cross functionally
Identify and Lead productivity efforts and support margin improvement team
Support localization efforts
Subsystem Engineering validation at loco level, customer demonstration test at build locations, conduct trials on customer track, commissioning & customer documentation
Document technical data generated by the assigned project per engineering policies and procedures
Embrace culture of Collaboration, Innovation, Customer Centricity, Safety, Compliance, Cost & Schedule
Partner with cross functional team in driving customer discovery session to incorporate learning from past projects, field & operational experience in country.
Partner with cross functional team in driving post project evaluation to document project learning to be used in future programs
Support sourcing, manufacturing, and other cross-functional teams throughout the product life cycle",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120018494?query=Data+Engineer&hhtmFrom=vacancy_search_list,Не указано
Data Scientist (CV),"Beeline, ТМ",Не указано,Не указано,"Мы ищем специалиста в области Computer Vision, который поможет нам в быстром генерировании и тестировании гипотез для разработки и поддержки инновационных продуктов. Откликайся ❤️

Обязанности:

Разработка продуктов компьютерного зрения

Оптимизация работы существующих CV-решений

R&D по разработке новых CV-продуктов

Взаимодействие с заказчиком

Требования:

Опыт работы в области компьютерного зрения: задачи сегментирования, детекции, OCR и т.д.;

Опыт работы с библиотеками и фреймворками для компьютерного зрения, такими как OpenCV, TensorFlow, PyTorch, и других.

Опыт работы с библиотеками аугментации Albumentations/imgaug/etc.

Навыки коммуникации и способность работать в команде

Ответственность и мотивация в работе

Опыт в CV и глубоком обучении.

Будет плюсом:

Базовые знания стека технологий для MLOps (Docker, git, gitlab/github, CI/CD, FastAPI/Flask)
Знание С++
Опыт оптимизации скорости работы нейросетей (ONNX, ONNX Runtime, OpenVINO, TensorRT)
Промышленный опыт разработки технологий, связанный с компьютерным зрением

Навыки back-end разработки приветствуются.

Наши условия ниже:)

​​​",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120020169?query=Data+Scientist&hhtmFrom=vacancy_search_list,"OpenCV,TensorFlow,PyTorch,Albumentations,imgaug,CV,MLOps,Docker,Git,CI/CD,GitHub,С++,Английский — B2 — Средне-продвинутый"
Senior Planning Specialist,ТОО ILF Kazakhstan,Не указано,Не указано,"Обязанности:
Provide planning & reporting services to project teams to ensure proper project planning, reporting and resource management.
Develops and ensures effective and successful Management Level (Levels 1 and 2) and Performance Level (Levels 3 and 4) project plans/schedules for all phases of project, including the FEED, Engineering, Procurement and Construction phases.
Performs logic network planning using the Critical Path Method (CPM) for the development of all plans and schedules with Basis of Schedule documents.
Develops appropriate plans/schedules and monitors and updates plans/schedules for the project from the start through Close-Out
Ensures appropriate physical progress measurement set up and regular updates for the project.
Prepare resource and progress reports to reflect the agreed budget for the work and in line with the developed Work Breakdown Structure.
Coordinates preparation of projects Progress Reporting and Management information packs.
Implementation and development when required of Planning and Reporting related Processes and Procedures,
To develop project schedules from summary to detailed level which optimize expenditure of time, resource utilization and cost.
Prepare and update on a weekly basis a Progress Calculation Report. Undertake calculation of progress, Schedule Performance Index and productivity statistics.
Analysis, forecasting and manage the Company Projects schedules, resource budgets, productivity and other KPI’s as one entity. Compilation and analysis of historical planning, productivity and resource data.
To identify and addresses areas of concern and project schedule risk and subsequent recovery action to minimize adverse trends.
Update the Planned, Committed, Expended and Estimated to Complete values.
Undertake regular reviews of the schedules and progress reports to identify any trends, variations or concerns.
Support all Project Service teams of planning, cost control, cost estimate and document controls when required.
Trains junior staff on their responsibilities, advises on best practices and ensures proper norms and methods are followed.
Demonstrate a commitment to achieving of Company standards and procedures and development planning and scheduling check lists and procedures.
To provide information to Senior Management to enable a project to be managed effectively.
Undertake ad hoc reviews and analysis as directed by Project Service Management, Planning and Cost Control team leads.
Требования:

Solid knowledge of all phases of project, including the FEED, Engineering, Procurement and Construction phases.
Must have knowledge and experience of Project Control, Planning and Reporting disciplines.
Knowledge of computer based systems including, good knowledge of PRIMAVERA P6 and MS Project, ERP systems, Database Management systems, Excel, Power BI, Word, Microsoft Office or equivalent software packages.
Education: Bachelor degree in engineering is minimum requirement. Master degree preferred
Language skills: English and Russian are mandatory. Kazakh is advantageous
Professional experience: Min 10 years – technical experience in planning

Условия:
Atyrau, 5/2",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120036073?query=Data+Engineer&hhtmFrom=vacancy_search_list,Не указано
Business Development specialist,ТОО EY (Ernst & Young),"Алматы, проспект Аль-Фараби, 77/7",Не указано,"Key Responsibilities:

Tender support: track relevant tenders through the tender platforms and other external sources, participate in submission process and ensure compliance with requirements and deadlines.
Internal communications: Act as a key point of contact for the team on business development activities.
Webinar support: Organize and facilitate webinars, including external communications, the registration process, and webcast management.
External event support: Close work with marketing team in planning and executing external events for clients.
Clients database management: Update and maintain the client database regularly and ensure data accuracy and consistency.
Internal website administration: Maintain and update the internal website to ensure relevance and accessibility.
Administrative support: Assistance in the establishment of the prequalification process, manage subscriptions on external sources, ensure timely renewal of access to electronic tender platforms.
Marketing collateral: Assist in developing and preparing brochures, ensuring alignment with branding standards.
Requirements:
Higher education in marketing, finance, administration and other specialties
Up to 3 years experience in business administration, business development, marketing, sales
Attention to details, proactivity
English - upper-intermediate",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,28 апреля 2025,https://hh.kz/vacancy/120025487?query=Data+Specialist&hhtmFrom=vacancy_search_list,"Business Development,Tendering,Databases,Business Administration,Business communication,Английский — B2 — Средне-продвинутый"
BI-аналитик (Tableau),ООО Топассистент,Не указано,"от 4 000 € за месяц, на руки","В крупную международную компанию, предоставляющую услуги и бизнес-решения в сфере финансовых технологий и находящуюся в процессе расширения на международных рынках, требуется BI-аналитик. Вакансия предполагает релокацию на Кипр.

Что от вас требуется:
- опыт работы в роли аналитика / BI-аналитика от 3 лет;
- опыт работы с Tableau от 2 лет;
- продвинутый SQL (вложенные запросы, оконные функции);
- понимание логики работы реляционных и не реляционных баз данных;
- знание математической статистики и теории вероятностей;
- знание Python (pandas, NumPy, matplotlib, Sklearn) и других BI-систем будет плюсом;
- высшее образование.

Что будет входить в круг ваших обязанностей:
- развитие и поддержка существующей отчетности, разработка отчетов «с нуля»;
- сбор требований от заказчиков отчетов;
- сбор и интеграция данных из различных источников в витрины данных;
- разработка и поддержка отчетов в Tableau;
- автоматизация отчетности;
- поиск инсайтов, формулирование и проверка гипотез;
- отработка Ad Hoc-запросов.

Что вас ждёт:
- комфортный офис в Лимасоле, возможность первые месяцы начать с удаленной работы;
- конкурентная заработная плата, обсуждается индивидуально;
- график работы 5/2 с 9.00 до 18.00, 1 день в неделю - home office;
- компенсация питания (завтраки, обеды в офисе);
- корпоративные программы изучения английского и греческого;
- компенсация абонемента в спортзал;
- медицинская страховка;
- тимбилдинги, корпоративы.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя или гибрид,28 апреля 2025,https://hh.kz/vacancy/120013542?query=BI+Analyst&hhtmFrom=vacancy_search_list,"Python,SQL,BI-системы,Базы данных,Математическая статистика,Автоматизация отчетности,Tableau"
Computer Vision Engineer,ТОО Smart Parking Technologies,Не указано,Не указано,"Parqour - казахстанский быстроразвивающийся IT стартап, занимаемся автоматизацией парковочных систем в Казахстане и в странах дальнего зарубежья, быстро масштабируемся на глобальный рынок. Есть офисы и представительства в США, ОАЭ, Азербайджан, Узбекистан, Кыргызстан. Начинали путь с нескольких ребят, сейчас более 100 сотрудников и мы только растем.

Наша цель - безопасность и оперативность технологических решений. Сокращаем время обработки, даем экологичное решение и удобство для наших клиентов.

У нас своя команда разработки, внедрения и сопровождения. Мы всегда в поиске талантливых профессионалов.

Требования:

- Опыт разработки в области компьютерного зрения и машинного обучения 3+ лет;
- Отличное знание языков программирования C++/C и Python;
- Глубокий опыт работы с библиотеками и фреймворками компьютерного зрения: OpenCV, GStreamer (на уровне оптимизации пайплайнов и глубокого понимания архитектуры);
- Хорошее владение одним или несколькими ML/DL фреймворками: PyTorch, TensorFlow (включая разработку и адаптацию кастомных моделей);
- Умение проектировать и внедрять алгоритмы компьютерного зрения и архитектуры нейронных сетей под задачи бизнеса;
- Уверенный опыт оптимизации и деплоймента моделей с использованием ONNX, TensorRT, NCNN;
- Опыт разработки в средах Linux, работы с SQL, управления проектами через git и контейнеризацию через Docker;
- Глубокое понимание производственных требований к системам ML (robustness, latency, scalability, maintainability).

Будет преимуществом:
- Опыт подготовки моделей для продакшн: quantization, pruning, knowledge distillation, clustering;
- Опыт оптимизации вычислений на GPU, работа с CUDA, cuDNN.

Обязанности:
- Проектирование, обучение и подготовка CV/ML моделей для различных задач (детекция, классификация, сегментация и пр.) с фокусом на продакшн;
- Разработка, оптимизация и внедрение алгоритмов обработки изображений и видеопотоков;
- Построение полноценных пайплайнов от обработки данных до деплоймента моделей;
- Разработка и поддержка API/SDK для работы с обученными моделями, интеграция их в конечные продукты;
- Оптимизация производительности моделей для встраиваемых и серверных решений (Jetson, ARM, x86).

Условия:

Молодой и дружный коллектив, который всегда в развитии и Self-driven;
Обучение за счёт компании. Для профессионального развития, при необходимости за счет компании пройти курсы повышения квалификации или участвовать на конференцию, связанную с вашей работой.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,28 апреля 2025,https://hh.kz/vacancy/120037751?query=Computer+Vision+Engineer&hhtmFrom=vacancy_search_list,"ML,ONNX,C++,Английский — C1 — Продвинутый,Казахский — C1 — Продвинутый,Русский — C2 — В совершенстве"
Exploration Geologist,Частная компания IG Copper and Gold,Не указано,"от 1 000 000 до 1 500 000 ₸ за месяц, на руки","JOB DUTIES/RESPONSIBILITIES:

Manages geological (geophysical, hydrogeological) activities of the geological Company;
Management of all types of exploration and production works;
Compliance with safety rules during Exploration;
Conducting regular site inspections and preparing risk/safety assessments;
Work proficiently in a team environment with minimal supervision;
Reviewing, examining, compiling, and digitizing historical data
GIS support;
Field man with experience on solid minerals in the fields:
Geological mapping

Sampling (chip, grab, channel, core, cutting samples);

Geological and geotechnical logging;
Coordinating and supervising drilling operations;
Mentoring of junior staff to enhance their technical skills and capabilities;
Targeting of exploration work;
Exploration plan design and budgeting;
Coordination and supervision of field, laboratory, geological, and geophysical operations;
Collection, analysis and interpretation of infrared spectroscopy data

quality control;

Logistics and maintenance of vehicles;
Willingness to perform other duties as necessary to ensure the success of the IGCG;
Daily, weekly, monthly, and annual reporting

REQUIRED EDUCATION, WORK EXPERIENCE & TRAINING:

Bachelor’s degree, Master’s degree in Geology or Geological Engineering.
Work experience > 3 years

TECHNICAL SKILLS:

Familiarity with Microsoft Office programs, QGIS, LeapFrog, Clino Field Move, ArcGIS;
Can work safely;
Can work responsibly and independently;
Strong work ethic;
Positive attitude and aptitude to accept a challenging and dynamic work environment;
Excellent written and communication skills;
Team oriented.
English language: B2
Kazakh language: B1

Full-Time 5/2
Frequent field trips",3–6 лет,Полная занятость,График: 6/1 и другие варианты,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120018893?query=Data+Engineer&hhtmFrom=vacancy_search_list,Не указано
Специалист поддержки DCS,ТОО KAZ MINERALS.MANAGMENT,Не указано,Не указано,"Обязанности:
Развивать и поддерживать отказоустойчивость промышленных систем DCS, IED.
Оперативно реагировать на аварийные ситуации в работе систем DCS, IED.
Принимать оперативные меры по восстановлению систем DSC, IED при их сбоях или выходе строя.
Выявлять неисправности и решать вопросы, связанные с обеспечением соответствующего уровня производительности промышленных систем.
Проводить тестирование и ремонт неисправного оборудования.
Выполнять работы в подключении, тестировании и модификации ПЛК/Scada перед внедрением.
Анализировать причины неполадок и неисправностей системы, вносить предложения по их устранению и профилактики, улучшать качество и надежность промышленных систем управления и электроснабжения (DCS, IED).
Поддержка, устранении неполадок ПЛК, систем DCS 800хА, MicroSCADA, сетей Profibus и Modbus, а также сети ЕС61850 и соответствующем оборудовании.
Содействовать ежедневному, еженедельному и ежемесячному планированию работ и мероприятий по электрическим и промышленным системам.
Расследовать аварий и повреждения систем.
Создавать, внедрять и тестировать планы аварийного восстановления систем DCS, IED.
Производить установку и техническое обслуживание программного обеспечения систем управления DCS, IED.
Проводить контрольные проверки работоспособности и эффективности действующих систем и технических средств мониторинга и реагирования, разрабатывать предложения по совершенствованию и повышению эффективности принимаемых мер.
Участвовать в процессе принятия решений о внедрении или модернизации компонентов DCS, IED систем.
Взаимодействовать со сторонними компаниями по вопросам, связанным с обеспечением доступа, работоспособности промышленных систем управления и электроснабжения (DCS, IED).
Подготовка и введение организационно-распорядительной документации:
Разработка политик, процедур, регламентов компании по эксплуатации, развитию/расширению систем промышленной связи.
Требования:
Опыт работы в проектировании, внедрении и/или обслуживании систем управления систем автоматизации, SCADA.
Знание принципов построения, особенностей проектирования, внедрения, эксплуатации систем DCS (distributed control system), IED (Intelligent Electronic Device).
Знание стандартов и протоколов систем DCS, IED.
Опыт ведения проектов в области DCS, практический опыт в реализации крупных проектов.
Умение составлять технические задания, технические и эксплуатационные документации.
Работа со сторонними организациями (вендорами, поставщики и др.).
Желание и возможность проявить себя в условиях поддержки существующего бизнеса и развития новых технологий.
Продвинутые знания в области АСУТП: Понимание ключевых аспектов автоматизации технологических процессов горнорудный предприятий. металлургии и специфики работы меднообогатительных комбинатов.
Экспертиза в системах ABB: Глубокие теоретические и практические знания систем ABB 800xA и MicroSCADA Pro, включая продвинутые функции, настройку, масштабирование и интеграцию с другими системами.
Опыт работы с промышленными коммуникационными протоколами, используемыми в АСУТП, такими как IEC 61850, IEC 60870-5-101/104, Modbus TCP/RTU, PROFIBUS и PROFINET.
Умение программировать и конфигурировать системы управления ABB с использованием инструментов программирования (например, Control Builder M) и знание языков программирования, таких как IEC 61131-3.
Управление электрическими сетями: Понимание принципов управления и мониторинга электрическими сетями, включая распределенные системы автоматизации подстанций (SAS) и системы управления дистрибутивной энергетикой (DMS).
Знание сетевых технологий Cisco: Глубокое понимание и практический опыт работы с линейкой промышленного оборудования Cisco, включая маршрутизаторы, коммутаторы и МСЭ, на уровне сертификации CCNP или выше. Это включает в себя, но не ограничивает, знание архитектуры промышленной сети, протоколов PTP, CIP, MODBUS TCP, IGMP, PIM, MLD, VLAN, QoS и т.д. и принципов построения высокозащищенных промышленных сетей.
Разработка и внедрение сетевых решений: Способность разрабатывать и реализовывать сетевые решения, соответствующие требованиям промышленной безопасности и надежности. Это включает создание и поддержку сетевой документации, планирование масштабируемости сети, а также анализ и устранение узких мест производительности.
Опыт формирования и оформления технических спецификаций.
Навыки по устранению неполадок в работе промышленных сетей.
Знание нормативно-правовой базы РК и международных стандартов в области АСУТП в горнорудной отрасли.
Условия:
График 5/2;
Медицинское страхование.",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,28 апреля 2025,https://hh.kz/vacancy/120027302?query=Business+Intelligence+Developer&hhtmFrom=vacancy_search_list,Не указано
