title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Категорийный менеджер,ТОО Marvel Kazakhstan,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Обязанности:

Анализ рынка и поиск новых товарных ниш;

Выполнение плановых показателей по объему продаж и маржинальности;

Организация распродаж, рекламный кампаний и других промо;

Парсинг;

Работа со стоком;

АВС-анализ, ротация ассортимента, ввод новинок;

Курирование менеджеров по продажам;

Постоянный мониторинг конкурентной среды;

Подготовка и участие в переговорах с бренд-холдерами;

Принимает участие в создании торговых планов до их финального утверждения;

Работа с действующими аккаунтами компании в маркетплейсах;

Анализ статистики продаж, маржинальности - в сравнении с конкурентами;

Взаимодействие с техподдержкой площадок;

Автоматизация и оптимизация процессов работы;

Маркетинговая стратегия;

Работа и внедрение CRM;

Закуп товара у поставщиков.

Требования:

MS Excel;

Английский язык – средний, продвинутый;

Казахский язык – средний, продвинутый;

Базовые знания в IT будут преимуществом.

Преимущества:
График работы с 09.30 до 18.30 (5/2), в офисе;",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/120007852,"Ценообразование,Анализ ассортиментной линейки,Работа с большим объемом информации,Прогнозирование,Планирование закупок,Анализ данных,Аналитика продаж"
Менеджер отдела продаж,ТОО BAcademy,Вакансия опубликована 10 мая 2025 в Алматы,"от 200 000 до 650 000 ₸ за месяц, на руки","Мы ищем менеджеров, которые хотят хорошо зарабатывать.

Добрый день, дорогой менеджер! Описание этой вакансии написал директор, он же владелец бизнеса.

Давай познакомимся! Меня зовут Бакыт Шамырканов Я считаю, что компания – это люди, и отношение предпринимателя к сотрудникам напрямую влияет на успех бизнеса..

О нашей компании:

Моя компания помогает бухгалтерам и финансистам обучаться новым профессиям, получать работу с лучшими условиями и добиваться повышения. Например, мы учим бухгалтеров финансовому анализу, даем расчёты, разбираем кейсы и помогаем людям получать повышение.

Мы ищем, менеджеров у кого:

Опыт от 3-х лет в активных продажах
Опыт в образовательных центрах
Опыт в онлайн продажах
Умение находить контакт с клиентами, быть активным и целеустремленным
Опыт работы в Битрикс24 приветствуется
Обязательное условие выполнение нормативов: 40 звонков в день, 2 часа активных разговоров в течение рабочего дня.
Наличие компьютера/ноутбука, гарнитуры для удаленной работы.

Что мы предлагаем:

Фиксированный Оклад 200 тыс тенге +бонусы от продаж (через 3 месяца успешной работы поднимаем оклад до 300тыс. тенге)
Официальное трудоустройство.
График работы: 5 дней с 10:00 до 19:00. (СБ и ВС - выходной день)

Конкурсный отбор кандидатов открыт до 15 февраля 2024 г.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,10 мая 2025,https://hh.kz/vacancy/119943504,"Активные продажи,Планирование продаж,Холодные продажи,Работа с CRM,Выявление потребностей,Теплые продажи"
Системный аналитик,ТОО МФО Деньги говорят,Вакансия опубликована 9 мая 2025 в Алматы,"от 600 000 до 700 000 ₸ за месяц, на руки","Мы — Prodengi Group

Финтех-экосистема, объединяющая технологии, аналитику, диджитал и социальную миссию

В наш состав входят:

Prodengi.kz — первый финансовый маркетплейс в Казахстане: кредиты, депозиты, страховки и услуги для бизнеса — всё в одном месте.
Geeksoft — наша in-house IT-команда: разработка, аналитика, инженерия, дизайн.
Click — креативное digital-агентство: реклама, SMM, крупные бренды в клиентах.
TengeDa — микрофинансовая компания с удобными решениями для людей и бизнеса.
Jetu — социальный проект: помогаем людям разобраться с долгами и повысить финансовую грамотность — бесплатно и по-человечески.

Сейчас вакансия открыта в команде Geeksoft — IT-сердце нашей группы, где рождаются продукты, решения и новые возможности.

Хочешь быть тем, кто превращает хаос бизнес-требований в понятные схемы, диаграммы и реально работающие решения? Тогда тебе к нам

Что ты будешь делать:

Глубоко разбираться в процессах и раскладывать их по полочкам

Собирать и прорабатывать бэклог, писать BRD, user stories, use cases

Строить UML, BPMN, Wireframes, описывать интеграции

Общаться с командой разработки, тестирования и бизнесом

Работать с продуктами: Figma, Miro, Confluence, Jira, Postman, SQL-инструменты

Разбираться в архитектуре ИТ-систем, REST, API и базовых форматах данных

Помогать создавать удобные, понятные и масштабируемые решения

Что мы ждём от тебя:

Опыт в продуктовой/платформенной команде

Понимание жизненного цикла разработки (SDLC)

Навыки документирования (BRD, SRS, FSD и пр.)

Знание реляционных СУБД и SQL на среднем уровне

Опыт прототипирования интерфейсов и построения схем

Владение UML, BPMN, IDEF0, знание DDD

Спокойствие, структура, критическое мышление и умение задавать «те самые» вопросы

Условия:

График: стандартная пятидневка, по 8 часов — всё чётко и без сюрпризов.
Формат работы: 3 дня в офисе, 2 дня можно поработать из дома — если тебе так удобнее. Гибкость рулит!
Развозка: заберём и довезём — всё для твоего комфорта.
Qamqor: наша фирменная система бенефитов. Много интересного — от приятных бонусов до полезных штук. Выбирай, что по душе!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,9 мая 2025,https://hh.kz/vacancy/119552895,Не указано
Мобилограф,ИП Sanber Agency,Вакансия опубликована 9 мая 2025 в Алматы,Не указано,"Sanber Agency — маркетинговое агентство, которое помогает брендам расти через стратегию, контент, аналитику и системный подход.
Мы ищем Мобилографа, который не просто исполнитель, а любит снимать. Хочет расти, быть частью команды и работать с контентом, которым можно гордиться.

Что мы предлагаем?
Команду, где ты не один
Ты работаешь вместе с SMM-специалистом, дизайнером, руководителем.
Мы всегда рядом, чтобы направить, помочь и подхватить идею.

Понятные задачи, а не хаос
Ты получаешь чёткое ТЗ, продуманные сценарии, подборки референсов.
Не нужно выдумывать на ходу — ты сосредоточен на съёмке и качестве.

Твоё мнение имеет вес
Видишь, как снять лучше — говори.
Мы ценим инициативу и креатив, у нас не просто “делай как сказали”.

Проекты, которыми можно гордиться
Ты снимаешь для известных брендов, международных компаний и бизнесов.
Это сильное портфолио, опыт и чувство — “я делаю круто”.

Гибкий и удобный график работы
Мы не следим, сколько ты сидишь на стуле — нам важен результат.
Гибкий график, работа на съёмках и на монтаже, без привязки к офису.

Обучение и рост в компании
Обучение внутри команды — мы делимся знаниями, опытом и растем вместе.

Чем ты будешь заниматься:
• Снимать контент для Instagram, TikTok, Shorts
• Работать в паре с SMM и креативной командой
• Участвовать в обсуждениях контента
• Монтировать — быстро, чисто, со вкусом и ритмом
• Доводить съёмки до классного результата

Что нам важно:
• Наличие телефона последних Pro-версий
• Чувство кадра, трендов, света, композиции
• Уверенное владение мобильным монтажом
• Насмотренность, вкус, креативность
• Грамотность в тексте и речи (для субтитров и сторителлинга)
• Наличие стабилизатора, света, микрофонов — будет плюсом",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,9 мая 2025,https://hh.kz/vacancy/119705262,Не указано
Кредитный менеджер,ТОО МФО Swiss Capital (Свисс Капитал),Вакансия опубликована 9 мая 2025 в Алматы,"от 183 296 до 400 000 ₸ за месяц, на руки","Swiss Capital — международная микрофинансовая компания с амбициозными целями. Мы расширяем команду и ищем энергичных, надёжных сотрудников, готовых расти вместе с нами.

Почему выбирают нас?

• Стабильность международной компании;
• Обучение и поддержка с первого дня;
• Прозрачная система мотивации и карьерного роста;
• Современные инструменты и стандартизированные процессы;
• Реальная возможность влиять на развитие бизнеса.

Ваши задачи:

• Выдача микрозаймов под залог недвижимости и автомобилей;
• Распространение рекламных материалов, выполнение планов;
• Консультирование клиентов по условиям кредитования;
• Оценка платёжеспособности, проведение финансового анализа;
• Сопровождение клиентов до полного погашения займа.

Наш идеальный кандидат:

• Имеет опыт работы в МФО или банке от 1 года;
• Образование: средне-специальное или высшее;
• Легко находит подход к людям;
• Уверенный пользователь ПК;
• Ответственный, стрессоустойчивый;
• Свободно владеет русским и казахским языками.

Мы предлагаем:

• Оформление согласно ТК РК;
• Конкурентную зарплату: оклад + бонусы;
• Ежегодный оплачиваемый отпуск;
• График 5/2 с 10:00 до 19:00;
• Медицинское страхование;
• Возможность профессионального и карьерного роста.

Готовы к новым вершинам вместе с нами?
Присылайте резюме — мы ждём именно вас!",1–3 года,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,9 мая 2025,https://hh.kz/vacancy/120120909,"Активные продажи,Финансовая отчетность,Заключение договоров"
Финансовый аналитик,Дочерняя компания АО Банк ЦентрКредит ТОО BCC Leasing,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Обязанности:

Финансовое планирование, бюджетирование и анализ отклонений;

Подготовка управленческой и финансовой отчетности;

Контроль движения денежных средств;

Контроль финансовых показателей;

Участие в постановке и оптимизации финансово-бухгалтерских процессов;

Ведение отчетности по проектам, взаимодействие с бухгалтерией;

Взаимодействие с аудиторами, с банком;

Требования:

Высшее образование в сфере финансов, экономики или бухгалтерского учета;

Опыт работы от 3 лет на позиции финансиста или заместителя главного бухгалтера;

Знание бухгалтерского учета, понимание налогового учета;

Уверенный пользователь 1С, Excel;

Умение составлять и анализировать финансовую и управленческую отчетность;

Аналитическое мышление, внимательность к деталям;

Условия:
График работы 5/2 с 10-19:00 (09-18:00);
Офис в центре города- Достык 97;
Молодой коллектив профессионалов своего дела;
Стабильная заработная плата 2 раза в месяц + квартальный KPI;
Медицинская страховка;
Компенсация при рождении ребенка;
Бесплатный тренажерный зал;
Обучение за счет компании; (Lerna)
Корпоративный психолог;",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119939874,Не указано
Маркетолог,ТОО Freedom Telecom Operations,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Freedom Telecom - современная телекоммуникационная компания, развивающая на рынке Республики Казахстан широкополосный доступ к сети интернет в каждый дом и открытый доступ Wi-Fi в крупных городах. Мы работаем в тесном сотрудничестве с мировыми производителями оборудования - программного обеспечения.

Обязанности:

Реализация маркетинговой стратегии
Участие в разработке POS-материалов
Организация BTL-акций
Заказ мерча и сувенирной продукции
Наружная реклама
Брендирование территории
Участие в организации съемок
Аналитика по итогам проведения рекламных мероприятий (оффлайн)
Продвижение бренда компании
Участие в организации мероприятий (конференции, форумы, выставки)
Анализ конкурентов
Подготовка e-mail-рассылок
Активное взаимодействие со смежными отделами
Постоянный поиск наилучших практик по совершенствованию инструментов маркетинга
Отслеживание трендов маркетинга
Тестирование гипотез
Требования:
Коммуникабельность, инициативность, аналитическое и творческое мышление, умение проводить презентации, ответственность, умение работать с большими объемами данных, многозадачность, целеустремленность
Условия:
График 5/2, с 9:00 до 18:00;
Свободный дресс-код;
Привилегии от экосистемы Freedom Holding;
Экстра days off, помимо отпускных и больничных;
Материальная помощь по памятным событиям;
Самые инновационные, амбициозные проекты и задачи;
Карьерный рост в команде дружных профессионалов.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119802344,Не указано
Главный менеджер Финансового управления (отчетность),ТОО Халык Актив,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Обязанности:
Ежемесячное формирование отчетности;
Автоматизация форм отчётности;
Соблюдение сроков и полноты внутренней и внешней отчетности;
Участие в процессе бюджетирования и планирования;
Своевременное предоставление обратной связи по запросам внутренних и внешних пользователей.
Требования:
Знания основ финансового анализа;
Знания программы EXCEL (продвинутый уровень);
Формирование и автоматизация отчетности в EXCEL;
Умение работать самостоятельно и в команде;
Умение формировать бюджет и контролировать его исполнение;
Умение формировать управленческую отчетность;
Навыки делового общения и переписки;
Стрессоустойчивость;
Способность хорошо понимать процессы, процедуры и системы, действующие внутри Компании;
Знание управленческого и бухгалтерского учета;
Порядок составления финансовых планов, прогнозных балансов и бюджетов денежных средств, планов реализации продукции (работ, услуг);
Стандарты финансового учета и отчетности;
Опыт работы в банковской сфере, сфере недвижимости, хорошее знание 1С-бухгалтерия.
Условия:
Режим труда и отдыха: пятидневка, с 09.00 ч.до 18.00 ч., с перерывом с 13.00 ч. до 14.00 ч.;
Трудовой отпуск 26 календарных дней;
Премирование (квартальное, годовое);
ДМС;
Оформление в соответствии с Трудовым законодательством.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,10 мая 2025,https://hh.kz/vacancy/119572353,"Финансовая отчетность,1C: Бухгалтерия,1С: Предприятие 8,Бухгалтерский учет,Деловая переписка,МСФО,налоговый и бухгалтерский учет,Моделирование,Прогнозирование,Финансовый анализ"
Country CEO/Генеральный директор,ТОО Sortex Techno,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Genau – быстрорастущая международная компания (Казахстан, Россия, Узбекистан), специализирующаяся на продажах фитнес оборудования.

Сейчас мы в поиске Country CEO в Казахстане — это лидер бизнеса, который берёт полную ответственность за P&L, продажи, маркетинг, операционную эффективность и локальную команду. Это не позиция “операционного координатора” — это роль для сильного, стратегического и амбициозного управленца, который стремится масштабировать бизнес, управлять цифрами и командой, и каждый месяц делать результат лучше, чем в прошлом.

Обязанности:

Продажи, рост и коммерческая эффективность

Ответственность за выручку, маржинальность и выполнение планов по прибыли;

Анализ и развитие каналов продаж (маркетплейсы, D2C, оффлайн, новые партнёрства);

Совместная работа с маркетингом и продуктовыми командами для роста продаж.

Управление маркетингом (совместно с HQ)

Контроль локального исполнения централизованных маркетинговых стратегий;

Ответственность за эффективность рекламных кампаний, влияние креативов и правильную локализацию;

Оценка и оптимизация маркетинговых показателей: CPA, ДРР, ROMI, юнит-экономика.

Операционное управление

Контроль логистики, склада, клиентского сервиса, документооборота;

Оптимизация процессов, сокращение издержек, повышение качества клиентского опыта;

Внедрение стандартов HQ и контроль за их исполнением.

Управление командой

Найм, обучение и развитие локальной команды (менеджеры, маркетинг, сервис, логистика);

Формирование культуры высокой ответственности и ориентации на результат;

Увольнение неэффективных сотрудников, быстрая реакция на слабые звенья.

Стратегия и развитие рынка

Анализ локального рынка, конкурентов, возможностей для роста;

Инициирование новых идей и стратегий продвижения, ассортиментных предложений, оффлайн-инициатив;

Выстраивание долгосрочной стратегии развития бренда в Казахстане.

Финансовая аналитика и отчётность

Глубокое понимание P&L, маркетинговой эффективности и юнит-экономики по продуктам и каналам;

Еженедельная и ежемесячная отчётность CEO, CFO и маркетинговой команде HQ;

Работа с бюджетами, cash-flow, ROI и операционной эффективностью.

Требования:

Опыт управления бизнесом или коммерческим подразделением с P&L-ответственностью от 3 лет (желательно в e-commerce, b2c бизнесах, маркетплейсах, рознице);

Умение разбираться в цифрах: выручка, прибыль, маржинальность, CPA, CAC, ROMI, ROI и т.д.;

Опыт управления кросс-функциональной командой: маркетинг, логистика, сервис, продажи;

Способность быстро принимать решения, ставить цели и добиваться их исполнения;

Навык жёсткого, но конструктивного лидерства: умение требовать, увольнять, нанимать, собирать сильную команду!

Проактивность, высокая внутренняя планка, ориентация на результат, а не “процесс ради процесса”;

Желательно: опыт работы в международной или быстрорастущей локальной компании с высокой конкуренцией.

Что мы предлагаем:

Работа с сильным международным брендом и сильной HQ-командой;

Высокая степень автономности и реальное влияние на результат;

Прямое взаимодействие с CEO и ключевыми руководителями компании;

Конкурентная заработная плата + бонусы за выполнение планов по выручке, прибыли и эффективности;

Возможность построить сильную, результативную команду и масштабировать бизнес в регионе;

Работа в быстрорастущей компании с амбициозными целями и реальной поддержкой HQ.

Если вы — тот, кто умеет не просто “держать бизнес на плаву”, а делать x2 за счёт системности, настойчивости, драйва и любви к цифрам — мы ждём вас.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,10 мая 2025,https://hh.kz/vacancy/119801958,Не указано
Интернет-маркетолог (Performance / Digital Marketing / Специалист по привлечению трафика),ТОО Swiss Watches Kazakhstan,Вакансия опубликована 10 мая 2025 в Алматы,Не указано,"Привет!

Мы — компания ""Первый Часовой"", и сейчас в нашу команду требуется сильный интернет-маркетолог!

О нас

Компания ""Первый Часовой"" — сеть магазинов и онлайн-платформа по продаже брендовых часов в среднем ценовом сегменте. Мы работаем на рынке более 25 лет, обслужили свыше 10 000 довольных клиентов, сотрудничаем с топовыми мировыми брендами часов.

Наша миссия: создавать доверие, ценить время клиентов и предлагать лучшие решения в мире часов.

Наши ценности: качество, развитие, уважение к партнерам и покупателям.

На данном этапе мы активно масштабируем бизнес и строим системный маркетинг: выстраиваем сквозную аналитику, усиливаем лидогенерацию, внедряем строгую дисциплину выполнения проектов.

Мы в поиске инициативного и амбициозного интернет-маркетолога, готового выстраивать системный маркетинг с нуля.

Цель должности:

Ежемесячное увеличение количества и качества лидов в заданных CPL и плановых объемах.
Построение системной лидогенерации.
Выстраивание сквозной аналитики и прозрачной отчетности по трафику и продажам.
Генерация гипотез для роста трафика, конверсии и LTV.
Расширение каналов трафика через регулярное тестирование новых источников.

Обязанности:

Стратегия и планирование:

Разработка маркетинговой стратегии компании и медиаплана на квартал/год.
Построение прогнозов по трафику, лидам и продажам.
Генерация и тестирование гипотез по оптимизации маркетинга.

Привлечение трафика и лидогенерация:

Запуск рекламных кампаний в Meta Ads, Google Ads, Яндекс.Директ.
Организация ретаргетинга и сегментации аудиторий.
Оптимизация рекламных бюджетов под показатели ROI/ROMI.
Выстраивание омниканальной воронки продаж.
Развитие органического трафика через соцсети и работу с аудиторией в Instagram, Facebook и других площадках.
Непрерывный поиск, тестирование и внедрение новых каналов привлечения трафика.

Аналитика и контроль:

Внедрение и развитие сквозной аналитики (Google Analytics 4, CRM-связки, Roistat/аналогичные системы).
Мониторинг CPL, CPA, CPO, ROI, ROMI.
Подготовка еженедельных и ежемесячных аналитических отчетов.

Исследования и конкурентная разведка:

Формирование базы конкурентов: цены, акции, продуктовые предложения.
Мониторинг трендов онлайн-торговли и предпочтений клиентов.
Анализ новых каналов продвижения.

Контент и поддержка продаж:

Продюсирование создания кейсов, статей, интервью.
Разработка материалов для отдела продаж.
Участие в создании офферов, акций и спецпредложений.

Управление командой:

Постановка задач директологам, таргетологам, SEO, email-маркетологам и SMM-специалистам.
Постановка задач и контроль работы SMM-специалиста: контент-план, визуальная стратегия, продвижение.
Контроль работы специалистов: качество, сроки выполнения задач.
Планирование спринтов по Ганту и контроль исполнения в срок.

Дополнительно:

Построение системы повышения индекса потребительской лояльности (NPS).
Сегментация клиентской базы и формирование стратегий для увеличения LTV.
Координация креативов и фотоконтента для соцсетей совместно с дизайнерами и копирайтерами.

Требования

Опыт работы в интернет-маркетинге от 2 лет.
Опыт в B2C, e-commerce, желательно работа с маркетплейсами.
Умение строить систему лидогенерации с нуля.
Практический опыт работы с рекламными системами Meta, Google, Яндекс.
Опыт настройки сквозной аналитики.
Навыки конкурентного анализа, исследования рынков.
Сильный навык планирования и проектного управления.
Аналитический склад ума, инициативность, готовность брать ответственность.

Что мы предлагаем:

Официальное оформление.
Достойный уровень заработной платы и премии по KPI.
Возможность карьерного роста до Head of Marketing.
Участие в реальном росте компании, влияние на стратегические решения.
Профессиональное обучение и развитие
Работа в дружной и амбициозной команде.
Четкие цели и понятная система управления.
Корпоративные скидки на продукцию.
Участие в профессиональных выставках и конференциях.
Быстрое развитие компетенций и поддержка со стороны руководства.
Интересные проекты и вызовы.

Система мотивации

Фиксированный оклад: — 280 000 – 700 000 тенге (до вычета налогов).

Переменная часть:

Бонус за выполнение плана по количеству и качеству лидов.
Дополнительные премии за выполнение ключевых маркетинговых задач месяца (запуск нового лендинга, внедрение сквозной аналитики, обновление рекламных креативов, разработка email-стратегий и т.д.).

Итого: При выполнении всех плановых показателей ваш доход может достигать до 700 000 тенге в месяц.

Почему выбирают нас:

Мы ценим инициативность, ответственность и стремление к развитию.
Мы даем реальную свободу влияния на бизнес-процессы.
Мы растем сами и помогаем расти тем, кто с нами.

Начните сопроводительное письмо с фразы:

""Я хочу привести вашему бизнесу новых клиентов через эффективный маркетинг.""

⏳ Важно:

Вакансия открыта до: 10.05.2025

Готовы стать частью команды ""Первого Часового"" и развивать маркетинг нового уровня? Откликайтесь прямо сейчас!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 9,Формат работы: гибрид,10 мая 2025,https://hh.kz/vacancy/120023494,"Интернет-реклама,Яндекс.Метрика,Автоматизация маркетинговых кампаний,Маркетинговые метрики,Медийная реклама,Таргетинг,Лидогенерация,Оптимизация маркетинговых кампаний,Internet Marketing,Интернет-маркетинг,Ремаркетинг,Push-маркетинг,CRM-маркетинг"
HR менеджер,ТОО Актуаль Клуб Оптика ЛТД,Вакансия опубликована 9 мая 2025 в Алматы,"от 350 000 до 450 000 ₸ за месяц, на руки","ВНИМАНИЕ! КОНКУРС НА ВАКАНСИЮ ОТКРЫТ ДО 25 МАЯ 2025 ГОДА !

ЧЕМ НУЖНО ЗАНИМАТЬСЯ?

Закрытие вакансий компании: поиск кандидатов через различные каналы (рекрутинговые порталы, социальные сети, рекомендации и др.);
Активное использование альтернативных источников подбора;
Организация адаптации сотрудника, его сопровождение на испытательном сроке: настройка стажировочного периода, назначение наставников в салонах;
Активное взаимодействие с руководителями подразделений и кандидатами на всех этапах подбора;
Участие в разработке и внедрении систем мотивации персонала;
Формирование резерва кандидатов;
Поддержание укомплектованности действующих и открывающихся магазинов;
Ведение отчетности и аналитики по подбору персонала: анализ данных по персоналу(текучесть, вовлеченность, эффективность);
Оптимизация процессов коммуникации между сотрудниками;
Организация тимбилдингов, корпоративных мероприятий;
Проведение опросов среди сотрудников;
Участие в проведении аттестации и тестирование сотрудников;
Мониторинг трендов подбора, анализ рынка труда.

ЧТО МЫ ОЖИДАЕМ ОТ ВАС?

Имеете опыт закрытия вакансий от 2-х лет;
Отличные лидерские качества, развитые коммуникативные навыки;
Любите подбор, умеете делать его быстро и качественно, используя различные инструменты;
Инициативны, готовы искать разные пути решения проблем.
Вникаете в детали, у вас проактивный подход, готовность помочь, умеете работать самостоятельно и в команде;
Всегда добиваетесь конструктивной обратной связи и сами умеете её давать;
Следите за трендами рекрутинга, HR и бизнеса, готовы предлагать идеи для внедрения и улучшения;

ЧТО ВЫ ПОЛУЧИТЕ?

Официальное оформление в соответствии с действующим ТК РК– полное обеспечение социальных гарантий;

Полная занятость, график работы: 5/2, с 9:00 до 18:00 / 10:00-19:00, формат работы - офлайн

оплата 350 000 оклад на руки + KPI 10 000 тенге за каждого нанятого сотрудника

3 дня оплачиваемой стажировки в салоне - ознакомление с компанией, услугами и продуктами, 3 месяца испытательный срок;

ОСОБЫМ ПРЕИМУЩЕСТВОМ ДЛЯ ВАС БУДЕТ:

Удобный офис в центре города Алматы

Грамотное руководство и сплоченная команда. Многие сотрудники работают более 15 лет - это показатель нашей стабильности и постоянного роста.

Своевременная оплата труда 2 раза в месяц.

Дополнительные приятные бонусы: скидки для сотрудников на приобретение товаров и услуг.

Премирование на праздники.
Материальная помощь при различных жизненных ситуациях.

Постоянное развитие, участие в новых проектах компании.

Два раза в год предоставляется бесплатная диагностика зрения, а для членов семьи сотрудников действует скидка 50%
Скидка до 70% на продукцию компании.

Официальное трудоустройство по ТК РК, включая оплачиваемый отпуск, больничные, обязательное медицинское страхование.

ПРИСОЕДИНЯЙТЕСЬ К НАШЕЙ КОМАНДЕ И СОЗДАВАЙ ЯСНОЕ БУДУЩЕЕ ВМЕСТЕ С ACTUAL OPTIC!

ВНИМАНИЕ! КОНКУРС НА ВАКАНСИЮ ОТКРЫТ ДО 25 МАЯ 2025 ГОДА !

ОСТАВЛЯЙТЕ ОТКЛИК НА ВАКАНСИЮ, И НАШ HR СВЯЖЕТСЯ С ВАМИ В ТЕЧЕНИЕ НЕСКОЛЬКИХ ЧАСОВ.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,9 мая 2025,https://hh.kz/vacancy/119700122,Не указано
