title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Senior Data Analyst (CVM),"Beeline, ТМ",Вакансия опубликована 14 мая 2025 в Астане,Не указано,"Ключевые задачи:

Анализировать эффективность маркетинговых кампаний;
Придумывать и проверять гипотезы по повышению эффективности рекламных кампаний;
Развивать отчетность и структуру метрик;
Искать точки роста бизнеса, изучать поведение пользователей, влиять на развитие продукта и бизнеса.

Чего мы ждём:

Аналитический склад ума;
Высшее образование (математика, программирование, экономика, инженерия);
Коммуникабельность и умения работать в команде;
SQL advanced;
Python - advanced (Pandas, Seaborn, Scipy, PySpark);
HDFS – base;
A/B tests;
MS Office (Word, Excel, Power Point)-advanced;
MS Power BI - advanced.

Пожалуйста, в сопроводительном письме укажите:

Свои зарплатные ожидания;
Уровень владение SQL: как часто приходилось применять в работе, какими запросами пользуетесь?
Причины пойти к нам:

​​​​​",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,14 мая 2025,https://hh.kz/vacancy/120503270,Не указано
"Консультант проекта ERP (Казначейство, Бюджетирование)",ТОО Sary-Arka Copper Processing,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Группа компаний Caravan Resources - это группа компаний, ориентированных на горнорудную, строительную и проектную отрасли. Мы специализируемся на производстве катодной меди и золота, а также на предоставлении высококачественных услуг по проектированию и строительству промышленных объектов в горнодобывающей индустрии.

Активы компании присутствуют в трех регионах Казахстана: в области Улытау, Карагандинской и Костанайской областях. В настоящее время ведутся геологоразведочные работы в Костанайской области

Обязанности:
Моделирование процессов в 1С
Настройка 1С в рамках функционального модуля
Постановка задач Разработчикам
Консультирование Пользователей по работе в 1С
Использование обработок 1С (Загрузка Таблиц, сопоставление данных, изменение реквизитов)
Требования:
Опыт работы в сфере не менее 3 лет на позиции Консультант-Аналитик (Казначейство, Бюджетирование)
Высшее образование (Экономика, Бухгалтерия, Финансы)
Опыт внедрения систем оперативного учета уровня ERP, предпочтительно на платформе 1С: ERP, УХ, КА
Опыт построения бизнес процессов – схематически, MS Visio, Draw io
Экспертные знания в области Казначейства и Бюджетирования, для оказания качественных консультаций Пользователей – уровня ТОП Менеджмента
Условия:
График работы 5/2, с 8:30 до 17:30
Офис на пересечении Абая-Достык",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,13 мая 2025,https://hh.kz/vacancy/120480101,Не указано
Риск-менеджер в Алматинский Городской филиал,АО Народный банк Казахстана. IT,Вакансия опубликована 14 мая 2025 в Алматы,Не указано,"Крупнейший универсальный коммерческий банк Казахстана приглашает тебя в свою команду. Мы ищем талантливых людей, готовых развиваться и расти вместе с нами.

Группа Halyk – это более 17 000 сотрудников в Казахстане и ряде других стран. Наш банк успешно работает на благо своих клиентов уже 100 лет. Мы оказываем услуги во всех сегментах финансового рынка: банковском, страховом, ценных бумаг, лизинговом.

Что ты будешь делать:

Подготовка риск-заключения/андеррайтинг по кредитным заявкам МБ по процессу ЦПР;
Контролировать соблюдение лимитов по программам кредитования и полномочия по кредитным проектам;
Осуществлять мониторинг соблюдения требований внутренних нормативно-регламентных документов при принятии решений;
Участвовать в работе Кредитных Комитетов филиала/КПК/ЦПР;
отрабатывать запросы руководства.

Что мы ждем от тебя:

Аналитические способности;
Коммуникабельность;
Способность принимать решения;
Стрессоустойчивость;
Знания финансового анализа по МСФО и по системе EBRR малого бизнеса.

Мы предлагаем:

Уникальный опыт, интересные задачи и проекты;
Применение инновационных технологий в работе;
Обучение и тренинги;
Конкурентная оплата труда в соответствии с международными стандартами.

Заинтересовала вакансия? Откликайся!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,14 мая 2025,https://hh.kz/vacancy/120502936,Не указано
Старший аналитик-разработчик,"AIR ASTANA, АО",Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Мы ищем квалифицированного и мотивированного старшего аналитика-разработчика для работы над ключевыми системами управления экипажами авиакомпаний и операционными процессами. Эта роль объединяет задачи бизнес-анализа и разработки, обеспечивая эффективность и надежность наших систем, которые играют важную роль в поддержке ежедневных операций авиакомпании.

Основные обязанности включают анализ и сбор бизнес-требований, их преобразование в технические спецификации, а также разработку, тестирование и поддержку реализованных решений.

В рамках этой роли вам предстоит изучить и использовать функциональный язык программирования RAVE — специализированного инструмента для создания и внедрения бизнес-правил, направленных на оптимизацию графиков работы и распределение экипажей. RAVE позволяет разрабатывать сложную логику планирования, учитывая множество факторов, и автоматизировать рутинные процессы. Для успешного освоения RAVE будет предоставлено необходимое обучение, чтобы эффективно применять его в ежедневной работе.

ОБЯЗАННОСТИ:

Администрирование и поддержка систем:

Обеспечение технической поддержки и обслуживания всех операционных систем авиакомпании.
Мониторинг производительности системы, обеспечение надежности и времени безотказной работы в соответствии с соглашениями об уровне обслуживания (SLA).
Координация с поставщиками для решения проблем и обновления систем

Бизнес аналитика:

Анализ текущих бизнес-процессов, выявление узких мест и предложений по их оптимизации и перевод бизнес-требований в технические задания.
Подготовка детальной документации: спецификаций, требований, пользовательских инструкций.
Сбор, приоритезация, анализ и документирование бизнес-требований от заинтересованных сторон.
Внедрения новых бизнес-приложений, интеграций и других средств автоматизации бизнес-процессов с обеспечением соответствия поставляемых продуктов бизнес-требованиям и операционным целям.
Участие в процессе тестирования: создание тест-кейсов, проверка соответствия функциональности требованиям, подготовка и проведение пользовательского приемочного тестирования (UAT).

RAVE разработка:

Изучение и использование языка RAVE для разработки правил в продукте Jeppesen
Разработка и поддержка правил:
Изучение, реализация и поддержка бизнес-правил для оптимизации процессов составления графиков и распределения экипажей.
Настройка бизнес-логики с учетом специфики продукта Jeppesen и требований авиакомпании.

​​​​​​​Тестирование:

Разработка и выполнение тест-кейсов для проверки корректности работы правил.
Участие в тестировании интеграции RAVE с другими системами, устранение обнаруженных ошибок.
Документирование и передача знаний:
Создание детализированной документации по разработанным правилам, процессам и конфигурациям в RAVE, включая пошаговые руководства.
Обеспечение регулярного обновления документации в соответствии с изменениями в бизнес-правилах и процессах.

​​​​​​​Оптимизация и развитие:

Постоянный поиск возможностей для улучшения существующих правил и повышения производительности системы.
Мониторинг работы системы на базе RAVE и устранение узких мест в конфигурациях.

ТРЕБОВАНИЯ:

Степень бакалавра в области ИТ, компьютерных наук или смежной области.
Минимум 3 года опыта работы в области ИТ-систем.
Минимум 2 года опыта программирования.
Опыт разработки на функциональных языках программирования (Scala, Haskell, F#, Lisp и т.д.), либо на объектно-ориентированных языках (C#, JavaScript, Java, Python) с практическим применением функциональных концепций.
Сильные аналитические и проблемно-решающие навыки, особенно в анализе данных, сборе бизнес-требований и составлении отчетов.
Опыт преобразования бизнес-потребностей в технические решения.
Отличные навыки общения и управления поставщиками.
Внимательность к деталям и проактивный подход к решению проблем.
Умение работать в команде и хорошие межличностные навыки.
Ориентированность на операционное совершенство и постоянное улучшение.

УСЛОВИЯ:

Офис в центре города;
График работы: с 08:00 до 17:00;
Медицинская страховка;
Скидки в параметрах 90% на авиаперелеты для Вас и 2-х близких родственников (в соответствии с действует «Положение о сервисных авиаперевозках»);
Программы лояльности (скидки на услуги компаний для партнеров).",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,13 мая 2025,https://hh.kz/vacancy/120493662,"C#,JavaScript,Java,Python,Scala,Haskell,F#,Lisp,UAT-тестирование,RAVE"
Team Lead MLops,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Мы верим, что новое качество жизни можно нести через реализацию потенциала современных цифровых услуг. Мы первые третий год подряд по скорости и покрытию связи среди операторов Казахстана по версии Ookla. Мы также лучший работодатель страны по версии премии «HR-бренд Центральная Азия».

Мы не боимся менять правила и ставить амбициозные задачи. Всегда требовательны к себе: результатом нашей работы пользуются друзья, близкие, миллионы абонентов по всей стране — и мы сами. У нас принято делиться знаниями, подходами в работе и удачными решениями. Поэтому мы устраиваем внутренние и внешние митапы, ездим с докладами по разным городам и странам.

НУЖНО УМЕТЬ И ЛЮБИТЬ:

Разрабатывать и внедрять стратегии MLOps для поддержки полного жизненного цикла ML-моделей;
Создавать и оптимизировать процессы автоматизации обучения, тестирования и деплоя моделей;
Интегрировать решения машинного обучения с существующими системами и сервисами;
Разрабатывать метрики и системы мониторинга для оценки эффективности ML-моделей в продакшене;
Взаимодействие с командами Data Science, DevOps и разработки для обеспечения бесперебойной работы ML-систем;
Внедрять лучшие практики и стандарты для обеспечения воспроизводимости экспериментов и моделей.

НАС ИНТЕРЕСУЕТ:

4+ лет опыта работы в области MLOps/DevOps;
2+ лет опыта руководства командой разработчиков или инженеров;
Глубокое понимание принципов CI/CD для ML-систем и практический опыт их внедрения;
Опыт работы с контейнеризацией (Docker) и оркестрацией (Kubernetes);
Знание инструментов для управления ML-процессами (MLflow, Kubeflow, Airflow);
Понимание принципов мониторинга и диагностики ML-моделей в продакшене;
Навыки автоматизации процессов тестирования и валидации моделей;
Опыт работы с системами версионирования кода и моделей (Git, DVC);
Знание Python и опыт работы с основными ML-фреймворками (TensorFlow, PyTorch);
Понимание принципов обеспечения безопасности данных и моделей.

​​​​​​​ЗАРПЛАТА - ЭТО ЕЩЕ НЕ ВСЁ:

Гибридный формат работы и гибкое начало рабочего дня;
Профессиональное развитие: участие в митапах, тренингах, конференциях, демо-днях и хакатонах;
Дополнительные 4 дня отпуска — итого 28 календарных дней за год;
Годовой бонус по результатам достижения KPI;
Корпоративная сотовая связь;
Добровольная медицинская страховка со стоматологией и лекарствами с возможностью бесплатно добавить двух близких родственников;
Фитнес-абонементы со скидкой и в рассрочку;
Денежная компенсация за использование личного ноутбука;
Онлайн-платформа бесплатной психологической помощи;
Доступ к корпоративной онлайн-библиотеке MyBook.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,13 мая 2025,https://hh.kz/vacancy/120485146,Не указано
Разработчик БД PostgreSQL,"ALSECO, АО",Вакансия опубликована 14 мая 2025 в Алматы,Не указано,"Проект:

Мы ищем разработчика баз данных в команду Проектного офиса. Задачи команды - разработка как простейших сервисов, так и многокомпонентных информационно-аналитических систем республиканского значения, упрощающих и автоматизирующих бизнес-процессы наших партнеров в различных областях деятельности.

Создание масштабных проектов невозможно одним человеком, поэтому Вы будете взаимодействовать со всеми участниками команды: менеджером проекта, аналитиками, UI/UX-дизайнерами, другими разработчиками, QA-инженерами, системными администраторами.

В своей работе мы уделяем внимание организации жизненного цикла программного продукта (проектирование, разработка, тестирование, ввод в эксплуатацию, сопровождение и развитие):

Управление задачами проекта и исходным кодом;
Организация окружений DEV/TST/STAGE;
Системы автоматической сборки и тестирования;
Применение современного инструментария и технологий.

Мы ищем активного и целеустремленного сотрудника, который станет членом команды и будет вместе с командой добиваться поставленных целей.

Чем нужно будет заниматься:

Разработкой структуры базы данных и хранимых процедур, функций, триггеров представлений и других программируемых объектов на языке PL/pgSQL;
Дорабатывать и исправлять баги в работе информационных систем, находящихся в эксплуатации, оптимизировать их работу;
Участвовать в проектировании информационных систем.

Мы ожидаем:

Профильное высшее образование;
Самоорганизованность и самодисциплину;
Знание теории реляционных баз данных;
Знание и опыт разработки на PL/pgSQL;
Знание IDE (pgAdmin/DBeaver/DataGrip).

Преимуществом будут следующие знания:

Навыки анализа производительности и оптимизации запросов;
Sybase PowerDesigner;
Основы установки, настройки и администрирования PostgreSQL;
Greenplum/ArendataDB;
Основы нереляционных баз данных (MongoDB, Redis);
Инструментарий разработчика: Postman, Консоль разработчика браузера;
Git, JIRA;
Базовые навыки DevOps (развёртывание и настройка прикладного программного обеспечения, навыки работы в Linux/Unix).

Мы предлагаем:

Режим работы: пятидневка, с 08-00 до 17-00 часов.
Компенсация за обед.
Отпуск 30 календарных дней.
Мобильная связь.
13 заработная плата.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,14 мая 2025,https://hh.kz/vacancy/120508948,Не указано
Старший Бизнес аналитик,ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT,Вакансия опубликована 14 мая 2025 в Алматы,Не указано,"Мы верим, что новое качество жизни можно нести через реализацию потенциала современных цифровых услуг. Мы первые третий год подряд по скорости и покрытию связи среди операторов Казахстана по версии Ookla. Мы также лучший работодатель страны по версии премии «HR-бренд Центральная Азия».

Мы не боимся менять правила и ставить амбициозные задачи. Всегда требовательны к себе: результатом нашей работы пользуются друзья, близкие, миллионы абонентов по всей стране — и мы сами. Каждый день в офисе это новый вызов — что еще можно придумать, чтобы сделать жизнь наших клиентов еще лучше.

ВАШИ ГЛАВНЫЕ ЗАДАЧИ:

Анализ показателей компании и рынка;
Аналитические справки, отчеты и презентации;
Поиск инсайтов;
Постанализы;
Составление рекомендаций по улучшению эффективности работы компании;
Разработка дашбордов и мониторинг показателей;
Выгрузка данных для анализа;
Расчет бизнес-кейсов;
Аналитическая поддержка подразделений компании.

У НАШЕГО ИДЕАЛЬНОГО КАНДИДАТА:

Образование: Экономическое/ Математическое /IT / Статистика;

Хорошее знание Excel, SQL;

Аналитический опыт работы не менее 3 лет;

Работа с большими объемами данных;

Знание Power BI/Tableau;

Сильные аналитические способности.

КАРЬЕРНЫЙ РОСТ, ОФИЦИАЛЬНОЕ ТРУДОУСТРОЙСТВО И НЕ ТОЛЬКО

Годовой бонус по результатам KPI;
Дополнительные 4 дня отпуска — итого 28 календарных дней за год;
Корпоративная сотовая связь;
Добровольная медицинская страховка со стоматологией и лекарствами с возможностью бесплатно добавить двух близких родственников;
Фитнес-абонементы со скидкой и в рассрочку;
Профессиональное развитие: участие в митапах, тренингах, конференциях, демо-днях и хакатонах;
Денежная компенсация за использование личного ноутбука;
Онлайн-платформа бесплатной психологической помощи;
Доступ к корпоративной онлайн-библиотеке MyBook.

Теlе2 — это территория возможностей. Здесь тебя примут таким, какой ты есть, поддержат, направят и откроют множество возможностей.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,14 мая 2025,https://hh.kz/vacancy/120505898,Не указано
Стажёр Big Data - Data Scientist,АО Kcell,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Тебе предстоит:

Разработка и внедрение моделей машинного обучения для задач в телеком-индустрии.
Генерация и проверка гипотез, участие в brainstorm-сессиях.
Анализ данных и формирование обоснованных выводов.
Настройка загрузки данных из различных источников (Apache Spark, Hadoop, Postgres).
Очистка, нормализация и подготовка данных для анализа.

Мы ожидаем, что у тебя

Образование: выпускных курсов или выпускник по направлениям: кибернетика, прикладная математика, статистика, программное обеспечение, IT.
Базовые знания Python (библиотеки: CatBoost, XGBoost, NumPy, SciPy, Pandas).
Понимание статистики и прикладной математики.
Знание SQL и основ Apache Spark.
Отличные аналитические способности, инициативность и стремление к инновациям.
Навыки эффективной коммуникации с бизнес-заказчиками и умение презентовать аналитические выводы.

Что мы предлагаем взамен:

Три месяца, которые изменят твою карьеру (июнь - август);
Гибридный график работы;
Удобный и современный офис на Тимирязева 2Г;
Ежемесячная оплата: 85 000 тенге (GROSS);
Возможность дальнейшего трудоустройства после успешного прохождения стажировки;
Работа над значимыми проектами с опытными профессионалами;
Пространство для творчества и инноваций.

Не упусти свой идеальный шанс!

Откликайся на вакансию и, возможно, именно ты станешь частью нашей команды после успешной стажировки!",не требуется,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Не указано,13 мая 2025,https://hh.kz/vacancy/120482609,Не указано
Help Desk Engineer,ТОО Voctiv Kazakhstan,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Voctiv KZ является IT-компанией, специализирующейся на создании продуктов для контактных центров на основе ИИ. Наша миссия заключается в том, чтобы дарить людям свободу, избавляя их от повседневных рутинных задач, благодаря нашим цифровым агентам для колл-центров.
Наши голосовые агенты представляют собой следующий этап в развитии голосовых ассистентов. Они способны вести глубокие диалоги, учатся, опираясь на предыдущие разговоры, воспроизводят эмоции и интонации, правильно структурируют свои ответы и с каждым общением совершенствуются благодаря методам машинного обучения.


Одним из главных преимуществ нашего решения является тот факт, что лишь менее 1% абонентов осознают, что общаются с искусственным интеллектом.
Но ключом к нашему успеху, безусловно, является наша команда. Ведь именно благодаря команде мы можем улучшать и совершенствовать наш продукт, чтобы он оставался лидером в своей индустрии.

Мы ищем в нашу дружную команду Help Desk Specialist со смещенным графиком начало работы с 6 утра по времени Алматы.

Необходимые навыки:

Знание сетей (модель TCP/IP) и основных протоколов (TCP / UDP / IP / HTTP)
Знание Linux, владение командной строкой
Знание IP-телефонии и протоколов SIP / RTP
Знание PostgreSQL / SQL, умение писать запросы
Опыт работы в техподдержке от 1 года
Умение работать с Jira

Будет плюсом:

Владение языком Python
Опыт работы с Zabbix
Опыт написания Bash-скриптов
Знание FreeSWITCH на базовом уровне
Умение анализировать логи приложений
Навыки работы с NOSQL (MongoDB)

Ждем ваше резюме!",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,13 мая 2025,https://hh.kz/vacancy/120459721,"Helpdesk,Linux,SQL,SIP"
Начальник планово-экономического отдела,АО Агромашхолдинг KZ,Вакансия опубликована 14 мая 2025 в Костанае,Не указано,"Обязанности:
Осуществление разработки бизнес-планов, производственных заданий по заводу. Обеспечение и доведение утвержденных экономических показателей до подразделений предприятия;
Осуществление анализа технико-экономических показателей предприятия, выявление возможности увеличения выпуска продукции, повышение производительности труда и рентабельности производства, снижения себестоимости продукции, стоимости работ (услуг) и их трудоемкости, рационального использования производственных мощностей и вносить предложения по изысканию и улучшению резервов производства;
Осуществление контроля за ценами готовую продукцию;
Обеспечение разработки цен на основную продукцию и услуги вспомогательных цехов. Ведение регистрации и учета цен, а также сроков их действия;
Организация работы по нормированию труда, расчету норм, анализу их качества и своевременному пересмотру, внедрению технически обоснованных нормативов по труду, совершенствованию нормирования на основе применения межотраслевых и отраслевых нормативов по труду, проведение работ по разработке штатного расписания предприятия и внесения в него изменений.
Требования:
Уровень образования -высшее (экономическое , инженерно-экономическое);
Опыт работы не менее 5-ти лет;
Условия:
5/2, 8-часовой рабочий день (9-00 до 18-00);
Оформление согласно ТК РК;
Ежегодный трудовой отпуск 30 календарных дней;
Развозка сотрудников.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,14 мая 2025,https://hh.kz/vacancy/120503098,"Финансовый анализ,План-факт анализ,Финансовое планирование,Экономическое обоснование,Работа с большим объемом информации,MS Excel,Финансовый контроль,Планирование бюджета,Бюджетирование ФОТ,Расчет себестоимости"
Эксперт-методолог (кредитный продукт),АО Jusan Bank,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Обязанности:

разрабатывать/актуализировать, согласовывать с заинтересованными подразделениями и направлять на рассмотрение уполномоченного органа Банка паспорт кредитного продукта;
рассчитывать (с учетом актуальных компонентов, и анализа рынка) размеры стандартных (базовых/ основных) ставок и тарифов/комиссий по кредитным продуктам;
разрабатывать ВД, регламентирующие бизнес-процессы Банка по предоставлению кредитных продуктов бизнес-клиентам;
инициировать разработку новых/изменение действующих типовых форм договоров по кредитным продуктам и услугам для бизнес-клиентов Банка
инициировать разработку/согласовывть бизнес-требования по автоматизации бизнес-процессов по предоставлению кредитных продуктов;
предоставлять ответственным подразделениям Банка информацию по условиям кредитных продуктов для бизнес-клиентов
направлять ответственным подразделениям Банка утвержденные типовые формы договоров по кредитной деятельности
осуществлять подготовку ответов на поступающие запросы
участвовать в разработке/актуализации обучающих материалов и тестовых вопросов по условиям кредитных продуктов и требованиям ВД по кредитной деятельности;
согласовывать ВД Банка

Требования:

не менее 4 лет опыта работы
знание условия и бизнес-процессов по реализации банковских продуктов;
знание методики разработки бизнес-требований по автоматизации бизнес процессов;
знание финансового анализа
знание основ и требования разработки ВД Банк

Условия:

5\2 офис (гибрида, удаленки нет).

Работа по адресу - Алматы, проспект Аль-Фараби, 36

Корпоративные скидки на онлайн обучение в Skyeng для Вас и Ваших близких;

Бесплатная подписка на онлайн библиjтеку «Альпина Паблишер»;

Приятная рабочая атмосфера в современном офисе в деловой части города;

Возможность строить карьеру в одном из крупнейших банков Казахстана.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 9,Формат работы: на месте работодателя,13 мая 2025,https://hh.kz/vacancy/120497010,Не указано
Core Network Packet Switching Engineer (PS),ТОО Хуавей Текнолоджиз Казахстан,Вакансия опубликована 13 мая 2025 в Алматы,Не указано,"Responsibilities:

Тroubleshooting and fault management for all faults received from the customer and if a higher level of technical escalation is required to be done;
Тo escalate to regional office or HQ and follow up till the final solution;
Routine health check of network elements, including data record and network availability,
Submit the analysis reports

Requirements:

Bachelor degree or above in Telecommunications/Electronics/Electrical Engineering or related field.
Strong understanding of IP Networks, GSM/UMTS/LTE, PS Core Networks.
At least 2 Year experience in Commissioning, Configuration and Integration of PS Core Networks and IP Networks elements.
Ability to prepare HLD/LLD.
Ability to work independently as well as in the team",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,13 мая 2025,https://hh.kz/vacancy/120477427,Не указано
DevOps специалист,"ТОО EUROPHARMA, ТМ (ТОО AK NIET GROUP)",Вакансия опубликована 14 мая 2025 в Шымкенте,Не указано,"Обязанности:
Координация команд разработки для сборки и доставки релизов;
Техническое проведение релизов;
Настройка тестового окружения и поддержание его в актуальном состоянии;
Разработка, поддержка и развитие процессов CI\CD: разработка pipeline'ов и конвейеров сборки, автоматизация процессов;
Администрирование GitLab сервера;
Мониторинг и обслуживание продакшн инфраструктуры;
Требования:
Опыт организации процессов CI/CD от 2-х лет;
Advanced Linux user;
Знание LXC/LXD
Уверенное знания Bash, Git, GitLab;
Знание платформы GitLab, умение управлять, настраивать, решать непредвиденные ситуации;
Опыт работы с Gitlab Pipelines обязателен;
Инструменты балансировки Nginx/HAproxy
Инструменты мониторинга и логирования
Администрирование PostgreSQL/MySQL/Redis/RabbitMQ/Clickhouse кластеров
Условия:
График работы 5/2
Официальное трудоустройство согласно ТК РК
Дружный молодой коллектив
Карьерный рост",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,"Формат работы: на месте работодателя, гибрид или разъездной",14 мая 2025,https://hh.kz/vacancy/120502487,"Русский — A1 — Начальный,Английский — B1 — Средний"
Финансовый директор,ТОО Q4TULPAR_AUTO,Вакансия опубликована 13 мая 2025 в Алматы,"от 800 000 ₸ за месяц, на руки","Перспективно растущая Международная компания «Q4TULPAR»

Мы в Поиске Сотрудника

Готовый работать на результат, зарабатывать, а не просиживать своё время на работе;
Умеет быстро реагировать на новые задачи.

Обязанности:

Управление финансовыми потоками предприятия
Контроль безопасности денежных потоков и активов компании
Контроль работы бухгалтерии (налоговая отчетность, закрытие периода, расходы)
Cоставление управленческой отчетности (расчеты рентабельности проектов, продуктов и т.д. )
Постоянный анализ и оптимизация расходов компании
Бюджетирование и контроль, выявление причин отклонения
обеспечивать финансовую устойчивость бизнеса
грамотно распределять денежные потоки Компании
Устанавливать, оценивать и предотвращать финансовые риски

Оптимизировать затраты и способствовать денежным вливаниям;

Требования:
Высшее профильное образование
Стаж работы в крупных компаниях от 3 лет
Системный и глубокий подход к управлению финансовой деятельностью предприятия
Отличное знание налогового кодекса РК, 1С 8,3, 1С: КА, Excel
Умение структурировать и организовывать бизнес-процессы;
Готовность принимать решения и брать на себя ответственность за их результат,
Стратегическое мышление, внимательность, хорошие коммуникативные навыки, высокие управленческие компетенции.
Условия:
Официальное трудоустройство
Собеседование состоит из нескольких этапов, возможно дополнительно профессиональное и психологическое тестирование",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,13 мая 2025,https://hh.kz/vacancy/120463764,"Финансовый анализ,Финансовый контроль,Управление рисками,Бюджетирование,Управленческая отчетность,Бизнес-анализ,1C: Бухгалтерия,Управление затратами,Системное мышление,Стратегическое мышление,Анализ затрат,Оптимизация,Управление финансами,Умение общаться с людьми,Финансовое планирование,Анализ финансовых показателей"
