title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Аналитик данных,ТОО KazGeoPro (КазГеоПро),Вакансия опубликована 12 мая 2025 в Астане,"от 300 000 ₸ за месяц, на руки","Обязанности:
Участие в разработке, внедрении ИАС в государственных органах и акиматах, создание архитектуры настройку и мониторинг работы
Анализ и обработка данных, создание аналитических решений для улучшения работы государственных органов.
Работа с большими объемами данных, создание точных и надежных прогнозных моделей для государственных органов.
Оптимизация и улучшение существующих моделей и процессов, с учетом специфики государственной службы.
Проведение аудита существующих бизнес-процессов в госорганах, выявление проблем и предложения по улучшению.
Подготовка обоснований и презентаций для руководства о необходимости оптимизации и автоматизации процессов в госорганах.
Разработка технических заданий (ТЗ), участие в разработке проектов и постановка задач для команды разработчиков.
Проектирование и параметризация бизнес-процессов с использованием Camunda Modeler.
Консультирование тестировщиков по созданию тест-кейсов, обеспечивающих соответствие функциональности регламентам и требованиям госструктур
Требования:
Высшее техническое образование в области информационных технологий, математики.
Опыт работы с большими объемами данных (Big Data), умение структурировать, фильтровать и анализировать данные из различных источников.
Знания в области статистики, прогнозирования, математического моделирования и работы с большими данными.
Опыт работы с BI-инструментами (Power BI, Tableau, Grafana, Superset, QlikView) для создания отчетности и визуализации результатов анализа.
Знание СУБД (SQL Server, Oracle, MySQL) опыт работы с реляционными и нереляционными базами данных (MS SQL, PostgreSQL, NoSQL MongoDB, Cassandra).
Опыт работы с ETL-процессами (Talend, SSIS, Apache NiFi).
Знание языков программирования для анализа данных и автоматизации процессов (Python, R).
Опыт работы с архитектурой информационно-аналитических систем (ИАС), проектирование потоков данных и управление качеством данных.
Знание стандартов и методологий разработки ИТ-решений (Agile, Scrum, Waterfall).
Опыт работы с Camunda Modeler и средствами тестирования API (Postman, Swagger).
Знание принципов интеграции систем (RESTful API, SOAP, JSON, XML).
Знание BPMN 2.0 для моделирования бизнес-процессов.
Знание нормативных актов и стандартов в области работы с госданными, защиты персональных данных и информационной безопасности (например, в рамках законодательства РК).
Опыт разработки решений с учетом требований госорганов и акиматов, понимание специфики в области внедрения ИАС работы и процедур в государственном секторе.
Отличные аналитические навыки, критическое мышление и внимание к деталям.
Способность адаптироваться к изменяющимся требованиям и задачам, умение работать в условиях неопределенности.
Условия:
Комфортные условия труда, хорошо оборудованное рабочее место;
Современный офис на левом берегу;
График работы 5/2 с 09:00 до 18:00;
Дружный коллектив;
Профессиональное развитие и карьерный рост;",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120375556,Не указано
Full Stack разработчик на C# (Программист),ТОО Mladex (Mladex Pharm Consulting Group),Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Привет!

Я являюсь тимлидом нашей крутой команды разработчиков, мы находимся в поисках Full Stack разработчиков на C#.
Ищем нескольких программистов уровня Middle.

О компании
- Нашим основным родом деятельности является обработка и анализ данных для фармацевтического рынка Центральной Азии
- Для этого мы создали и поддерживаем набор сервисов, направленных как на внутреннюю работу компании, так и предназначенных для внешних клиентов в B2B сегменте
- Наиболее примечательными продуктами компании являются сервис онлайн заказа товаров для аптек PharmCenter и сервис рыночной аналитики Viortis Base

Обязанности
- Поддержка и модификация существующих продуктов компании
- Проектирование и реализация новых решений
- Активное участие в обсуждениях и планировании
- Документирование проделанной работы

Требования
- Опыт коммерческой работы по специальности от 1 года
- Опыт проектирования новых программных решений, знание и умение применять паттерны проектирования
- Понимание принципов работы Web-технологий, асинхронного программирования, микросервисной архитектуры
- Уверенное знание Backend-технологий: .NET, C#, SQL Server, Entity Framework,
- Уверенное знание Frontend-технологий: Razor Pages, VueJS, JQuery, JavaScript, HTML, CSS
- Будет плюсом: Elasticsearch, PowerBI, TypeScript, RabbitMQ

Что мы предлагаем?
- Работа в динамично развивающейся IT компании
- Следуем букве закона - нормированный график работы, отпуск 24 календарных дня
- Рост и развитие каждого сотрудника
- Амбициозное, стратегически мыслящее руководство
- Душевный коллектив",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119909985,"C#,ASP.NET,SQL,Entity Framework,RabbitMQ,jQuery,JavaScript,HTML,CSS"
Экономист в школу BINOM,BI Group,Вакансия опубликована 12 мая 2025 в Астане,Не указано,"Обязанности:
экономическое и финансовое планирование (БДДС, БДР);
бюджетирование и планирование доходов и расходов, последующий контроль за исполнением;
расчет себестоимости продукции;
формирование приказов по основной деятельности предприятия;
анализ финансовой деятельности компании;
контроль за финансово-экономической деятельностью предприятия;•планирование и бюджетирование. Контроль за исполнением бюджета;
контроль финансовых движения денежных средств;
консолидация финансовых отчетов, связанных с компанией;
принятие первичных документов, проверка;
Требования:
Образование: высшее финансово-экономическое образование;
Опыт работы: стаж работы по специальности «экономист» от 1 (одного) года;
Профессиональные компетенции: навыки планирования и бюджетирования;
Опытный пользователь 1С, MS Office, Excel, PowerPoint
Условия:
Дружный коллектив
Официальное трудоустройство.
График работы: 5/2, полный рабочий день.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,12 мая 2025,https://hh.kz/vacancy/120378115,"Бюджетирование,Финансовый анализ,Экономический анализ,Финансовая отчетность,1С: Бухгалтерия,1С: Предприятие 8,Расчет затрат,Расчет себестоимости,Расчеты с поставщиками и подрядчиками,Основные средства"
Руководитель отдела продаж,ТОО TEPLOSTIL,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Руководитель отдела продаж в розничной сети — сильный вызов для амбициозного лидера!
Если вы хотите управлять командой в живом ритме офлайн-продаж, развивать персонал и добиваться высоких результатов в рознице — мы ищем именно вас!

Обязанности:

Обеспечение выполнения плана по доходам и ключевым метрикам розничного канала;

Контроль за эффективностью продаж в шоу-руме, достижение необходимой конверсии на каждом этапе;

Разработка планов на месяц, квартал и год с учетом специфики розничной торговли;

Проведение регулярных планерок и стратегических встреч с сотрудниками розничных точек, постановка целей и разбор текущих результатов;

Анализ качества работы продавцов, выявление точек роста, внедрение инструментов для повышения эффективности на торговых площадках;

Контроль работы с CRM: ведение клиентов, корректное распределение по воронке, обеспечение актуальности данных;

Работа с обратной связью: анализ претензий и ошибок, выявление системных сбоев, улучшение клиентского опыта;

Обучение, развитие и мотивация команды: от адаптации новых сотрудников до повышения квалификации текущих продавцов;

Постоянный поиск точек для роста продаж и внедрение инициатив, улучшающих работу магазина и команды.

Требования:

Опыт работы в розничных продажах на руководящей позиции от 3 лет;

Глубокое понимание специфики офлайн-продаж, умение управлять командой на торговой точке;

Знание казахского языка;

Навыки работы с CRM-системами и понимание аналитики в продажах;

Развитые управленческие и коммуникативные навыки;

Ответственность, стратегическое мышление и ориентация на результат;

Инициативность и готовность внедрять изменения, повышающие эффективность розницы.

Мы предлагаем:

Конкурентоспособную зарплату + бонусы, зависящие от результата вашей розничной команды;

Возможность карьерного роста;

Комфортное рабочее место в стабильной, динамично развивающейся компании;

Поддержку руководства и вовлечённую команду;

Корпоративные скидки на продукцию;

График работы: 6/1 ;

Официальное трудоустройство.

Если вы готовы развивать сильную команду в розничной торговле и достигать высоких результатов — присылайте свое резюме прямо сейчас!",3–6 лет,Полная занятость,График: 6/1,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119532054,"Разработка скриптов продаж,Управление командой,Прогнозирование продаж,Аудит продаж,Анализ конкурентной среды,Анализ воронки продаж,Теплые продажи,Кросс-продажи,Активные продажи,Стратегия продаж,Автоворонка продаж,Оптимизация воронки продаж,Ответственность,Исполнительность,Планирование продаж,Система мотивации персонала,Построение воронки продаж,CRM,Казахский — B2 — Средне-продвинутый,Русский — B2 — Средне-продвинутый"
Финансовый директор,ТОО NLS Kazakhstan,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Уважаемый соискатель!

Мы, компания NLS Kazakhstan, единый оператор связи, предоставляющий высококачественные услуги в области телекоммуникаций и информационных технологий

Мы, ищем специалиста, готового взять на себя ключевые функции управления финансовыми ресурсами и обеспечения финансовой устойчивости нашей компании.

Функциональные обязанности:

Управление финансовой службой компании: бухгалтерский, налоговый и управленческий учет.
Управление финансовыми рисками компании.
Разработка и обновление учетной политики, включая мониторинг изменений в законодательстве.
Взаимодействие с банками, финансовыми учреждениями и государственными органами.
Подготовка и сдача отчетности в соответствии с требованиями законодательства.
Оптимизация налогообложения группы компаний.
Подготовка управленческой отчетности и анализ финансово-хозяйственной деятельности.
Бюджетирование, бюджетный контроль и финансовый анализ.
Управление рисками компании и контроль платежеспособности.
Разработка предложений по улучшению финансовой деятельности и оптимизации издержек.

Требования:

Высшее финансовое или экономическое образование.
Опыт работы на аналогичной позиции более 10 лет.
Глубокие знания бухгалтерского, налогового и управленческого учета.
Опыт внедрения управленческой отчетности с нуля.
Продвинутые навыки работы с Excel и 1С.
Умение проводить финансовый анализ и планирование.
Опыт управления финансовыми потоками и большим отделом.

Компетенции:

Бюджетирование и финансовое планирование.
Управленческая и инвестиционная отчетность.
Управление проектами и рисками.
Оптимизация бизнес-процессов и налогообложения.

Условия:

Официальное трудоустройство в соответствии с Трудовым кодексом РК.
График работы 5/2 с 9:00 до 18:00.
Испытательный срок до полугода.
Уровень заработной платы обсуждается на собеседовании.

Присоединяйтесь к нам, если вы готовы быть ключевым игроком в управлении финансами и стремитесь к профессиональному росту в динамичной и развивающейся компании!",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120403460,Не указано
Главный бухгалтер,ТОО Спецмонтаж-2,Вакансия опубликована 12 мая 2025 в Костанае,Не указано,"Обязанности:
Работает, согласно учетной политики, исходя из специфики условий хозяйствования, структуры, размеров и других особенностей деятельности организации.
Организует работу по ведению регистров бухгалтерского учета, исполнению смет расходов, учету имущества, обязательств, основных средств, материально-производственных запасов, денежных средств, финансовых, расчетных и кредитных организаций, издержек производства и обращения, продажи продукции, выполнения работ (услуг), финансовых результатов деятельности организации.
Обеспечивает своевременное и точное отражение на счетах бухгалтерского учета хозяйственных операций, движения активов, формирования доходов и расходов, выполнения обязательств.
В соответствии с требованиями Налогового кодекса РК обеспечивает своевременное перечисление налогов и сборов в республиканский и местный бюджеты, пенсионных взносов в пенсионные фонды, платежей в кредитные организации, средств на финансирование капитальных вложений, погашение задолженностей по ссудам.
Обеспечивает соблюдение финансовой и кассовой дисциплины.
Устанавливает порядок проведения инвентаризации и оценки имущества и обязательств, документального подтверждения их наличия, состояния и оценки.
Обеспечивает составление отчета об исполнении бюджетов денежных средств и смет расходов, подготовку необходимой бухгалтерской и статистической отчетности, представление их в установленном порядке.
Обеспечивает сохранность бухгалтерских документов в установленном порядке.
Расчет и начисление заработной платы сотрудникам предприятия.
Принимает участие в проведении финансового анализа и внутреннего аудита.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120368996,"Бухгалтерская отчетность,Налоговая отчетность,Международные стандарты бухгалтерского учета,Кассовые операции,Статистическая отчетность,1С: Предприятие 8,Основные средства,Бухгалтерский учет,Финансовый анализ,Расчет налогов,Расчет зарплаты,Финансовая отчетность,Движение денежных средств,Проведение инвентаризация ОС,принимать решения и за их результаты отвечать самостоятельно,Материальная ответственность,Навыки составления отчетности,Умею начинать дела и доводить их до успешного завершения.,Коммуникабельность, стрессоустойчивость,Серьезность,Пользователь ПК,Работа в команде,оформление документации,Ответственность и пунктуальность,Умение работать в условиях многозадачности"
Captain of Embraer EMB-135BJ,ТОО Fly Jet.kz,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Job Experience:

1–3 years
Full-time employment
Working hours: By agreement
Work format: at the employer's location

Responsibilities:

Assesses the meteorological and air navigation situation at the departure and destination aerodromes, as well as on alternate aerodromes, based on which a decision is made regarding the flight in accordance with the regulatory documents governing flight operations, with the aim of ensuring a timely departure of the aircraft while adhering to safety measures.
Personally, inspects the external condition of the aircraft, checks the aircraft’s technical log, signs documents related to the flight operation within the internal rules and procedures to ensure the aircraft’s readiness for the flight.
Prepares the cockpit, performs the necessary calculations considering weather conditions and runway status, and manages the aircraft and crew coordination during the flight in accordance with company policies and procedures to ensure safe flight execution.
Monitors the proper functioning of the flight data and voice recorders in accordance with internal policies and procedures to ensure uninterrupted recorder operations.
From the moment of taking the working position, throughout the entire flight and until the chocks are placed at the parking stand, listens to information from the dispatcher and other aircrafts, and responds to requests from the air traffic control (ATC) dispatcher in accordance with the radio communication rules to ensure continuous radio vigilance on the relevant frequencies.
Conducts a post-flight debrief with the crew, informs/discusses any remarks with the aircraft crew in accordance with the company’s internal rules and procedures to minimize and prevent the occurrence of errors in the crew’s operations.
Requirements:
Higher aviation education (Pilot-Engineer degree).
Professional knowledge and experience meeting ICAO and Civil Aviation Committee (CAC) requirements.
Possession of an Airline Transport Pilot License (ATPL) with Instrument Rating (IR) and Multi-Engine Aircraft (ME) qualification, or another foreign license recognized by the CAC.
English proficiency – minimum ICAO Level 4.
Total flight hours – at least 3,000 hours.
Flight hours as Pilot-in-Command (PIC) – at least 1,000 hours.
First Class Medical Certificate.
TRI, TRE, or LTC qualifications will be an advantage.

Conditions:

Location: Republic of Kazakhstan, Almaty.
Salary, bonus system, benefits, and payment conditions are discussed individually during the interview.",3–6 лет,Полная занятость,График: 6/1,Рабочие часы: 12,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/120372819,Не указано
Младший тестировщик,ТОО Ломбард Деньги населению,Вакансия опубликована 12 мая 2025 в Костанае,Не указано,"На финтех проекты требуется специалист на позицию тестировщика. Проекты работают на территории трех стран: Казахстан, Россия, Филиппины. В рамках проектов мы создаем высоконагруженные, асинхронные, отказоустойчивые, безопасные финансовые сервисы. И что важно - постоянно добавляем новый функционал. Проекты, в основном, представляют собой backend и api для обслуживания наших клиентов через web, мобильные приложения и открытые api. В команде 30 человек, среди которых разработчики, тестировщики, системные аналитики, системные администраторы и техподдержка.

Обязанности:

Ручное тестирование

Составление отчетности по результатам тестирования

Выявление и описание багов

Описание тест-кейсов

Оформление и ведение документации

обучаться и повышать свой уровень;

читать техническую документацию;

изучать программные продукты, которые производит компания;

работать в команде тестировщиков и выполнять простые задачи по поиску ошибок;

учиться писать тест-кейсы, отрабатывать их и составлять репорты;

присутствовать на рабочих митингах, отчитываться о своей работе, вносить предложения.

Требования:

Понимать принципы тестирования

Понимать как устроен процесс разработки программного обеспечения

Уметь работать с базами данных с помощью SQL

Понимать как backend взаимодействует с мобильным приложением с помощью API

Умение отправлять запросы, и знать что такое GET, POST, PUT, DELETE, PATCH

Будет плюсом:

Умение работать с: Postman, cURL, и Swagger

Знание BPMN

Опыт разработки на любом ЯП, любых пет проектов

Умение работать с Linux системами

Условия:

Официальное оформление

Действующие высоконагруженные проекты;

Команда профессионалов, с которыми будут по плечу любые задачи;

Возможность удаленной работы;

Поддержка в развитии и обучении;",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,12 мая 2025,https://hh.kz/vacancy/118594005,"Тестирование,SQL"
Key Account Manager,ТОО Vi-ORTIS (Ви-ОРТИС),Вакансия опубликована 12 мая 2025 в Алматы,"от 350 000 до 900 000 ₸ за месяц, на руки","Привет! В связи с расширением компании и кратным ростом объема продаж и входящих заявок наш отдел продаж не справляется, и мы ищем ЛУЧШЕГО менеджера по продажам.

Ведущая аналитическая компания на фармацевтическом рынке Казахстана, работаем с клиентами по СНГ и Европе, продаем высокоинтеллектуальные продукты со средним чеком 5 000 000 - 7 000 000 тенге.



Если у тебя:

есть непреодолимое желание самому влиять на уровень своего дохода;
ты имеешь способность доносить положительную энергетику и хорошее настроение клиенту при личном общении и по телефону;
знаешь, что продажи - это залог успеха и процветания;
при этом ты готов обучаться новому и постигать неизведанное и иметь за спиной собственную историю успеха и достижений в сфере продаж


тогда ОТКЛИКАЙСЯ НА ВАКАНСИЮ, ты должен быть в нашей команде!!!

И помни, что уже на этом этапе есть конкуренция!

Меня зовут Александр, являюсь руководителем отдела продаж компании

Vi-ORTIS Kazakhstan

Немного о нас:

Группа компаний Mladex созданная в 2004 году – ведущая отечественная бизнес-группа, состоящая из компаний-экспертов фармацевтического рынка в таких направлениях как: консалтинг и аналитика, маркетинговые исследования, специализированные печатные издания, IT и автоматизация бизнес процессов.

В состав группы входят:

Аналитическое агентство Vi-ORTIS;
Компания PharmIT с информационным порталом «Интернет-заказ аптека», web-сайт pharmcenter.kz;
Издательский дом «Казахстанский Фармацевтический Вестник» с одноименным специализированным изданием

Уникальность и преимущества:

Создаем продукты, не имеющие аналогов в Казахстане и в СНГ
Аккредитованные эксперты при МинЗдраве РК
Наивысший процент на территории СНГ по точности данных
Партнеры по всей территории СНГ

Цифры и Структура:

За 2023 год общий оборот группы компании составил более 1 500 000 $,
Более 100 ведущих компании, являются нашими клиентами
Сейчас в команде 3 KAM, более 20 человек работает в тех. поддержке базы данных


Планы компании на ближайший год:
а) рост выручки +60%
б) запуск проектов на территория Узбекистан (2024), Киргизия (2024), Таджикистан (2025), Монголия (2025)
в) внедрение CRM системы Битрикс 24

Почему мы?

Потому что не просто продаем, а помогаем нашим клиентам в принятии решения дальнейших шагов, построении стратегии работы, анализе результатов проведенных маркетинговых активностей, мониторинге себя и конкурентов, понимании Фармацевтического рынка в целом.

Наши клиенты: мировые фармацевтические производители, дистрибьюторы, аптечные сети и индивидуальные аптеки.

Что нужно от тебя:

работа с действующими клиентами (пролонгация, увеличения чека)
работа с потенциальными клиентами (звонки, встречи, КП)
Документооборот: АВР, Договора
Проведение встреч\переговоров с первыми руководителями компании (Главы, Директора, Ком. директора)
Ежедневный отчет


ОБЯЗАТЕЛЬНЫЕ НАВЫКИ:

работа с высокими чеками
отработка возражений
деловая переписка
грамотная речь
ДИКОЕ желание учиться
опыт работы в продажах (B2B приветствуется)
опыт работы в IT компаниях (приветствуется)

Что мы предлагаем:

Играть в команде эффективных менеджеров;
Работать с действующими клиентами и привлекать новых;
Достигать поставленных целей, как командой, так и лично;
Участвовать в жизни компании;


Условия работы:

Официальное трудоустройство.
Современный офис
Зарплата – 350 000 тенге ОКЛАД + 3% ОТ ПРОДАЖ + Фикс БОНУС ЗА ВЫПОЛНЕНИЕ КВАРТАЛЬНОГО ПЛАНА ОТДЕЛА.

После испытательного срока сумма от 350 000 (на руки)

Обучение по продуктам, технологии продаж и технологии управления – ты сможешь стать настоящим профессионалом в своей сфере;
Карьерный рост: руководитель отдела продаж
Мы ценим наших сотрудников, поэтому отмечаем хорошие результаты, организуем корпоративы, выезды на природу, дни рождения сотрудников и компании
Комфортный эмоциональный климат, молодой и дружный коллектив (25-30 лет) без сплетен и интриг, нацеленный на общий результат!
График - 5/2 с 9.00 до 18.00

Каким мы видим кандидата в нашу команду:

опыт в аналогичной должности обязателен от 1 года
активная жизненная позиция, умение общаться с людьми
знание техник продаж, умение на 100% применять на практике данные навыки
способность работать в режиме многозадачности


Кому точно не к нам:

ты хочешь подработать и ищешь работу на 2-3 месяца.
ты планируешь зарабатывать меньше 300 000 тенге

Если ты тот, кто нам нужен и хочешь попасть в команду, то:

Приходи на интервью


Откликайся на вакансию прямо сейчас!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119765673,"B2B Продажи,Работа в команде,Деловая коммуникация,Русский — C2 — В совершенстве,Английский — B2 — Средне-продвинутый"
Бизнес аналитик,ТОО TECHDRIVE,Вакансия опубликована 12 мая 2025 в Алматы,Не указано,"Вакансия: Бизнес аналитик

О компании TechDrive:

Мы TechDrive – инновационная технологическая компания, специализирующаяся на Разработке передовых IT-решений для бизнеса, создании цифровых продуктов, автоматизации процессов в FinTech решении. Мы являемся лидерами в сфере автокредитования. Наша миссия – Быть драйвером роста продаж автокредитов наших партнеров, объединяя лучшие финансовые практики и передовые технологии.

О роли Бизнес аналитика:

Мы ищем талантливого и проактивного Бизнес аналитика, который станет ключевым звеном между нашими клиентами/бизнес-заказчиками и командой разработки. Вам предстоит глубоко анализировать потребности, выявлять проблемы и возможности, а также формализовывать требования для создания высококачественных и ценных программных продуктов. Если вы умеете видеть картину целиком, мыслить системно и эффективно коммуницировать, мы ждем вас!

Чем вы будете заниматься:

Сбор, анализ, структурирование и формализация бизнес-требований от стейкхолдеров (клиентов, руководителей, конечных пользователей).

Проведение интервью, воркшопов, опросов и других мероприятий для выявления потребностей и определения объема работ.

Описание и моделирование бизнес-процессов (с использованием BPMN, UML или других нотаций).

Разработка и ведение необходимой документации: спецификации, технические задания, user stories, user cases, регламенты.

Взаимодействие с командами разработки, тестирования и управления проектами на всех стадиях жизненного цикла продукта.

Анализ данных для выявления закономерностей, проблем и обоснования решений.

Участие в планировании, оценке сроков и ресурсов проектов.

Поддержка команды тестирования, участие в функциональном и приемном тестировании.

Анализ и оптимизация существующих бизнес-процессов.

Проактивное предложение решений, улучшающих продукты и процессы.

Наши ожидания:

Опыт работы Бизнес аналитиком от 2-3 лет.

Уверенное владение техниками сбора и анализа требований.

Опыт работы с инструментами управления требованиями и задачами (Jira, Confluence, Trello).

Знание и понимание основных методологий разработки ПО (Agile, Scrum, Kanban).

Опыт моделирования бизнес-процессов (знание BPMN будет существенным плюсом).

Сильные аналитические способности, умение работать с большим объемом информации и выявлять главное.

Отличные коммуникативные навыки, умение эффективно взаимодействовать с разными типами стейкхолдеров.

Умение четко и грамотно излагать мысли устно и письменно.

Внимательность к деталям, системное мышление, ответственность.

Будет плюсом:

Опыт работы в FinTech, E-commerce.

Знание основ SQL.

Опыт работы с API (понимание принципов, умение работать с инструментами типа Postman).

Понимание основ UX/UI дизайна.

Наличие профильных сертификатов (например, CBAP, CCBA).

Техническое образование или бэкграунд.

Что мы предлагаем:

Конкурентную заработную плату, обсуждаемую по результатам собеседования.

Официальное трудоустройство согласно законодательству РК.

Возможности для профессионального и карьерного роста в быстрорастущей компании.

Интересные и масштабные проекты, где можно применить свои знания и приобрести новый опыт.

Работа в команде высококвалифицированных и увлеченных своим делом профессионалов.

Офис в Алматы.

Компенсация на выбор: обучения, спорт, здоровье, питание.

Мы ждем вас в TechDrive!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,12 мая 2025,https://hh.kz/vacancy/119768146,"Бизнес-анализ,Аналитическое мышление,SQL,Разработка бизнес-требований,Разработка технических заданий,Подготовка макетов,User Story,Figma,Приемочное тестирование,Узбекский — B1 — Средний,Немецкий — A1 — Начальный,Английский — B2 — Средне-продвинутый"
